seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,long_distance_coloc_first600_5s_window5_60Hz.pkl,0.6018518518518519,0.6294700560103403,0.2060056038457624,0.588638195004029,0.6763888888888889,0.5273148148148148,0.6196953210010882,0.5,1461,1021,1139,699,4320
7467074,long_distance_coloc_first60_30s_window1_10Hz.pkl,0.671875,0.6263345195729537,0.354440602504168,0.7272727272727273,0.55,0.79375,0.6381909547738693,0.5,176,66,254,144,640
7467074,long_distance_coloc_first0_5s_window1_60Hz.pkl,0.6226517967781908,0.6556839510639741,0.24994758738820588,0.6029069283872578,0.7185873605947956,0.5267162329615861,0.6517725711481845,0.5,28995,19097,21253,11355,80700
7467074,long_distance_coloc_first60_30s_window50_10Hz.pkl,0.6421875,0.6546003016591252,0.28511240114923325,0.6326530612244898,0.678125,0.60625,0.6531986531986532,0.5,217,126,194,103,640
7467074,long_distance_coloc_first0_5s_window10_60Hz.pkl,0.621469171692628,0.6765534628503633,0.258388618133479,0.5906075023465062,0.7917733327548054,0.45116501063045084,0.6842139896032111,0.5,36496,25298,20796,9598,92188
7467074,long_distance_coloc_first60_30s_window5_10Hz.pkl,0.6953125,0.6608695652173913,0.39894181395195566,0.7450980392156863,0.59375,0.796875,0.6623376623376623,0.5,190,65,255,130,640
7467074,long_distance_coloc_first60_5s_window100_60Hz.pkl,0.5537974683544303,0.6613290632506005,0.13928241016667728,0.5329032258064517,0.8713080168776371,0.23628691983122363,0.6473988439306358,0.5,826,724,224,122,1896
7467074,long_distance_coloc_first60_5s_window10_60Hz.pkl,0.5580168776371308,0.5963391136801541,0.11818368446715341,0.5487588652482269,0.6529535864978903,0.4630801687763713,0.5716145833333334,0.5,619,509,439,329,1896
7467074,long_distance_coloc_first60_5s_window150_60Hz.pkl,0.5595991561181435,0.6655987184621546,0.1541302905898837,0.5364751452550033,0.8765822784810127,0.24261603375527427,0.6628242074927954,0.5,831,718,230,117,1896
7467074,long_distance_coloc_first60_5s_window50_60Hz.pkl,0.544831223628692,0.6435357290375878,0.10768305512108739,0.5288526816021725,0.8217299578059072,0.2679324894514768,0.6004728132387707,0.5,779,694,254,169,1896
7467074,long_distance_coloc_first60_5s_window1_60Hz.pkl,0.5646929824561403,0.5646929824561403,0.12938596491228072,0.5646929824561403,0.5646929824561403,0.5646929824561403,0.5646929824561403,0.5,515,397,515,397,1824
7467074,long_distance_coloc_first60_5s_window5_60Hz.pkl,0.5759493670886076,0.5910478128179044,0.15231453365960185,0.5707269155206287,0.6128691983122363,0.5390295358649789,0.5820045558086561,0.5,581,437,511,367,1896
7467074,long_distance_coloc_first900_30s_window10_10Hz.pkl,0.7598484848484849,0.7504330026767438,0.5211827353534805,0.7810553916748607,0.7221212121212122,0.7975757575757576,0.7416173570019724,0.5,2383,668,2632,917,6600
7467074,long_distance_coloc_first900_30s_window100_10Hz.pkl,0.695,0.7358614355071513,0.41012311864126133,0.6489238602175422,0.8496969696969697,0.5403030303030303,0.7823606845107504,0.5,2804,1517,1783,496,6600
7467074,long_distance_coloc_first0_5s_window150_60Hz.pkl,0.5582505315225409,0.6845203972545435,0.1943822877052314,0.5323525159051475,0.9584978522150388,0.15800321083004296,0.7919747716398434,0.5,44181,38811,7283,1913,92188
7467074,long_distance_coloc_first0_5s_window100_60Hz.pkl,0.5580878205406343,0.6838825820769284,0.19187909130033368,0.532345160004349,0.9560246452900595,0.16015099579120926,0.7845679668402593,0.5,44067,38712,7382,2027,92188
7467074,long_distance_coloc_first900_30s_window1_10Hz.pkl,0.7577333333333334,0.7461936024584439,0.5176111388563909,0.7835142270460546,0.7122666666666667,0.8032,0.7362503055487656,0.5,2671,738,3012,1079,7500
7467074,long_distance_coloc_first900_30s_window150_10Hz.pkl,0.6653030303030303,0.7250777846919726,0.3671346211680609,0.6152059134107709,0.8827272727272727,0.4478787878787879,0.7924932975871314,0.5,2913,1822,1478,387,6600
7467074,long_distance_coloc_first0_5s_window5_60Hz.pkl,0.629843363561418,0.6711827169534968,0.268306839617006,0.6037549407114624,0.7555647155812036,0.5041220115416323,0.6734581497797357,0.5,34827,22857,23237,11267,92188
7467074,long_distance_coloc_first900_30s_window50_10Hz.pkl,0.725909090909091,0.7469576164498531,0.458203489950096,0.6936866718628215,0.8090909090909091,0.6427272727272727,0.7709923664122137,0.5,2670,1179,2121,630,6600
7467074,long_distance_coloc_first900_30s_window5_10Hz.pkl,0.7609090909090909,0.7509469696969697,0.5234960581153904,0.7835968379446641,0.7209090909090909,0.8009090909090909,0.7415824915824916,0.5,2379,657,2643,921,6600
7467074,long_distance_coloc_first900_5s_window100_60Hz.pkl,0.544047619047619,0.6678230702515178,0.13211673970567214,0.5252387448840382,0.9166666666666666,0.17142857142857143,0.6728971962616822,0.5,1155,1044,216,105,2520
7467074,long_distance_coloc_first900_5s_window10_60Hz.pkl,0.5813492063492064,0.6228101537361459,0.1667785402842556,0.5666883539362394,0.6912698412698413,0.4714285714285714,0.6042726347914548,0.5,871,666,594,389,2520
7467074,long_distance_coloc_first900_5s_window150_60Hz.pkl,0.5448412698412698,0.6684012720439433,0.13449722150217075,0.525693497044111,0.9174603174603174,0.17222222222222222,0.67601246105919,0.5,1156,1043,217,104,2520
7467074,long_distance_coloc_first900_5s_window50_60Hz.pkl,0.5380952380952381,0.647912885662432,0.09748308115653218,0.5234604105571847,0.85,0.2261904761904762,0.6012658227848101,0.5,1071,975,285,189,2520
7467074,long_distance_coloc_first900_5s_window1_60Hz.pkl,0.5416666666666666,0.5198836081474297,0.0836785450444552,0.5458248472505092,0.4962962962962963,0.587037037037037,0.5382003395585738,0.5,536,446,634,544,2160
7467074,long_distance_coloc_first900_5s_window5_60Hz.pkl,0.5888888888888889,0.6105263157894737,0.17888543819998318,0.58,0.6444444444444445,0.5333333333333333,0.6,0.5,812,588,672,448,2520
7467074,long_distance_coloc_first0_5s_window50_60Hz.pkl,0.5698355534342865,0.6840360773815215,0.2021338186691627,0.5405344145868487,0.931270881242678,0.2084002256258949,0.7519962423673086,0.5,42926,36488,9606,3168,92188
7467074,long_distance_coloc_first300_10s_window10_40Hz.pkl,0.6584905660377358,0.666188524590164,0.31731881225522746,0.651503006012024,0.6815513626834382,0.6354297693920335,0.6661538461538462,0.5,3251,1739,3031,1519,9540
7467074,long_distance_coloc_first300_10s_window100_40Hz.pkl,0.5848008385744234,0.685958931261397,0.22175146258522002,0.5515746525564197,0.9069182389937107,0.2626834381551363,0.7383618149675899,0.5,4326,3517,1253,444,9540
7467074,long_distance_coloc_first300_10s_window150_40Hz.pkl,0.5732704402515724,0.686000771307366,0.2105433625161004,0.5426479560707749,0.9322851153039833,0.21425576519916142,0.7598513011152417,0.5,4447,3748,1022,323,9540
7467074,long_distance_coloc_first0_20s_window100_20Hz.pkl,0.629399585921325,0.6992318771003361,0.2922149053270472,0.5883659866693597,0.8615794143744454,0.39721975746820465,0.7415792379900608,0.5,11652,8152,5372,1872,27048
7467074,long_distance_coloc_first0_20s_window150_20Hz.pkl,0.6031869269446909,0.695405397735335,0.2593180268667422,0.5642702528439184,0.9059449866903283,0.30042886719905354,0.7615745079662606,0.5,12252,9461,4063,1272,27048
7467074,long_distance_coloc_first0_20s_window1_20Hz.pkl,0.716988328629186,0.712469968224444,0.4341911504751522,0.7240292982594314,0.7012739339385156,0.7327027233198566,0.710376451445899,0.5,9193,3504,9605,3916,26218
7467074,long_distance_coloc_first0_20s_window10_20Hz.pkl,0.7024918663117421,0.6993461610311975,0.40507243041117685,0.7068197266067517,0.6920289855072463,0.7129547471162379,0.6983414210183241,0.5,9359,3882,9642,4165,27048
7467074,long_distance_coloc_first0_20s_window50_20Hz.pkl,0.6634871339840284,0.7019451175584518,0.3384374979403387,0.6299518043963794,0.7925170068027211,0.5344572611653357,0.7203508072553318,0.5,10718,6296,7228,2806,27048
7467074,long_distance_coloc_first0_10s_window100_40Hz.pkl,0.5827997050490938,0.6933390386535444,0.23895463702616632,0.5481135692217486,0.9432607598866768,0.22233865021151084,0.7966903073286052,0.5,24305,20038,5729,1462,51534
7467074,long_distance_coloc_first0_10s_window10_40Hz.pkl,0.6740598439864943,0.6990809580967055,0.35303551474361045,0.6492413150539066,0.757208833003454,0.5909108549695347,0.708779443254818,0.5,19511,10541,15226,6256,51534
7467074,long_distance_coloc_first0_20s_window5_20Hz.pkl,0.7035270629991127,0.6949674768914755,0.40769669949619436,0.7156286721504113,0.6754658385093167,0.7315882874889086,0.6927116152068893,0.5,9135,3630,9894,4389,27048
7467074,long_distance_coloc_first0_10s_window1_40Hz.pkl,0.6689061472715319,0.6716250636780439,0.3378586228562346,0.666154654593961,0.6771860618014465,0.6606262327416174,0.6717503029290102,0.5,16480,8259,16077,7856,48672
7467074,long_distance_coloc_first300_10s_window1_40Hz.pkl,0.6595991561181435,0.648972043946481,0.3197850362248436,0.6698854704693465,0.6293248945147679,0.689873417721519,0.6504873682116571,0.5,2983,1470,3270,1757,9480
7467074,long_distance_coloc_first0_10s_window5_40Hz.pkl,0.674933053906159,0.6887402452619844,0.351251171133853,0.6606780023526896,0.7192921178251251,0.6305739899871929,0.691963715344321,0.5,18534,9519,16248,7233,51534
7467074,long_distance_coloc_first0_10s_window50_40Hz.pkl,0.6199596382970466,0.6991320377909209,0.28215736266599434,0.5785954027664768,0.8831062987542205,0.3568129778398727,0.7532361133868589,0.5,22755,16573,9194,3012,51534
7467074,long_distance_coloc_first0_10s_window150_40Hz.pkl,0.5708076221523655,0.691158400357462,0.22601834730175963,0.5397936705271653,0.9604921023013933,0.1811231420033376,0.8209322779243624,0.5,24749,21100,4667,1018,51534
7467074,long_distance_coloc_first300_10s_window50_40Hz.pkl,0.6165618448637317,0.6823549843695728,0.25613469951301954,0.5824192113845241,0.8236897274633124,0.40943396226415096,0.6989978525411596,0.5,3929,2817,1953,841,9540
7467074,long_distance_coloc_first300_20s_window100_20Hz.pkl,0.6412997903563942,0.6995610184372256,0.30659810887249966,0.6018126888217523,0.8352201257861636,0.44737945492662473,0.7308219178082191,0.5,1992,1318,1067,393,4770
7467074,long_distance_coloc_first300_20s_window10_20Hz.pkl,0.7150943396226415,0.6999337602119673,0.43240191571831943,0.7392723880597015,0.6645702306079665,0.7656184486373165,0.6953541507996953,0.5,1585,559,1826,800,4770
7467074,long_distance_coloc_first300_10s_window5_40Hz.pkl,0.6597484276729559,0.6564352243861135,0.3195562977925528,0.6628901239846088,0.650104821802935,0.6693920335429769,0.6567256273138626,0.5,3101,1577,3193,1669,9540
7467074,long_distance_coloc_first300_20s_window150_20Hz.pkl,0.6136268343815514,0.6975217462662071,0.27312859170698206,0.5730852211434736,0.8909853249475891,0.3362683438155136,0.7551789077212806,0.5,2125,1583,802,260,4770
7467074,long_distance_coloc_first300_20s_window1_20Hz.pkl,0.7168776371308017,0.6909258406264395,0.44000399175744975,0.7606490872210954,0.6329113924050633,0.8008438818565401,0.6856936416184971,0.5,1500,472,1898,870,4740
7467074,long_distance_coloc_first300_20s_window50_20Hz.pkl,0.6746331236897275,0.7006172839506173,0.35465022526197615,0.6488031439799928,0.7614255765199162,0.5878406708595388,0.7113140537798072,0.5,1816,983,1402,569,4770
7467074,long_distance_coloc_first300_20s_window5_20Hz.pkl,0.7136268343815514,0.6910900045228403,0.4318757845472088,0.7501227295041728,0.6406708595387841,0.7865828092243187,0.6864251738016831,0.5,1528,509,1876,857,4770
7467074,long_distance_coloc_first600_10s_window100_40Hz.pkl,0.5883547008547009,0.6893243025318497,0.23253250074005513,0.5535483035483035,0.9133547008547008,0.26335470085470086,0.7524420024420024,0.5,8549,6895,2465,811,18720
7467074,long_distance_coloc_first600_10s_window150_40Hz.pkl,0.5746794871794871,0.686905230043256,0.2142280309548901,0.543497199751089,0.9331196581196581,0.21623931623931625,0.7637735849056604,0.5,8734,7336,2024,626,18720
7467074,long_distance_coloc_first600_10s_window10_40Hz.pkl,0.6801282051282052,0.6920386751697182,0.3613389935924811,0.6671955573185244,0.7188034188034188,0.6414529914529915,0.6952292728114868,0.5,6728,3356,6004,2632,18720
7467074,long_distance_coloc_first600_20s_window10_20Hz.pkl,0.7510683760683761,0.7426551800309256,0.5032135604535515,0.7686328303612254,0.7183760683760684,0.7837606837606838,0.735659847573205,0.5,3362,1012,3668,1318,9360
7467074,long_distance_coloc_first600_20s_window100_20Hz.pkl,0.666025641025641,0.7242413549753,0.36630345433261774,0.6167367788461539,0.8771367521367521,0.4549145299145299,0.7873520710059172,0.5,4105,2551,2129,575,9360
7467074,long_distance_coloc_first600_10s_window50_40Hz.pkl,0.622275641025641,0.6895552531062036,0.2713671473006281,0.5853022285160617,0.8389957264957265,0.40555555555555556,0.7158212332641901,0.5,7853,5564,3796,1507,18720
7467074,long_distance_coloc_first600_10s_window1_40Hz.pkl,0.6807692307692308,0.6722390417269974,0.362029223571298,0.6906951582364079,0.6547435897435897,0.7067948717948718,0.6718254935413113,0.5,5107,2287,5513,2693,15600
7467074,long_distance_coloc_first600_10s_window5_40Hz.pkl,0.6827991452991453,0.6833066666666666,0.3656001684803759,0.6822151224707135,0.6844017094017094,0.6811965811965812,0.6833869239013933,0.5,6406,2984,6376,2954,18720
7467074,long_distance_coloc_first600_20s_window150_20Hz.pkl,0.631517094017094,0.7127508953110685,0.31895268894625173,0.5840043674082162,0.9143162393162393,0.3487179487179487,0.8027545499262174,0.5,4279,3048,1632,401,9360
7467074,long_distance_coloc_first600_20s_window1_20Hz.pkl,0.7558974358974359,0.7408113258916417,0.5152982743034777,0.789611143354614,0.6976923076923077,0.8141025641025641,0.7292145153881489,0.5,2721,725,3175,1179,7800
7467074,long_distance_coloc_first60_10s_window10_40Hz.pkl,0.6125,0.6145077720207254,0.22501220802475058,0.6113402061855671,0.6177083333333333,0.6072916666666667,0.6136842105263158,0.5,593,377,583,367,1920
7467074,long_distance_coloc_first60_10s_window100_40Hz.pkl,0.5635416666666667,0.6551440329218107,0.15000125975787454,0.5414965986394558,0.8291666666666667,0.29791666666666666,0.6355555555555555,0.5,796,674,286,164,1920
7467074,long_distance_coloc_first600_20s_window50_20Hz.pkl,0.7110042735042735,0.7389752002315931,0.43204746073328437,0.6737638571177195,0.8181623931623931,0.6038461538461538,0.7685613271688877,0.5,3829,1854,2826,851,9360
7467074,long_distance_coloc_first60_10s_window150_40Hz.pkl,0.565625,0.6674641148325359,0.16604033349787944,0.5406976744186046,0.871875,0.259375,0.6693548387096774,0.5,837,711,249,123,1920
7467074,long_distance_coloc_first600_20s_window5_20Hz.pkl,0.7517094017094017,0.7385238523852385,0.5059988075442373,0.7799429657794676,0.7012820512820512,0.8021367521367522,0.7286490683229814,0.5,3282,926,3754,1398,9360
7467074,long_distance_coloc_first60_10s_window1_40Hz.pkl,0.6145833333333334,0.5911602209944752,0.2306860480745437,0.6294117647058823,0.5572916666666666,0.671875,0.602803738317757,0.5,535,315,645,425,1920
7467074,long_distance_coloc_first60_10s_window50_40Hz.pkl,0.59375,0.6514745308310992,0.19871907830171875,0.5704225352112676,0.759375,0.428125,0.6401869158878505,0.5,729,549,411,231,1920
