k,mcc,f1,tp,fp,tn,fn,total
1,0.15597258768697542,0.6873173949923032,10939,9765,908,188,21800
3,0.20136138254683006,0.6944795351187468,10995,9542,1131,132,21800
5,0.19561834503564732,0.6932746700188561,11030,9663,1010,97,21800
7,0.20207864497950925,0.6942044919114182,11050,9658,1015,77,21800
9,0.20686394631327681,0.6948577886607648,11067,9660,1013,60,21800
11,0.20848772672326518,0.6950844371900308,11072,9659,1014,55,21800
13,0.20848772672326518,0.6950844371900308,11072,9659,1014,55,21800
