k,mcc,f1,tp,fp,tn,fn,total
1,0.2774543427961718,0.7122107674684994,7772,6130,1399,151,15452
3,0.32515110111762036,0.7236707803655934,7799,5832,1697,124,15452
5,0.32513577443681596,0.7231940918532195,7834,5908,1621,89,15452
7,0.3288199470194927,0.7240328686178562,7842,5897,1632,81,15452
9,0.3313918758786002,0.724562779751742,7851,5897,1632,72,15452
11,0.3319654261542137,0.724680478014119,7853,5897,1632,70,15452
13,0.3348442546824751,0.725268643637873,7863,5897,1632,60,15452
