k,mcc,f1,tp,fp,tn,fn,total
1,0.17912362628034323,0.6922499901298906,8767,7684,772,111,17334
3,0.21588795379973447,0.6983748559621726,8788,7501,955,90,17334
5,0.21243158207092172,0.6975565324145578,8807,7566,890,71,17334
7,0.2138351529896943,0.6977628192437141,8811,7566,890,67,17334
9,0.21757727485890951,0.6983021332172399,8822,7567,889,56,17334
11,0.218648600576984,0.6984566679857539,8825,7567,889,53,17334
13,0.2204426946660479,0.6987141444114738,8830,7567,889,48,17334
