k,mcc,f1,tp,fp,tn,fn,total
1,0.112131978352491,0.6802478038547266,20753,18830,1723,680,41986
3,0.16713087692798864,0.6888647008377862,20885,18318,2235,548,41986
5,0.15131537697200081,0.6865901135211175,20987,18714,1839,446,41986
7,0.1558919488118371,0.6873129813431006,21017,18707,1846,416,41986
9,0.15934131130923856,0.6878614605456624,21052,18725,1828,381,41986
11,0.1629664337335597,0.6884185773074663,21078,18725,1828,355,41986
13,0.16486406845784743,0.6887071231490098,21092,18726,1827,341,41986
