k,mcc,f1,tp,fp,tn,fn,total
1,0.57376896851138,0.8083351421749512,3724,1446,2410,320,7900
3,0.6409026358722583,0.8358110340270896,3795,1242,2614,249,7900
5,0.6586821826475692,0.8430688753269399,3868,1264,2592,176,7900
7,0.6640502977039231,0.8452329124945581,3883,1261,2595,161,7900
9,0.6684743782821851,0.8469897848293849,3897,1261,2595,147,7900
11,0.6691080824650698,0.8472403302911777,3899,1261,2595,145,7900
13,0.6722830105454893,0.8484914260907315,3909,1261,2595,135,7900
