k,mcc,f1,tp,fp,tn,fn,total
1,0.327778125427922,0.7118753589890867,19830,12070,10800,3982,46682
3,0.45004608487191966,0.7568593487994988,20537,9920,12950,3275,46682
5,0.444800578642869,0.7567733767408211,20921,10557,12313,2891,46682
7,0.46438464848320327,0.7646112988021897,21161,10378,12492,2651,46682
9,0.4685498932615835,0.7665881252585571,21310,10475,12395,2502,46682
11,0.474979501465559,0.7691893154179166,21410,10447,12423,2402,46682
13,0.47673033535154496,0.76994024655027,21454,10463,12407,2358,46682
