k,mcc,f1,tp,fp,tn,fn,total
1,0.12494328592876768,0.68214231527841,20232,18474,1379,381,40466
3,0.1761288033670969,0.6894823294328823,20358,18082,1771,255,40466
5,0.1636360483261767,0.6874379636950926,20431,18397,1456,182,40466
7,0.1683888937645552,0.688044392130486,20459,18398,1455,154,40466
9,0.17315458098187161,0.6886237607124853,20490,18407,1446,123,40466
11,0.1745619787470456,0.6888011425691002,20497,18405,1448,116,40466
13,0.1765430227295611,0.6890434432012902,20508,18405,1448,105,40466
