id_A,segment_id_A,source_file_A,id_B,segment_id_B,source_file_B,prediction
14866993_ERHJXOIL_MYHFUROV_0_34,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_34,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_35,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_35,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_36,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_36,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_37,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_37,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_38,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_38,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_39,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_39,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_40,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_40,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_41,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_41,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_42,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_42,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_43,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_43,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_44,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_44,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_45,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_45,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_46,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_46,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_47,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_47,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_48,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_48,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_49,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_49,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ERHJXOIL_MYHFUROV_0_50,14866993_ERHJXOIL_MYHFUROV_0,JXBWMMYOUCIK,14866993_ERHJXOIL_MYHFUROV_0_50,14866993_ERHJXOIL_MYHFUROV_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_0,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_0,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_1,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_1,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_2,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_2,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_3,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_3,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_4,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_4,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_5,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_5,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_6,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_6,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_7,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_7,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_8,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_8,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,1
14866993_ACGWBSOA_ISUHMPLZ_0_9,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_9,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
14866993_ACGWBSOA_ISUHMPLZ_0_10,14866993_ACGWBSOA_ISUHMPLZ_0,JXBWMMYOUCIK,14866993_ACGWBSOA_ISUHMPLZ_0_10,14866993_ACGWBSOA_ISUHMPLZ_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_0,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_0,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_1,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_1,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_2,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_2,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_3,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_3,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_4,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_4,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_5,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_5,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_6,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_6,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_7,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_7,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_8,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_8,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_9,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_9,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_10,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_10,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_11,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_11,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_12,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_12,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_13,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_13,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_14,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_14,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
86599052_NBVHJMUY_BJXWEAJV_0_15,86599052_NBVHJMUY_BJXWEAJV_0,JXBWMMYOUCIK,86599052_NBVHJMUY_BJXWEAJV_0_15,86599052_NBVHJMUY_BJXWEAJV_0,DRSLLHUYAKQV,0
58777643_DATFQLJO_MYHFUROV_0_0,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_0,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_1,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_1,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_2,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_2,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_3,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_3,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_4,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_4,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_5,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_5,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_6,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_6,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_7,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_7,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,1
58777643_DATFQLJO_MYHFUROV_0_8,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_8,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_9,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_9,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_10,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_10,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_11,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_11,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_12,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_12,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,1
58777643_DATFQLJO_MYHFUROV_0_13,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_13,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_14,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_14,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_15,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_15,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_16,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_16,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_17,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_17,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_18,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_18,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_19,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_19,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_20,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_20,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_21,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_21,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,1
58777643_DATFQLJO_MYHFUROV_0_22,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_22,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_23,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_23,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_24,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_24,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_25,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_25,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_26,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_26,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_27,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_27,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_28,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_28,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_29,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_29,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_30,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_30,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_31,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_31,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_32,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_32,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_33,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_33,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_34,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_34,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_35,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_35,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_36,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_36,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_37,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_37,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_38,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_38,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_39,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_39,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_40,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_40,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_41,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_41,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_42,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_42,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_43,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_43,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_44,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_44,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_45,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_45,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_46,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_46,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_47,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_47,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_48,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_48,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_49,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_49,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_50,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_50,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_51,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_51,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_52,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_52,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_53,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_53,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_54,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_54,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_55,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_55,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_56,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_56,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_57,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_57,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_58,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_58,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_59,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_59,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_60,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_60,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_61,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_61,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_62,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_62,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_63,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_63,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_64,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_64,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_65,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_65,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_66,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_66,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_67,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_67,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
58777643_DATFQLJO_MYHFUROV_0_68,58777643_DATFQLJO_MYHFUROV_0,BKWXOKMTVCCX,58777643_DATFQLJO_MYHFUROV_0_68,58777643_DATFQLJO_MYHFUROV_0,JDYHOIIWXZDD,0
