k,mcc,f1,tp,fp,tn,fn,total
1,0.6146928031910622,0.8152128595914208,8799,2243,7906,1746,20694
3,0.6957083753756572,0.8524835988753514,9096,1699,8450,1449,20694
5,0.713083257574255,0.8623530500786818,9316,1745,8404,1229,20694
7,0.7215737954108579,0.8666420391577392,9384,1727,8422,1161,20694
9,0.7253965700523368,0.8686393805309734,9423,1728,8421,1122,20694
11,0.7293100460403208,0.870645621462427,9460,1726,8423,1085,20694
13,0.7309252277540708,0.8714765254977698,9476,1726,8423,1069,20694
