k,mcc,f1,tp,fp,tn,fn,total
1,0.12639916430112672,0.6820648134383827,18353,16767,1263,343,36726
3,0.17493988543563055,0.6890373632936434,18460,16426,1604,236,36726
5,0.16453810000381242,0.6873017933643664,18530,16695,1335,166,36726
7,0.17127687434027802,0.6881836046123614,18561,16685,1345,135,36726
9,0.17661007045243726,0.6888349604490469,18592,16693,1337,104,36726
11,0.1785827802495889,0.689077809264507,18602,16693,1337,94,36726
13,0.18037158371184536,0.6892962962962963,18611,16693,1337,85,36726
