k,mcc,f1,tp,fp,tn,fn,total
1,0.6956636828538938,0.8514953004841925,7474,1319,7061,1288,17142
3,0.7555105586753978,0.8794709603220241,7647,981,7399,1115,17142
5,0.7670047941154431,0.8861120620791966,7765,999,7381,997,17142
7,0.7709675099826281,0.888128634964078,7788,988,7392,974,17142
9,0.776445367349064,0.8911003696332102,7835,988,7392,927,17142
11,0.7781988912174188,0.8920454545454546,7850,988,7392,912,17142
13,0.7800721604238942,0.8930517711171662,7866,988,7392,896,17142
