k,mcc,f1,tp,fp,tn,fn,total
1,0.3059070426469223,0.6992862128751886,15528,9505,9085,3850,37968
3,0.41596923883754416,0.7395020266357846,15964,7833,10757,3414,37968
5,0.4118488881131223,0.7404893161419654,16253,8267,10323,3125,37968
7,0.4258732936661088,0.7463977601238305,16395,8158,10432,2983,37968
9,0.432037382599381,0.7494841854665004,16528,8199,10391,2850,37968
11,0.4360257225701608,0.7512738637135675,16587,8192,10398,2791,37968
13,0.4379247351211127,0.7521553187156337,16620,8195,10395,2758,37968
