k,mcc,f1,tp,fp,tn,fn,total
1,0.5278953599999237,0.7434957694221981,8216,1831,9665,3838,23550
3,0.5944412195012928,0.7708603145235893,8333,1233,10263,3721,23550
5,0.6012926135810259,0.7769559424817384,8456,1257,10239,3598,23550
7,0.6060935899236968,0.7798026164792288,8494,1237,10259,3560,23550
9,0.6082028575826244,0.7814848762603116,8526,1240,10256,3528,23550
11,0.6076995596861826,0.7810737701159965,8518,1239,10257,3536,23550
13,0.6076021827381016,0.7810379607555474,8518,1240,10256,3536,23550
