dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
long_distance_coloc_first60_5s_window10_10Hz.pkl,dtw,1,315,742,274911,5,60,10,10.0,139.2072056210787,0.3,magtrack,mcc,10,32,0.11488691607045103,0.10815974077861276,0.9906326419133882,0.08002243038945522,0.18309160086439297,146.8,1881.2,267224.6,653.8,0.15397938745220244,0.15825225916947702,0.9871194226563051,0.15171247957940462,0.1732864648805456,58.2,350.4,48398.6,281.2,49088.4,0.45815390389065547,0.011765801083425795,0.016483137458137776,0.003001369719950474,0.020230704221115933,0.027112133265658214,23.310083654933546,848.1769626675792,5014.10299455446,21.788988044422805,0.03523957312982486,0.03385726295225312,0.001978127843212531,0.04843876724501112,0.038310738671875004,10.447966309287182,96.68836538074268,2260.167082319358,28.301236722093964,2266.199073338439,0.036065143049046254,11.899147094820263,335.48,2.2778
long_distance_coloc_first60_5s_window1_10Hz.pkl,dtw,1,321,750,280875,5,60,1,10.0,135.12297827653165,0.3,magtrack,mcc,10,32,0.1160474429899252,0.10135706860371074,0.9913351639876515,0.172294149692669,0.17292839741801627,137.0,1718.2,271781.0,659.2,0.12224108439874856,0.12606333438888348,0.9861375927506761,0.10888569304719717,0.15394830310009336,53.8,415.6,50030.4,294.0,50793.8,0.4677077819363542,0.013044868081702432,0.03190205892402361,0.0032918225348228013,0.276503861508919,0.059906798519973034,47.81004078642896,960.4150977572147,6127.0599964420135,61.943199788193056,0.050360222736885694,0.05134990772559022,0.003267807122257586,0.04832177595307008,0.060470434296618754,20.12858663692014,179.9862216948842,2478.1765554536264,26.517918470347556,2620.2644828337466,0.03365926500382031,30.36182234669775,331.403,1.9714
long_distance_coloc_first60_5s_window5_10Hz.pkl,dtw,1,315,742,274911,5,60,5,10.0,142.15649129933263,0.3,magtrack,mcc,10,32,0.11315379487415958,0.10614076704069794,0.9906280757966647,0.07576212985365184,0.1838842543845975,147.2,1877.8,267228.0,653.4,0.15298415732422427,0.1574319049442781,0.9869506219196971,0.1513153484438165,0.17165895724190763,58.0,360.4,48388.6,281.4,49088.4,0.4582880270222748,0.011124602916248387,0.013538834272732565,0.0016789062320327179,0.014175020135801363,0.016496647353041037,13.600000000000001,464.5862245052042,5238.2833829414,22.03724120664835,0.032839953974201676,0.03231594182874112,0.00230339803060044,0.0504176346897716,0.022958440591508287,6.572670690061994,114.31115431137943,2212.167091338265,22.18197466412763,2266.199073338439,0.035055835579227056,6.838690053387304,329.15,2.2717
long_distance_coloc_first60_5s_window10_20Hz.pkl,dtw,1,315,742,274911,5,60,10,20.0,214.66357936300264,0.3,magtrack,mcc,10,32,0.1252952446502289,0.10483302411405657,0.9933160564804833,0.2771456123133521,0.14667197463448076,117.2,1121.0,267984.8,683.4,0.13479937619692733,0.13232706502027552,0.9887473962192267,0.2288746065079918,0.1377420461433384,46.6,261.4,48487.6,292.8,49088.4,0.45832960061384115,0.012259741244623578,0.040983358148203856,0.002153305127721075,0.3617543997972631,0.06804125382536057,54.127257458696356,632.7705745370907,5331.258478070633,59.679477209506445,0.060112584467983426,0.07047717270768163,0.002774205107931333,0.26510028917911793,0.07119092522206481,23.816800792717732,156.15133684986498,2203.7326153596764,30.557486807654843,2266.199073338439,0.033513220234338004,63.932110140895354,1248.291,11.0679
long_distance_coloc_first60_5s_window1_20Hz.pkl,dtw,1,321,750,280875,5,60,1,20.0,205.00861752391356,0.3,magtrack,mcc,10,32,0.11971033878044826,0.09358318355413937,0.9941693587880869,0.3535429211775021,0.12355154460821312,97.0,892.2,272607.0,699.2,0.09924893405450726,0.09619468138161857,0.9886918527929648,0.19124901533025254,0.10349508451524596,37.0,271.2,50174.8,310.8,50793.8,0.4659785001807711,0.013855126119827641,0.04686063084996092,0.002004104457599132,0.3939233097270979,0.07368256133002438,57.36375162068813,603.2514898448242,6493.328838123016,77.32632152120001,0.05673885990420862,0.06440244989558509,0.003633175542140741,0.276582693429703,0.0679710069410821,24.252834885843757,207.01536174883253,2431.025166467842,20.380382724571195,2620.2644828337466,0.03265391770668348,71.91723133445798,1302.004,11.5458
long_distance_coloc_first60_5s_window5_20Hz.pkl,dtw,1,315,742,274911,5,60,5,20.0,224.17762012084478,0.3,magtrack,mcc,10,32,0.12022890138709794,0.09867120579640629,0.9928539290254393,0.2715886901220571,0.14547524968789788,116.4,1246.4,267859.4,684.2,0.1266100613823518,0.12436811021209182,0.9883536949513292,0.21657795164218746,0.13398216455045167,45.2,278.4,48470.6,294.2,49088.4,0.4573509281179338,0.010234887058000996,0.037948110503263986,0.0026430110158749335,0.3646099138677055,0.06900367525970784,55.294122653316414,766.7812204273132,5269.569018430255,58.73636011875438,0.05680010952280117,0.06701271542619397,0.0028420487639794893,0.26738319060822746,0.07128612408294353,23.58304475677388,158.09060693159478,2226.8618367559316,32.068052638100745,2266.199073338439,0.03377521081581975,66.95093384990882,1304.641,11.5681
long_distance_coloc_first60_5s_window10_40Hz.pkl,dtw,1,315,742,274911,5,60,10,40.0,417.20520404208474,0.3,magtrack,mcc,10,32,0.1326994864887579,0.12139875697322004,0.9932686447782577,0.1981191840639962,0.16145998487923088,129.0,1145.0,267960.8,671.6,0.15728016503700168,0.16105092876216476,0.989440706917709,0.17397917676856692,0.1527989460634058,51.8,232.4,48516.6,287.6,49088.4,0.45571926643708077,0.014423878453115518,0.03515903220787298,0.00206313045963576,0.2684089305591505,0.053373094293149445,42.28711387645177,592.3649213111796,5365.569062084654,49.966388702807016,0.06366048894363012,0.06375532556695222,0.0018760425778947577,0.07908506179348747,0.056047722970718326,18.85629868240318,103.99538451296769,2206.466868094783,25.966131787387972,2266.199073338439,0.03360190666778939,92.30928723377204,1423.261,12.6124
long_distance_coloc_first60_5s_window1_40Hz.pkl,dtw,1,321,750,280875,5,60,1,40.0,427.7221548719041,0.3,magtrack,mcc,10,32,0.12751292948718043,0.11668005218619157,0.993257429060813,0.19811381253402044,0.15093569201614038,120.2,1183.2,272316.0,676.0,0.13001247740570837,0.1336333976589929,0.9887475484330086,0.14002476218137888,0.1338291163123616,46.0,272.6,50173.4,301.8,50793.8,0.4649562819321048,0.015033475065510197,0.035453915455570535,0.003415237537793116,0.2687967294038563,0.05335118645326867,43.66646310385122,1007.7917245145447,5681.454813689888,47.69066994706617,0.057080359892175594,0.056908198729794725,0.0023250688169752748,0.06669050129738752,0.06139214903516151,19.162463307205574,131.88191688021524,2538.6536668084523,34.13444008622377,2620.2644828337466,0.032834238417087894,96.78391561440357,1441.182,12.7771
long_distance_coloc_first60_5s_window5_40Hz.pkl,dtw,1,315,742,274911,5,60,5,40.0,379.0670300519556,0.3,magtrack,mcc,10,32,0.12734156677115696,0.1098747993822573,0.9943789603818798,0.2909664953047741,0.128781259155541,103.0,820.4,268285.4,697.6,0.13412905630802202,0.13030019358324546,0.9899485935375161,0.245675375787284,0.11998022306966838,40.6,195.4,48553.6,298.8,49088.4,0.4558053167905406,0.013142617229858725,0.04335314790979519,0.001581258917271906,0.3550052573196956,0.059113780649306225,47.32229918336598,469.9819571004827,5293.759953001269,51.90606900931721,0.057539540640268075,0.06689098695809453,0.002019510464293711,0.26145311448125125,0.061819326849972794,20.72775916494593,115.08970414420223,2226.946573225321,28.315366852647344,2266.199073338439,0.032062887933120926,107.56102588057459,1724.005,15.2729
long_distance_coloc_first300_5s_window1_10Hz.pkl,dtw,1,274,655,214185,5,300,1,10.0,666.0138372952908,0.3,magtrack,mcc,10,32,0.25630919920526524,0.23352217542637255,0.9951932165215622,0.36600914366626036,0.21336980425471624,154.4,437.8,207789.8,568.2,0.2509256209656314,0.22591621171434784,0.9912282453177041,0.4166227970895512,0.16559751426466138,51.4,78.4,38387.6,262.0,38779.4,0.6281051680152717,0.027411722434428017,0.032984883150218025,0.0015448372528863745,0.15589681838688604,0.07318856313692758,53.59701484224658,373.12030231548647,2775.216524885941,51.446671418081074,0.059104825712128335,0.07019359191053885,0.0006128120089629378,0.10192225948144096,0.0714658615232143,20.785571919001892,37.328809249693464,1239.7253889470844,29.0516780926679,1248.4877412293642,0.041618462005540764,89.603808031873,1379.288,12.2231
