dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
long_distance_coloc_first10_5s_window1_10Hz.pkl,dtw,1,267,649,210276,5,10,1,10.0,6.8325070747407155,0.3,magtrack,mcc,10,256,0.04579557060506008,0.00834827928380524,0.9911325126556099,0.802322624060628,0.01899841437909848,13.8,1091.4,205021.4,723.8,0.0029790459056509475,0.004832337888405933,0.9868746136750822,0.003257473011709416,0.010540414628464941,3.4,192.6,36832.6,305.0,37333.6,0.12170989938830976,0.012174715187534196,0.006026756931802962,0.01122474567042393,0.3953556254184938,0.03309207183153909,23.940760221847594,2304.0086892197264,4398.375522849316,31.336240999839145,0.006827644065383506,0.010087563206258844,0.010641254685095906,0.006620700945450579,0.024416080953133114,7.901898506055364,421.9289513650373,838.7018779041812,8.160882305241266,1067.4630860128138,0.018711768939672177,9.461643155444559,18.217,0.1044
long_distance_coloc_first10_5s_window5_10Hz.pkl,dtw,1,265,645,207690,5,10,5,10.0,6.7471073099179195,0.3,magtrack,mcc,10,256,0.045671077275963354,0.008212662825588262,0.990748053406227,0.802247437949404,0.01868740241892145,13.4,1133.0,200664.4,718.0,0.0038352620981204283,0.005712278626095316,0.9876313771527865,0.004075266590094585,0.010388298668262758,3.4,166.2,37188.0,307.2,37664.8,0.11981343733871444,0.012845266231324117,0.005694987704156602,0.012538634160714672,0.39550632288640053,0.033294356724074055,23.76636278440603,2512.91945752346,6224.351712427569,39.00769154923167,0.00771304608315792,0.011445145882707853,0.008872603764972863,0.008162211624190863,0.02185087021181327,7.158212067269312,355.3617311979442,1960.3846561325663,22.683915006012523,2094.68302136624,0.018351785772132038,9.46330533465037,17.75,0.0991
long_distance_coloc_first10_5s_window10_10Hz.pkl,dtw,1,265,645,207690,5,10,10,10.0,6.9581439445493745,0.3,magtrack,mcc,10,256,0.04583555515021374,0.008045270741422465,0.9896315118634245,0.8020438307944273,0.02175846324548671,15.6,1356.8,200440.6,715.8,0.00479621734651495,0.00655985932691838,0.9868293874060733,0.004339604325625643,0.013455783330839443,4.4,198.8,37155.4,306.2,37664.8,0.11922437747404861,0.012508618701028396,0.005236050276950073,0.013536708353316185,0.39591235425866156,0.038072057739199625,27.2,2714.639895087376,6450.375372022934,41.9852355001136,0.009605525085191038,0.01312892156540415,0.00991368484068715,0.00869032111756199,0.026911723959325062,8.8,398.1318374609094,1939.8474269900714,22.58229394902121,2094.68302136624,0.02130179412707405,9.88541865787611,17.519,0.1015
long_distance_coloc_first10_5s_window1_20Hz.pkl,dtw,1,267,649,210276,5,10,1,20.0,14.519732479113372,0.3,magtrack,mcc,10,256,0.04561364378982684,0.007715062205524062,0.987506182442187,0.8018365027618947,0.025607802221173308,18.6,1834.6,204278.2,719.0,0.004400125604593211,0.0060131165151131065,0.9843970251931428,0.003676455439202414,0.016806429070580015,5.4,290.6,36734.6,303.0,37333.6,0.1252166318027897,0.012518449324423439,0.004658461095404057,0.01787780774505447,0.3963269955937067,0.045816692404625714,33.20301191157212,3670.0345556956268,5682.253387521539,40.25170803829323,0.00880112546570577,0.012029480226714961,0.014913127112839425,0.007363419939325948,0.03383017120569241,10.883014288330234,590.3097830800367,774.0181134831407,8.910667763978186,1067.4630860128138,0.021609388471433327,21.9248177124486,18.406,0.1928
long_distance_coloc_first10_5s_window5_20Hz.pkl,dtw,1,265,645,207690,5,10,5,20.0,13.586972048355529,0.3,magtrack,mcc,10,256,0.04558932336526656,0.007821277764325183,0.9889150307831602,0.8019028493997258,0.022317904899243186,16.0,1499.4,200298.0,715.4,0.00491875409040274,0.006604520737414502,0.9862913436519489,0.00426110550227158,0.014675295525961396,4.8,220.4,37133.8,305.8,37664.8,0.12456123608929212,0.012998646496459286,0.004786094226959305,0.014966199659348364,0.39619430543150014,0.03919093968953273,28.0,2999.153753977945,6662.275467135834,42.66192682005819,0.009936320379276147,0.013259878292875444,0.010976474172648062,0.008554587947809915,0.02946862555365018,9.64157663455516,440.80362974912083,1929.893354566516,22.617692189964917,2094.68302136624,0.01876779398150252,20.496142178362657,18.552,0.1915
long_distance_coloc_first10_5s_window10_20Hz.pkl,dtw,1,265,645,207690,5,10,10,20.0,12.591932241521135,0.3,magtrack,mcc,10,256,0.04586756441443264,0.00806952776405683,0.9896899589838959,0.8020588893806462,0.02175689837372795,15.6,1345.2,200452.2,715.8,0.005087541403150703,0.006788309608854011,0.9868040079837087,0.00447744014732965,0.01407302109830914,4.6,200.0,37154.2,306.0,37664.8,0.1283543556476813,0.012448707683434427,0.00528315861380355,0.013431266232482402,0.39588222538302476,0.038147036187224925,27.25876005984131,2693.7431503393195,6434.339776542734,42.00428549564913,0.010307405191067643,0.013637814399411204,0.009971546111235333,0.00898180281864918,0.028457551148456484,9.297311439335566,400.8989897717379,1939.3513245412755,22.662744758744473,2094.68302136624,0.019213793148770846,18.944024326475855,17.961,0.1891
long_distance_coloc_first10_5s_window50_20Hz.pkl,dtw,1,265,645,207690,5,10,50,20.0,6.55487528918311,0.3,magtrack,mcc,10,256,0.04755032454010878,0.010821029307900697,0.9950066315288651,0.8048423371910405,0.011967843086808715,8.6,283.0,201514.4,722.8,0.0037375037735278296,0.005025890953396284,0.990641376645198,0.006136230182031709,0.004279515187789915,1.4,45.6,37308.6,309.2,37664.8,0.12629755313205251,0.009122905540894115,0.010814192354491858,0.0027850363513190145,0.3903160879050684,0.018500435112614073,13.207573584879244,566.7008028933786,5087.023318208793,31.102411482070004,0.00786594560506983,0.01027114590444906,0.0023048782746279534,0.012756181618236748,0.008663037185539344,2.8354893757515645,92.055635351672,2034.7564080252948,23.20689552697646,2094.68302136624,0.02569169287784181,8.452237494902633,18.754,0.1902
long_distance_coloc_first10_5s_window1_40Hz.pkl,dtw,1,267,649,210276,5,10,1,40.0,26.773871279433298,0.3,magtrack,mcc,10,256,0.04581753171951812,0.007889285655772746,0.9882024784477859,0.8019421467940925,0.025060634707246787,18.2,1692.4,204420.4,719.4,0.004607728257487699,0.006245110652330824,0.984969987803814,0.003895404473127852,0.01618914511996273,5.2,268.2,36757.0,303.2,37333.6,0.12286173881270726,0.012114807271994371,0.005007635332705699,0.016489998309142412,0.39611570881957425,0.044768144782393965,32.42776588049198,3386.2296200937117,5420.217619247404,39.547945585074324,0.00929403858916357,0.01254526566681956,0.013867570978850913,0.00786084661811333,0.03247070486216269,10.43839068055991,549.3359263692845,784.4127739908371,8.726969691708572,1067.4630860128138,0.017182353826890345,41.61813309431516,18.847,0.3567
long_distance_coloc_first10_5s_window5_40Hz.pkl,dtw,1,265,645,207690,5,10,5,40.0,24.76378955497057,0.3,magtrack,mcc,10,256,0.045742367786103806,0.00793606229256029,0.9891820736611774,0.8019718086791258,0.022317904899243186,16.0,1446.4,200351.0,715.4,0.006472087328461705,0.007909856996935648,0.9865197584532283,0.005142544895233213,0.017125542421068386,5.6,212.2,37142.0,305.0,37664.8,0.13017626580352848,0.012693060400128828,0.005015325243681373,0.014431682062144069,0.39605638620426065,0.03919093968953273,28.0,2893.0676867297802,6582.730694780093,42.66192682005819,0.012944853428193487,0.0158200295871754,0.010520057674926484,0.010285355387254015,0.034251285039140995,11.2,424.4115455545478,1933.5273465870607,22.772790781983662,2094.68302136624,0.016046244478797357,38.570806772329874,18.279,0.3473
long_distance_coloc_first10_5s_window10_40Hz.pkl,dtw,1,265,645,207690,5,10,10,40.0,23.27545415766399,0.3,magtrack,mcc,10,256,0.04606292093406529,0.008112608701614041,0.9891326959214684,0.8020718046415958,0.023432876027359238,16.8,1457.0,200340.4,714.6,0.005624624573328861,0.00718980343980344,0.9863065713053676,0.004671546037769947,0.015906030225946433,5.2,220.2,37134.0,305.4,37664.8,0.12832334611556143,0.012061141642707312,0.005367895023554329,0.014741294220056213,0.39585640346967366,0.04188053800828547,29.935931587308257,2956.3560340392023,6617.304877365104,44.20904884749275,0.011260396360776267,0.014396326043189854,0.011114731749010278,0.009379744798514432,0.0319389360072142,10.43839068055991,447.1442272913741,1931.5113253615677,22.71651381704508,2094.68302136624,0.018298964505055568,36.55841483427199,18.884,0.3512
