dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
regional_coloc_first10_5s_window50_60Hz.pkl,dtw,1,84,167,13861,5,10,50,60.0,45.996727568905044,0.3,magtrack,mcc,10,256,0.1867330863633777,0.12213171939109749,0.9900493071015213,0.5726936847219866,0.07531734299251487,9.6,17.6,13405.4,117.4,0.13516647484015784,0.08539300183840866,0.9773336411487671,0.4585714285714285,0.051806029219822324,2.8,3.6,2402.6,52.2,2461.2,0.28641534440729777,0.03460620916869117,0.03228218206193425,0.001706391717648951,0.2696703917186034,0.026211575200448107,3.4409301068170506,25.749563103089734,252.3775742810759,3.4698703145794947,0.10827745014223926,0.0821309106065791,0.001829496464828428,0.3774004050867423,0.05414776686602556,2.85657137141714,5.782732917920384,111.39138207240272,4.853864439804639,113.47669364235107,0.07749699375191364,23.288740742907947,16.347,0.0518
regional_coloc_first10_5s_window100_60Hz.pkl,dtw,1,83,165,13530,5,10,100,60.0,27.546404056044413,0.3,magtrack,mcc,10,256,0.19149471712192018,0.11444615295466931,0.990518522499271,0.6547222222222222,0.06522975418927077,8.2,7.4,12957.6,116.8,0.11511328254833879,0.06759351348993435,0.9778023875119342,0.4,0.03775417558176179,2.0,1.8,2406.0,53.0,2462.8,0.23283745847119133,0.035266808584160814,0.03780524928375024,0.0005424255554168292,0.22890397229763332,0.02350645557024587,3.026549190084311,6.931089380465383,381.2598064312576,5.455272678794342,0.09178934451970878,0.0610102843203705,0.0017798060713635577,0.32015621187164245,0.03530446007688548,1.7888543819998317,1.886796226411321,163.03864572548434,6.767569726275452,168.22175840241357,0.04264677446479394,10.917320259544741,16.699,0.0505
regional_coloc_first10_5s_window150_60Hz.pkl,dtw,1,83,165,13530,5,10,150,60.0,13.340655282510852,0.3,magtrack,mcc,10,256,0.18304856164890104,0.09033394982428994,0.9906689735895153,0.7992640692640693,0.04958887593492935,6.2,3.4,12961.6,118.8,0.09073595268622173,0.040502464012900447,0.9777064792133695,0.425,0.02150501733260354,1.2,1.2,2406.6,53.8,2462.8,0.2379453882809806,0.03193850345614697,0.038456846334620785,0.00031177776254474686,0.21894202492250936,0.022912305855840684,2.891366458960192,4.294182110716777,383.0851602450818,6.3999999999999995,0.08164868872827499,0.033355857169513406,0.0016180659370003023,0.41907636535600523,0.017640371331424133,0.9797958971132713,1.8330302779823358,162.8792190551023,5.89576118919347,168.22175840241357,0.027967556194314073,6.533107227207931,16.519,0.0518
regional_coloc_first30_5s_window1_10Hz.pkl,dtw,1,90,181,16290,5,30,1,10.0,56.80259792045617,0.3,magtrack,mcc,10,256,0.29251272452618543,0.26010416803696745,0.9908862549988553,0.49673058532161446,0.1813337354323788,25.8,28.8,15759.6,116.4,0.2622924397118002,0.20605674677471017,0.9798886897959089,0.5809615384615384,0.1317662131821225,8.2,4.8,2832.0,53.6,2898.6,0.4500449602854732,0.045557951076712525,0.04402892424971805,0.0007449929104435624,0.11073211300321022,0.04038568346348486,5.89576118919347,14.288456879593403,522.1783603329421,7.683749084919419,0.15219469100514524,0.12666660986480907,0.002035289589427631,0.3550902564654322,0.08749659424389779,5.249761899362675,5.74108003776293,221.94413711562646,7.310266752998825,228.85287850494691,0.05419987972190094,5.442503758803617,15.765,0.0312
regional_coloc_first30_5s_window5_10Hz.pkl,dtw,1,84,175,15225,5,30,5,10.0,58.87264700951437,0.3,magtrack,mcc,10,256,0.29121110218060037,0.2664319535926073,0.9898730697856821,0.4666356324853571,0.1926294206681057,28.0,36.0,14973.4,117.6,0.27298546375814514,0.2364797891426233,0.9781677507642309,0.5145604395604395,0.15762231671019214,9.2,7.6,2526.2,49.2,2592.2,0.4928174928438489,0.05628831888235127,0.05399675483689057,0.0011309439040309483,0.1178934411368302,0.04431863830780915,6.260990336999411,18.286607121059937,307.38646684589094,7.787168933572713,0.164069051610935,0.14598216754777193,0.0031187457800417946,0.2834636595786802,0.1038880762641427,5.878775382679628,5.043808085167397,125.55620255487182,6.881860213634101,131.4456541693182,0.0772494452798355,4.7647506495507725,16.037,0.0289
regional_coloc_first30_5s_window10_10Hz.pkl,dtw,1,84,175,15225,5,30,10,10.0,53.551858476483176,0.3,magtrack,mcc,10,256,0.29497956442090467,0.2426205650601767,0.9903845130462878,0.622821686574637,0.1693592978538,24.6,24.8,14984.6,121.0,0.26914466360275696,0.20890887048856688,0.9782170141399569,0.6308699633699634,0.1328088849724,7.8,6.0,2527.8,50.6,2592.2,0.4916444068520412,0.0504720288844458,0.08659946783896397,0.0008456587589464842,0.22857730551167238,0.0726989378696443,10.43264108459598,19.06200409191017,311.10133397335346,11.567194992737004,0.12915601444681504,0.11451748411793232,0.0025160128639208066,0.32112530816028456,0.07966980805388217,4.6,5.513619500836088,125.53708615385335,5.29528091794949,131.4456541693182,0.07913361988611342,9.146707451051794,13.309,0.0294
regional_coloc_first30_5s_window1_20Hz.pkl,dtw,1,90,181,16290,5,30,1,20.0,100.97504207848014,0.3,magtrack,mcc,10,256,0.29495145097140296,0.2405639546820426,0.9913097929307563,0.6003017158280316,0.15723656499143243,22.4,18.6,15769.8,119.8,0.26107956014514033,0.20033969833470144,0.9802358374072074,0.6062950937950939,0.1248886725035232,7.8,3.4,2833.4,54.0,2898.6,0.4532449708483865,0.04445711778386617,0.05350865544066019,0.0005647577467864973,0.17284482656492905,0.0451530111910955,6.560487786742691,11.766052864066182,523.5887317351281,7.717512552629894,0.14904786440257975,0.1271783565947126,0.001623460214289285,0.3520470155866239,0.08299062150627494,5.015974481593781,3.693237062523877,221.34868420661553,6.752777206453653,228.85287850494691,0.05306689214799791,11.118589350954831,16.326,0.0611
regional_coloc_first30_5s_window5_20Hz.pkl,dtw,1,84,175,15225,5,30,5,20.0,93.69335039890993,0.3,magtrack,mcc,10,256,0.3010987839490641,0.2284828660158018,0.9909670141434228,0.702739252578733,0.14287109355004066,20.8,12.2,14997.2,124.8,0.2321819901266516,0.16959378084452986,0.9783727297724443,0.5888888888888888,0.1031880727931896,6.0,3.8,2530.0,52.4,2592.2,0.4988656292791408,0.0541171303197781,0.07085901713841669,0.0005215826484957866,0.182075556309314,0.050469568680033064,7.386474125047755,9.228217596047461,307.22395739915856,8.009993757800315,0.13383969647543545,0.11533805214567994,0.0018540415478839204,0.312743732111946,0.07767520167683904,4.381780460041329,2.4413111231467406,126.98661346771951,5.9194594347794975,131.4456541693182,0.07170301564871377,10.896323235625028,16.758,0.0565
regional_coloc_first30_5s_window10_20Hz.pkl,dtw,1,84,175,15225,5,30,10,20.0,90.00009868135821,0.3,magtrack,mcc,10,256,0.2996300754080964,0.23319797359090505,0.9907174155770908,0.6723723048925286,0.1511288170269422,22.0,17.2,14992.2,123.6,0.22871625099098,0.15915122806036872,0.9782644195236552,0.6216666666666667,0.09592206294097284,5.6,3.6,2530.2,52.8,2592.2,0.4963578040506671,0.050880431195965824,0.06971023962624648,0.001035910522341612,0.18413749601777346,0.05308157101368808,7.797435475847171,19.06200409191017,306.89861518097473,8.42852300228219,0.12083304152153938,0.10158172575119656,0.001496764543278235,0.31020154738492195,0.07109557266896434,4.079215610874228,2.9393876913398143,128.03265208531766,5.455272678794342,131.4456541693182,0.07018562785054133,13.233879851011203,16.618,0.059
regional_coloc_first30_5s_window50_20Hz.pkl,dtw,1,84,175,15225,5,30,50,20.0,95.32005484453234,0.3,magtrack,mcc,10,256,0.32948506423215773,0.3061359351454927,0.9899999303575469,0.5016484047843074,0.23388446368257765,34.0,40.0,14969.4,111.6,0.31981027105316884,0.2791478085205338,0.9786914753000054,0.5871608946608946,0.18867020467687876,11.0,8.0,2525.8,47.4,2592.2,0.49168648890967004,0.04833936616145975,0.05887960852725092,0.0012011155050047613,0.12351450263077589,0.0609001466602144,8.809086218218097,22.538855339169288,312.4010883463756,9.991996797437437,0.134449259446652,0.12279972994674658,0.002874043500011016,0.23650302288400882,0.09226735134912727,5.2345009313209605,4.898979485566356,126.32165293408727,6.390618123468183,131.4456541693182,0.0841489784319014,13.20007192603706,16.367,0.0575
