trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,12,2.678560591315514,0.9291230765882886,0.47151288370126065,0.8782242021066251,0.9327535433498655,0.9284554257465907,82245,6044,8006,6442,102739,88688,14051,0.949083779800872,0.6939063599239883,0.9146732641397269,0.9746652454386998,0.9253370346616598,191905,4912,26821,15380,239019,207286,31733,5,0.010306404508232619,0.11461544910639176,0.014545563860155698,0.038213706043880434,0.038168408717887674,0.02384652522881398,0.1045456628947076,0.03837352577846147,0.009765453562380797,0.037686812288771535,0.31030952784271126
1,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,12,2.937182157321282,0.841905072403988,0.500193787200409,0.7633295234656086,0.9954587367153902,0.7298710231529154,64624,300,13751,24063,102739,88688,14051,0.8563660810318945,0.5216628602665627,0.7817305623758697,0.9962464608618496,0.7510921658375319,155741,593,31140,51544,239019,207286,31733,5,0.018987900951007407,0.0662380529527572,0.029372420894569786,0.0026715058945192866,0.02848761922184705,0.010256908696423336,0.014657089237672354,0.012270366802437864,0.001443112380961779,0.016259669684002408,0.11496619756912992
2,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.7830020394249624,9.122507184282401,43.98203486768769,False,interpolate,0.7023297173951742,0.6978855189809161,2.6627877979411516,16.7,12,2.6098504486930145,0.8176707841726485,0.4748711246108959,0.7332475733433854,0.9981172575652943,0.6929506841376212,61405,120,13930,27282,102739,88688,14051,0.8328990025823678,0.4929866573292549,0.7514061259452302,0.9982173892376143,0.7146246236695288,148110,266,31467,59175,239019,207286,31733,5,0.019379988685845485,0.061419386362274495,0.028874124634911572,0.0016558501043194695,0.02790839655461259,0.00718003562106942,0.016309725840902345,0.008485739119526436,0.0007400170119918889,0.010648049942507277,0.04205138716335958
3,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.218235038098384,3.2711320399465458,32.32974440805856,False,interpolate,0.7288942712151384,0.8600023490869851,3.474794522398886,16.7,12,2.7539779973026812,0.8123590187564715,0.46690751555048304,0.7266752227214155,0.997148062752309,0.6860174695282861,60728,178,13872,27959,102739,88688,14051,0.8286042076513078,0.4851393968636473,0.7458818443457089,0.997311485196209,0.708887399723909,146981,402,31331,60304,239019,207286,31733,5,0.02381254236669605,0.06388133184039081,0.0340208370495587,0.002431202556687808,0.03370621389480986,0.011064663177440951,0.01663852390525049,0.013175765065124965,0.0012102704983131662,0.01650277034938115,0.10979273197320706
4,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,0.7711336821738416,1.0647606485674472,2.583716546867296,16.7,12,3.2606124258480853,0.7448153879423502,0.39275068023489557,0.6479719901382179,0.9949965484327524,0.5957811747433841,52768,280,13771,35920,102739,88688,14051,0.7620225071027175,0.40543923025370354,0.6655320057954375,0.9948160045117849,0.617635477438624,127991,672,31061,79294,239019,207286,31733,5,0.024361846014644292,0.050135435660113185,0.030655429693463316,0.005363721055879684,0.030823753639484166,0.010407105275129048,0.01888548543815471,0.01295844434462199,0.002285907025793151,0.013695491160792437,0.00928331452809598
5,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.093961451449189,7.741811867011698,36.69697235814567,False,interpolate,0.14539057336469688,0.8125271256861001,3.6791549390926734,16.7,12,2.688913481309033,0.9407102138007684,0.5182430222856741,0.8961286965832505,0.9244435168577907,0.9582185726165843,84930,6963,7088,3757,102739,88688,14051,0.9487105351178545,0.5812813125550385,0.9100904401610601,0.9377541147522022,0.960098093375571,199044,13284,18449,8241,239019,207286,31733,5,0.011593916581712433,0.030253023530147704,0.018394520907851326,0.026147801226812976,0.01258984263478131,0.004618447637745159,0.03453351033421509,0.006481190286231892,0.008724431882376168,0.011340854226903098,0.08466015811940128
6,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.43005832076979883,5.598970683967641,40.57945814783125,True,interpolate,0.7032493069856901,0.3241240872348895,3.702435472325697,16.7,12,2.266320836417742,0.8452736707864164,0.5125988294636503,0.7683352454258652,0.9987945630965219,0.7329525669469303,64963,81,13970,23724,102739,88688,14051,0.8584908792018149,0.531639957682297,0.784846707048359,0.9988039019994582,0.7528018857571311,156037,188,31545,51248,239019,207286,31733,5,0.014959165052122615,0.06008177913771911,0.022864104498796844,0.0010822738434185615,0.022528042094208525,0.006470334677045394,0.016447265092888994,0.007917463742502675,0.0004836086379100481,0.010013801263524592,0.035241107405274114
7,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,12,2.4912719292642374,0.9514274713990094,0.5515384503819882,0.9121196351780083,0.9085874278166738,0.9990985387782263,88609,8948,5102,78,102739,88688,14051,0.9656444460728336,0.7039620592357662,0.9383425239125136,0.9343266681655965,0.9992406586853768,207128,14568,17165,157,239019,207286,31733,5,0.016672935025102056,0.135670670444053,0.029882435713847993,0.03064353486886885,0.0006298766835641762,0.007126608227466074,0.06422275862555017,0.012732384479935643,0.013337278238195633,0.0003062838243013097,0.02245735594924049
8,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.20600051657540086,8.810044304388121,37.222297617348154,False,interpolate,0.8565889662439512,0.877858090690217,9.397493798660726,16.7,12,2.0358023931226934,0.8153661996357016,0.4759516037255464,0.7308000292870793,0.9995264603476158,0.6890916179679463,61018,29,14021,27669,102739,88688,14051,0.8288935857515692,0.4916348318992837,0.7466671399747253,0.9996169875340455,0.7081455272036106,146815,57,31676,60471,239019,207286,31733,5,0.022065999722312577,0.06280844333812668,0.031794796661946595,0.00045599107553971803,0.03154697845571681,0.011515498234742873,0.019119545955228013,0.01399422192897413,0.00022858174807567432,0.016797957971432236,0.10464010407215438
9,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.598738667496701,9.345547282307587,24.386727862250652,True,interpolate,0.5306980221383981,0.5113077324015349,7.897537687724838,16.7,12,2.395491319630994,0.8987938821154555,0.5977139862659466,0.8406935265947636,0.9960827483745825,0.8190387885962014,72557,286,13764,16130,102739,88688,14051,0.9094708449836345,0.6237145884806774,0.8558642002127476,0.9967812072211737,0.8363915574284808,173429,566,31167,33857,239019,207286,31733,5,0.012183922803315329,0.0664411257071397,0.019861750253209607,0.002089227753341976,0.020106623591246632,0.00974798367469166,0.016237905576990435,0.013051565366231466,0.001160612705568027,0.017013275702844294,0.08174115545823603
