trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,5,3.3879772639389607,0.867601377439559,0.6403370585312613,0.8247545861550802,0.810975947164929,0.9504236894020648,8457,2299,3477,443,14676,8900,5776,0.897292522431582,0.7016634887247718,0.8638086623486043,0.8479901598827085,0.9530848345324632,19823,3562,8816,974,33176,20797,12378,10,0.07386994104344727,0.16295263386575704,0.09261846102706017,0.13439054752490315,0.021061522172815785,0.014604795720038873,0.021002851172315186,0.012045703531708741,0.019622155152417588,0.018709895978064148,0.2909104586861784
1,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,5,3.8601753150777602,0.8568302235456559,0.6343074229589651,0.8199282824563312,0.8572768163556704,0.8771431414899393,7801,1629,4146,1098,14676,8900,5776,0.9027509293194538,0.7476085153672323,0.8815951309940606,0.9221236344672556,0.8861036833255056,18432,1580,10798,2365,33176,20797,12378,10,0.05192406175156651,0.14400871900546652,0.0677163545015467,0.13373138800500617,0.054032954234896,0.01756132529076808,0.020008282512600707,0.011615733869187446,0.017110368769543777,0.045618863092647115,0.5098244927492144
2,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,5,4.366707301937341,0.8272145180821875,0.5901451300632438,0.789456467272456,0.8780193878661053,0.8111027041943022,7211,1438,4337,1688,14676,8900,5776,0.8814873383557293,0.7366790235979175,0.8652570986375299,0.9589461733904361,0.8204623724887871,17069,779,11599,3728,33176,20797,12378,10,0.039319460104359785,0.16668598282835365,0.06332204490033812,0.1482232333671877,0.0847059334337705,0.03322416643544299,0.030351618422749745,0.026518244441607226,0.02226564565533289,0.07573467809459437,0.9374087039043173
3,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,5,4.416308334095186,0.8450924296074849,0.5895028670936279,0.7938784342551362,0.8123867157163988,0.9126802110228291,8117,2400,3375,782,14676,8900,5776,0.8875281218138781,0.6878919244255475,0.8558938301881854,0.8632278064382607,0.9173801546349033,19084,3085,9293,1713,33176,20797,12378,10,0.06650317193709793,0.16144565344885148,0.08955495719126602,0.15434625954256478,0.0647084542174646,0.01874663381223281,0.02172690169736638,0.010623201118098818,0.02741999115380023,0.06116963452854064,1.3089972966724768
4,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,5,5.092949134134097,0.8333863226843672,0.5935140741387664,0.7872787554611487,0.844717665504805,0.8620379123464638,7663,1948,3827,1236,14676,8900,5776,0.8890291010451138,0.7371245078940876,0.8693855937586253,0.9251062445508443,0.8661717095783036,18021,1598,10780,2776,33176,20797,12378,10,0.0372379386269665,0.1341783841881069,0.05818934501435727,0.1525637108397909,0.10760152677969383,0.03522785140285124,0.03744962452482396,0.027939580829473037,0.0408644944854155,0.10182410222363072,1.7795520134453788
5,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,5,0.003563267337531832,0.7596516992762978,0.10332122161436068,0.6319713236406871,0.6349360401886733,0.9606879949408551,8550,5269,506,349,14676,8900,5776,0.7706757143047157,0.11289917590053704,0.6409434626044159,0.6437785278694952,0.9634289350547677,20037,11261,1117,760,33176,20797,12378,10,0.0774692345804457,0.04988822127529474,0.09407965542743801,0.10389657308774275,0.0035036666750303215,0.036345022972107906,0.018541461904092546,0.046507459078438215,0.05137176609724874,0.001488240857682578,0.0003462325194553004
6,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,5,3.5860418139463803,0.854851753012151,0.593804129168476,0.8141685631009954,0.8092680974342124,0.9115670846402357,8111,2009,3767,788,14676,8900,5776,0.8649450671981782,0.6015441042108022,0.8209900912214033,0.8200058422175174,0.9153246572694413,19037,4187,8191,1760,33176,20797,12378,10,0.041792694971452694,0.04181626050403381,0.034110313805776254,0.07891081869097559,0.014241635968246241,0.012931972491003502,0.03041293108996661,0.008729843089653192,0.019530940461553715,0.009074248612099019,0.13824597195994198
7,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,5,4.132088890927754,0.8587548560753809,0.6261408802762103,0.8245042593393199,0.8403289898752011,0.8859564176281651,7882,1628,4148,1018,14676,8900,5776,0.8703711431737137,0.6307114928871238,0.8336683015395557,0.8523137371261849,0.8897461699800371,18506,3222,9156,2291,33176,20797,12378,10,0.043454951487193964,0.07289293352658237,0.03979637739592893,0.0925754592284911,0.026772822434655244,0.01323843542172437,0.05150912997385307,0.014890919556071374,0.021008485044722525,0.018547953873517768,0.2452212599272647
8,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,5,3.5885354463314547,0.8511090932208047,0.6952921148630801,0.8355421566177457,0.9744407275907712,0.756203481431293,6727,177,5598,2172,14676,8900,5776,0.8547674988931788,0.6971784882563218,0.8369193762430405,0.9709999121560429,0.7634508045670929,15878,474,11904,4919,33176,20797,12378,10,0.023209433441963783,0.0648585640601464,0.03602652124391478,0.01810891066636436,0.03390524076456755,0.008125561123333406,0.02465082648153608,0.009600115992624033,0.007608335773810067,0.010672301808729556,0.14281933772731423
9,tmd_s900_d10.pkl,0.3,magtrack,fft,10,900,1.3399010070990618,14.63081817701257,20.685494512334547,False,interpolate,0.2574014660226591,0.8266270764304857,4.1502948638268435,16.7,5,3.5662473033578244,0.8802009179987905,0.7186919942829387,0.8614801517100537,0.9396337402214133,0.8288505380685154,7374,486,5290,1525,14676,8900,5776,0.8844376411163779,0.7201729503778188,0.8627497217791547,0.9379786597343533,0.836708516356927,17401,1152,11226,3395,33176,20797,12378,10,0.02164790355119752,0.05837943074321673,0.025484689642218502,0.03934980307999034,0.02332155917704344,0.010003571203432876,0.027114586375279994,0.009638724688413002,0.013040651196616458,0.00856499279338844,0.07424299116549034
