trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,13,2.8703289145182906,0.9564809693304506,0.5838981026051983,0.9214829040651665,0.9275043513346803,0.9896409616055859,39038,3201,2458,407,45105,39445,5659,0.9605543867909029,0.593616461994986,0.9283961922563442,0.9334621493542479,0.9893351994010718,93308,6655,5818,1004,106786,94313,12473,10,0.02696653180734139,0.21120022055538698,0.04780105297573227,0.05493833157235983,0.008929064636415495,0.005038080503067155,0.043834677252818685,0.007923465769915714,0.005920056880184525,0.00902074178213116,0.23827092229465952
1,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,13,3.0761524702019423,0.9476917231221996,0.5867651108344274,0.9087680294808596,0.9472468890454113,0.9517343377858903,37556,2219,3440,1889,45105,39445,5659,0.956471008214784,0.655981443049798,0.9242563633960973,0.9589900303587419,0.9546995646371021,90046,3854,8618,4267,106786,94313,12473,10,0.017879540583740347,0.15468424656823182,0.029342805562977674,0.04426477614515023,0.043404952833760675,0.019593717670229112,0.10442144359146156,0.03250271228376063,0.014361009581102145,0.03509660295120141,0.37349530873226455
2,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,13,2.7877893211769473,0.9566554270587911,0.6747943406550657,0.9257406180594719,0.9494426551892623,0.9687135646021732,38255,2132,3527,1190,45105,39445,5659,0.9680831924689182,0.7482756587806335,0.944408611392052,0.9611799085915333,0.9771388463471882,92128,3790,8682,2185,106786,94313,12473,10,0.0360752125284057,0.20845211023201626,0.05729415547398683,0.03986604573582754,0.06810142670210227,0.022478253126980048,0.07970950885090367,0.035395851016903845,0.01906825652358154,0.04854487367370685,0.662746564477481
3,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,13,2.6990265431354645,0.9525442763223895,0.5848384988611036,0.9155106244389704,0.9261701030052141,0.9840242847650955,38841,3230,2429,604,45105,39445,5659,0.9613019158744022,0.6356652136472059,0.9303806163297033,0.9376394485819135,0.9875895767716297,93122,6265,6207,1190,106786,94313,12473,10,0.02436793980286881,0.14558011347207614,0.0410199781401172,0.04658924571141237,0.04340703017895011,0.013997693760364522,0.07582943651882083,0.02275036790091064,0.02072106470926081,0.03455545764513809,0.8283615527519166
4,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,13,2.5775818493284053,0.9533946632146331,0.5314848261415556,0.9152307201498887,0.9117795805168208,0.999909127637445,39442,3866,1792,3,45105,39445,5659,0.9573457550546248,0.5489225639126576,0.9214542828071582,0.9184587154232293,0.9998536615624294,94299,8395,4077,13,106786,94313,12473,10,0.020988055208384305,0.13815273847451395,0.03616419388644041,0.037856826904233434,0.0001820404601697316,0.009265345736292426,0.058140199492699246,0.016517503517479253,0.017206843749462096,7.574850367956458e-05,0.009986271897571557
5,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,13,2.022662368217574,0.9270759670985349,0.05338167693636888,0.8655604140194182,0.8783157656063164,0.98272411714892,38763,5432,226,682,45105,39445,5659,0.9320812846242218,0.055624284999585216,0.8736252350552591,0.8860461270415586,0.9833364005044241,92743,11950,522,1569,106786,94313,12473,10,0.02216863754404413,0.021588073351573867,0.03779287586693379,0.03997585315989823,0.0032996262596593513,0.010354708110623773,0.014634593134271122,0.018071769657021515,0.01747141689694818,0.0031157400408199434,0.5153431815268639
6,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,13,2.7363303550807805,0.95225026599859,0.5725531286720067,0.9158415221355852,0.9386038378812606,0.9666732836623397,38135,2508,3151,1310,45105,39445,5659,0.9567743328699587,0.5854757370513382,0.9226502103796863,0.943093103114386,0.9709308744224273,91577,5533,6939,2735,106786,94313,12473,10,0.012727021241198577,0.06691721123537978,0.019833189070599354,0.02368489194722872,0.00874806796467819,0.004947945521911403,0.03538060391532692,0.00763817902290449,0.00826975780398373,0.00689742478793475,0.06652888658734603
7,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,13,3.5360847366216284,0.9447488263299784,0.5043537637588733,0.902600281468079,0.9312279435835087,0.959170239060048,37842,2819,2840,1603,45105,39445,5659,0.9496860690638382,0.5167350542784808,0.9099840026599738,0.9361337666004671,0.9636867043160533,90891,6203,6270,3421,106786,94313,12473,10,0.014962676836691433,0.082009615044885,0.023364222915694947,0.026971689863771228,0.011507339390626864,0.006142473279145944,0.0343030975023068,0.009571645080334625,0.008633433253287859,0.006835560884396467,0.05182500132126778
8,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.3399010070990618,14.63081817701257,20.685494512334547,False,interpolate,0.2574014660226591,0.8266270764304857,4.1502948638268435,16.7,13,3.191854175816824,0.9418646504601333,0.6452141384977543,0.9023741474061987,0.981075680535513,0.9058869538873425,35738,689,4969,3707,45105,39445,5659,0.9425562190699631,0.6414998423116882,0.9026188912898891,0.9807609652193403,0.907601269302212,85616,1696,10776,8696,106786,94313,12473,10,0.010447545283577256,0.08481935422395477,0.01676993291242115,0.011542637032778968,0.01694625940137681,0.010070688910059121,0.039131672476241365,0.015505034617369953,0.006119909084853974,0.022621097028813285,0.11307453756941756
9,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,13,3.10086563287956,0.9019301951736131,0.5813313957383545,0.843718314020537,0.99497654994975,0.825477276751055,32589,166,5493,6856,45105,39445,5659,0.9020208642694033,0.5697272837380276,0.8419732294208391,0.9933086837207487,0.8265567475196238,77967,528,11945,16345,106786,94313,12473,10,0.020581722808675536,0.07645644318500533,0.030113423336301938,0.0035674263589131837,0.03458335838137576,0.016522620962001088,0.041533159816468414,0.023003251565249114,0.0017605760241011295,0.027925428089044635,0.14565871124975321
