trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.13581623755206831,0.0,0.0,0,0,7023,44316,51339,44316,7023,0.0,0.0,0.1325928621358839,0.0,0.0,0,0,15860,103576,119437,103576,15860,5,0.0,0.0,0.03278091201819258,0.0,0.0,0.0,0.0,0.013546051540797154,0.0,0.0,0.0
1,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,3.1977329096973888,0.9037242662912666,0.4783535766371479,0.842103476938837,0.9514985922214902,0.8613003633151276,38124,1942,5080,6192,51339,44316,7023,0.9162741702382211,0.566485005305837,0.8627352514825514,0.9704343419363084,0.8682664127184789,89965,2764,13096,13610,119437,103576,15860,5,0.01119230402675841,0.04342852296166698,0.013164357429562078,0.019054476378860232,0.024835173526276202,0.011592892643614145,0.015066122525554322,0.016582148329315673,0.006645176330557195,0.023563642344385627,0.19611639263537947
2,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,2.5343558024605293,0.940626804471103,0.4863380552171629,0.8954641813538162,0.9235037632298055,0.9590317456521881,42501,3511,3512,1815,51339,44316,7023,0.9582970748122722,0.6796616379615573,0.9275441763039654,0.9569486078374714,0.9597988134908799,99407,4475,11385,4168,119437,103576,15860,5,0.018191126193077528,0.15586453814060539,0.03162897580329032,0.03378970559492496,0.0063745882380271445,0.007396455783377347,0.07129849432287648,0.012919727480302266,0.01533617398821312,0.003827200759325151,0.02703827136008216
3,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,2.902385286800638,0.9366139413759449,0.44249787765283755,0.8880036066570538,0.9153110755624769,0.9594767186268159,42536,3933,3089,1780,51339,44316,7023,0.9533020113016033,0.6316917956119438,0.9185248763132808,0.9475675522164838,0.9592994577685638,99342,5499,10361,4234,119437,103576,15860,5,0.01773855870737903,0.14638136311828479,0.030508076266217994,0.03136193408786029,0.008843788485615144,0.006968095000608451,0.06532171388776443,0.011915152485119436,0.014874916112675635,0.007356304848406441,0.08208612000289882
4,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,3.127281242955248,0.9173078167186537,0.46849149661808137,0.8606236044607307,0.939435196308384,0.8982612766809748,39758,2603,4420,4558,51339,44316,7023,0.933958650619094,0.6166307550273771,0.8899591231130584,0.968874938557664,0.9021131696221083,93478,3020,12840,10098,119437,103576,15860,5,0.008005913827235357,0.07607198083193757,0.008745745883599687,0.03141348993779887,0.03318155327585333,0.015432151444260066,0.03272261157407108,0.023167625988780235,0.00490468059943245,0.03109236563748576,0.31528286455002347
5,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.1144245471540157,12.466810048510784,27.020713930832514,True,median,0.5,3.0,16.7,1,1,2.333303318544071,0.930652164479576,0.5959488537960167,0.8846324211152169,0.9663361591574405,0.8978216497284807,39770,1375,5647,4545,51339,44316,7023,0.9399693082101382,0.6603383604270476,0.9000245881126071,0.9794332124666119,0.9035980694692922,93600,1964,13896,9975,119437,103576,15860,5,0.006378739837369401,0.052647044374811644,0.008521563140150968,0.014653922565823966,0.013580416272623366,0.005294209736589358,0.01760169833763164,0.007294619930241438,0.0012175389412652307,0.008979735940498154,0.10400127740643088
6,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,2.9833043733986977,0.894617922423506,0.5147214895377441,0.8310470781365785,0.9685591369103588,0.8315852080556478,36817,1198,5824,7498,51339,44316,7023,0.9051405949032656,0.5544923659237441,0.8468445417256867,0.9762752714177381,0.84388995056796,87425,2143,13717,16150,119437,103576,15860,5,0.01117791633615167,0.04484698312445987,0.01638685238125247,0.010898487775119379,0.021905919230024294,0.007964226297027944,0.014148909467773623,0.009727575294670304,0.005674858692012242,0.016364801066863124,0.13533577448535794
7,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,2.2599808791992264,0.9160209546136324,0.5882098252376647,0.8636318315098934,0.9777035623269852,0.8617864119014245,38172,868,6154,6143,51339,44316,7023,0.9229351953990068,0.6120493743223403,0.8739034708722396,0.9808617902172365,0.8715211441368436,90276,1766,14094,13300,119437,103576,15860,5,0.006510740127100625,0.047978681992140844,0.009578600828318556,0.007539112079754936,0.011907970571592943,0.004918984310155147,0.013718567354419764,0.005664046286540519,0.0018742711541189748,0.009146021900303542,0.08297890371581512
8,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,2.936080385840316,0.9434550771026015,0.48610541731896484,0.899520223794881,0.9173335572206398,0.9717109323482986,43063,3879,3143,1253,51339,44316,7023,0.9603160761049541,0.6743428460185465,0.9302576883679002,0.9479537657534433,0.9731272112010128,100790,5538,10322,2786,119437,103576,15860,5,0.01737913898766687,0.14886417279314135,0.030411134912934606,0.03213514566520127,0.005409995026694062,0.0072516981394407775,0.0667247053072699,0.012669570696174257,0.014317507478834682,0.002356241134151612,0.03509318626760069
9,tmd_s0_d10.pkl,0.3,magtrack,fft,10,0,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,1.6939424951628737,5.569918861635276,16.7,1,1,3.11767504212255,0.8910177320890069,0.4728662102814816,0.8240207123501964,0.956906560520404,0.833940089372249,36940,1690,5332,7375,51339,44316,7023,0.9015319275342838,0.5170948309379295,0.8402011595331974,0.9666027173974456,0.8448553465106201,87508,3040,12820,16067,119437,103576,15860,5,0.010915663809974262,0.04626083914727555,0.016016194346622915,0.01668516766546483,0.016773260281631536,0.008696606405291633,0.01917958623097893,0.011157864749256547,0.0067714452152148035,0.015906703343716383,0.10635572321563161
