trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,9,2.678560591315514,0.9343453879677007,0.4862960064506904,0.8863050165531501,0.9300837808552206,0.9416067721783683,83411,6399,7652,5276,102739,88688,14051,0.9538357137237637,0.7002559962088146,0.9217959520486371,0.9688491336580398,0.939744591875799,194887,6197,25536,12398,239019,207286,31733,5,0.010214205490194656,0.10675382202717658,0.01456143116407971,0.0380162976763062,0.03817033551012517,0.022330277696343354,0.10739332580940811,0.0364742451349453,0.008832867258254317,0.035836250541101955,0.31030952784271126
1,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.7830020394249624,9.122507184282401,43.98203486768769,False,interpolate,0.7023297173951742,0.6978855189809161,2.6627877979411516,16.7,9,2.6098504486930145,0.8149699467114948,0.47035413599934567,0.7298304323411486,0.9976431571893889,0.6892889610193692,61079,150,13901,27608,102739,88688,14051,0.8299397213173949,0.4879985700179798,0.7475714499409402,0.9978159982264702,0.7104807858113943,147251,324,31409,60034,239019,207286,31733,5,0.018991057674650126,0.060258502406747676,0.028187101376993866,0.002038251225544681,0.027214341981080296,0.007143332491301046,0.01610968457695162,0.008362848992537522,0.0009041669299252574,0.01051030866155596,0.04205138716335958
2,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.218235038098384,3.2711320399465458,32.32974440805856,False,interpolate,0.7288942712151384,0.8600023490869851,3.474794522398886,16.7,9,2.7539779973026812,0.8100233019294294,0.462802554137187,0.7237023992604298,0.9966692176916622,0.6828774274594955,60453,207,13843,28234,102739,88688,14051,0.8254999560530273,0.48017397844000803,0.7418902193197134,0.9969604883002916,0.7045243685980626,146075,451,31282,61211,239019,207286,31733,5,0.02304316192656344,0.06268742968298405,0.032970553864244266,0.002724655827328624,0.03248013058818504,0.01078421381228128,0.016118846147949607,0.01273104467387236,0.0013283580351500907,0.016031751199996783,0.10979273197320706
3,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.093961451449189,7.741811867011698,36.69697235814567,False,interpolate,0.14539057336469688,0.8125271256861001,3.6791549390926734,16.7,9,2.688913481309033,0.9363339528256451,0.5475424541804443,0.8908822991953175,0.9409441125672344,0.9322981723129748,82621,5195,8856,6066,102739,88688,14051,0.9446525102654103,0.6054215680637182,0.9050086178757708,0.9531757338809739,0.9364828604946955,194157,9600,22133,13129,239019,207286,31733,5,0.008932453656529381,0.02592955011630261,0.01263810155376767,0.021177864742511432,0.014715630745956497,0.005415105629479586,0.022204645692389946,0.007173038063862119,0.0075996201229732874,0.01389109213616812,0.08466015811940128
4,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,0.7711336821738416,1.0647606485674472,2.583716546867296,16.7,9,3.2606124258480853,0.7701867007742076,0.4097320479884642,0.6758229318074221,0.9923372348947922,0.6298538604553839,55797,453,13597,32891,102739,88688,14051,0.786655062650933,0.42362760283719914,0.6935252756439854,0.9924023475613298,0.6516719206131658,135049,1042,30691,72237,239019,207286,31733,5,0.02228990958646217,0.05213308552550887,0.028961046553258714,0.007655082595621798,0.029348957695568296,0.009552527401754902,0.019810943645202094,0.012251792561870848,0.0032604650743932604,0.012973002748792116,0.00928331452809598
5,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,9,2.4912719292642374,0.9545083964702552,0.5826404138060349,0.9180335194222395,0.9165074047750584,0.9964597961205627,88376,8073,5978,311,102739,88688,14051,0.9701995153404261,0.7481538047306253,0.94688060557521,0.9451388222321115,0.9967503221375974,206610,12004,19729,675,239019,207286,31733,5,0.017704813941323456,0.14939479761190982,0.03178841470689598,0.03283090294544423,0.0013653439745469494,0.007676564560500377,0.06928453421484002,0.013749646463401492,0.014604224331614889,0.0009459660749702726,0.02245735594924049
6,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,9,2.937182157321282,0.8527233450062328,0.5091908046996366,0.776997407154539,0.9928936127289463,0.7476770572723298,66202,477,13574,22485,102739,88688,14051,0.8662701687687504,0.5329936573480569,0.7947640654004751,0.9946330555389782,0.7674265424248774,159132,870,30863,48153,239019,207286,31733,5,0.017415086170995336,0.06473666951203025,0.02727408247572919,0.0031095344551089967,0.027094888639567317,0.010081157088293933,0.01368353763830159,0.012116519752407675,0.0019084034112211976,0.016599042794284227,0.11496619756912992
7,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.43005832076979883,5.598970683967641,40.57945814783125,True,interpolate,0.7032493069856901,0.3241240872348895,3.702435472325697,16.7,9,2.266320836417742,0.8425133577558015,0.5081777887661385,0.7647459227563853,0.9986262440667053,0.7289002819939536,64602,91,13959,24085,102739,88688,14051,0.8553636801171663,0.5264527815142304,0.7806786828208068,0.9986823374538973,0.7480761134684548,155057,206,31527,52228,239019,207286,31733,5,0.014915563300292431,0.05948725157971378,0.022626276440309342,0.0011535418243734396,0.022346069969973365,0.006567210045563525,0.01599008056346567,0.00785652197589251,0.0005211152579055464,0.010116576061704399,0.035241107405274114
8,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.9782987358140613,14.15627709791369,28.471959494147846,True,interpolate,0.5313122473974108,1.4306248678755549,8.361092211585662,16.7,9,3.457324166098568,0.8287627058279771,0.4558671236486351,0.7444795897640892,0.9842975671761923,0.7162222071567973,63404,1047,13004,25284,102739,88688,14051,0.8436050674706408,0.47096211945325184,0.7631161254553345,0.9846388959712323,0.738354060796672,153105,2433,29300,54180,239019,207286,31733,5,0.02215643625114618,0.06949756094117619,0.0340463510839577,0.012270153852566601,0.03093127896881218,0.015289645429380666,0.01647177536377267,0.018097994632475693,0.006536068362503595,0.024992143216175454,0.1910042268557389
9,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.20600051657540086,8.810044304388121,37.222297617348154,False,interpolate,0.8565889662439512,0.877858090690217,9.397493798660726,16.7,9,2.0358023931226934,0.8379872732577794,0.5041578817034533,0.7591112604760986,0.9992025683389022,0.7220566245555775,63950,52,13999,24737,102739,88688,14051,0.8505513218355164,0.5211512526174177,0.7745325741451027,0.999301858600427,0.7405076131351479,153527,108,31625,53758,239019,207286,31733,5,0.019675398739780615,0.0642211722546555,0.029167876866468677,0.0005799737691919736,0.029274198925608463,0.010906613701156143,0.019108203003798518,0.013606888043544041,0.00030065218842552626,0.01656419308897742,0.10464010407215438
