trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,12,3.850030314774706,0.7919829151351667,0.6718517605189991,0.8170337657246813,0.9783800154496053,0.6659579575197443,8957,201,13281,4498,26937,13455,13482,0.7859780020682801,0.6835866782495639,0.8237085566532638,0.9824400037806204,0.655079586554075,20467,365,31937,10775,63545,31243,32302,5,0.019013199429039507,0.04971093206243761,0.04240621082345285,0.01776696199341581,0.02827616334405439,0.009857180532189263,0.008584685342862802,0.011755550273031918,0.007562406686675677,0.012276625388399869,0.16352306472256603
1,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,12,3.9543155301412165,0.8329167272248126,0.6773674285923004,0.8359677305261183,0.882890896846068,0.7974438848666313,10732,1660,11822,2722,26937,13455,13482,0.8727639552602955,0.7793050167690979,0.8842091699632677,0.9569501295483013,0.8058213707831803,25171,1210,31092,6071,63545,31243,32302,5,0.03597839596956261,0.06894585425093279,0.03588071995482597,0.10494795036868944,0.031945271827178566,0.02065968899909029,0.02690291420289183,0.020533123197071915,0.029054999069530418,0.05569517364510409,0.5321630597469196
2,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,12,4.607400219786268,0.8094198298721429,0.5798802635473151,0.7855963183457766,0.7792928313347922,0.8667300595401415,11665,3945,9536,1789,26937,13455,13482,0.8745310490504211,0.7613875418820097,0.8784134850970828,0.8839925690075008,0.8717001793411908,27230,3724,28578,4012,63545,31243,32302,5,0.0514667988651265,0.10824769287485347,0.07033220441987535,0.12999914444468139,0.0575000087922341,0.024206108530748928,0.028877547012798443,0.014358957459515756,0.04300593915366842,0.07198712158010989,1.002050473705822
3,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.7830020394249624,9.122507184282401,43.98203486768769,False,interpolate,0.7023297173951742,0.6978855189809161,2.6627877979411516,16.7,12,3.1344624612991745,0.7860983905098464,0.6697383457658983,0.8138764471319467,0.9880244441569881,0.6530471271829933,8784,107,13375,4670,26937,13455,13482,0.7791310047836058,0.6803201243339873,0.819804790522175,0.9905596219607771,0.642140829937072,20062,190,32112,11180,63545,31243,32302,5,0.014605751919532626,0.048889150556370144,0.042380983327160573,0.009828751298067448,0.02087705677580805,0.008101804337053937,0.013863905510897567,0.014926990149923821,0.004086299806928243,0.01034420295423768,0.051048206782235615
4,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,0.7711336821738416,1.0647606485674472,2.583716546867296,16.7,12,3.818811474751704,0.7137231325025235,0.5881649261756026,0.763101284688014,0.9676021973293727,0.5665773502977536,7620,264,13217,5834,26937,13455,13482,0.7015195418470779,0.5956705847852277,0.7695266988685057,0.9752586722789653,0.5478127146703479,17116,432,31870,14127,63545,31243,32302,5,0.025555041146068703,0.0451066893636855,0.052547095369041376,0.03093052226550392,0.03317542596873559,0.012010241009610205,0.00998396295158788,0.016038307126929947,0.012677859639213083,0.011526296940604468,0.15907618263891982
5,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.218235038098384,3.2711320399465458,32.32974440805856,False,interpolate,0.7288942712151384,0.8600023490869851,3.474794522398886,16.7,12,3.261034981648907,0.7796389046993693,0.6596699908631889,0.8088156851312442,0.9807812675361482,0.6474427349773847,8708,172,13309,4746,26937,13455,13482,0.7743830165848806,0.6730072081306924,0.8162497168081545,0.9859633275598172,0.6376033623067718,19921,282,32020,11321,63545,31243,32302,5,0.016457399415727724,0.0458274521076281,0.04188919689320302,0.01566768657299105,0.02335425427775632,0.008294749162207174,0.010254621524608213,0.013307548107997485,0.0067364458433229885,0.009386959149079695,0.07187866710988795
6,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.9782987358140613,14.15627709791369,28.471959494147846,True,interpolate,0.5313122473974108,1.4306248678755549,8.361092211585662,16.7,12,4.4883657385349505,0.760378118166759,0.6205808473550722,0.7908125932647314,0.9397418173060863,0.6407108986713674,8616,586,12896,4838,26937,13455,13482,0.7571924948290052,0.64165133459095,0.8024094445337306,0.9599890409954017,0.6253320626653374,19539,815,31487,11703,63545,31243,32302,5,0.019879139123809755,0.032522978246869796,0.03915678993999405,0.049882372752329665,0.03282630603392096,0.01731721982562428,0.007378567133587015,0.0076373796281252885,0.01959082733459207,0.018966695826370165,0.27617234009995034
7,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.093961451449189,7.741811867011698,36.69697235814567,False,interpolate,0.14539057336469688,0.8125271256861001,3.6791549390926734,16.7,12,3.2692852411522337,0.8744064402314689,0.739322461115002,0.8735766874001742,0.858870377833847,0.8942784080510908,12031,2072,11410,1424,26937,13455,13482,0.8977236632504784,0.797269637729595,0.8992347227009867,0.8916911896700557,0.9040787107333926,28247,3447,28855,2995,63545,31243,32302,5,0.03813119551713493,0.023340228101825688,0.01666346945185146,0.07278574561991766,0.013600172703628033,0.01563581134408135,0.014432217630044167,0.007392501707493286,0.025467781091713205,0.006242300055266669,0.05572679583864934
8,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.43005832076979883,5.598970683967641,40.57945814783125,True,interpolate,0.7032493069856901,0.3241240872348895,3.702435472325697,16.7,12,2.800400763439949,0.8106981798641142,0.6994657151741767,0.83166966404189,0.9929046369420563,0.6852572935633816,9217,66,13416,4237,26937,13455,13482,0.8065039102297596,0.7128421464226502,0.8392307674807296,0.9953955780340944,0.6779883082426394,21182,97,32205,10060,63545,31243,32302,5,0.012173727559183996,0.051419275663286614,0.041178323851382904,0.006183703604865543,0.018584791646976875,0.01104822772926342,0.013342854868285488,0.01234481313941173,0.0024751138845312028,0.01501753130021888,0.09039211990219215
9,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.1259362854261186,6.69262516234928,30.005129155225596,True,interpolate,0.7204222305604099,1.6311830195121988,9.87998815295728,16.7,12,3.3292325861021097,0.8045142794590052,0.6867717441252437,0.8271714161186667,0.9814652902073304,0.6818959863875264,9175,172,13310,4280,26937,13455,13482,0.8013619292461109,0.7021783236546171,0.8340269992269278,0.9855982017184454,0.675651767793795,21106,311,31991,10136,63545,31243,32302,5,0.016489054026870047,0.04688589608550038,0.03784506289058099,0.011586912351125389,0.021928331472589886,0.017177632706909928,0.026261664524536116,0.022119103070043424,0.005775488174886347,0.025844819247830515,0.18626529599366723
