trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,9,3.850030314774706,0.7990564524978245,0.6766000607162199,0.8216293829370228,0.9718841954881062,0.679195684912159,9135,269,13213,4320,26937,13455,13482,0.7947154042659875,0.6912068017238162,0.8293039804985215,0.9784809002724396,0.6691570487251712,20907,459,31843,10335,63545,31243,32302,5,0.017508723055427167,0.04668320956502556,0.039765734521607206,0.021278916494769515,0.027290972973811136,0.011003533934780284,0.007318040055760526,0.01032042271372354,0.009125993000677506,0.013544399654206646,0.16352306472256603
1,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,9,3.9543155301412165,0.8265672736605859,0.6521284450596421,0.8241034327907839,0.8515351203440338,0.8157340751042297,10979,2263,11219,2476,26937,13455,13482,0.8752103932310277,0.7765492995398715,0.8844906636798816,0.9397086806436805,0.8228006432892204,25702,1738,30564,5540,63545,31243,32302,5,0.04730496223017799,0.08959089608858115,0.04948011966896298,0.12053202566452655,0.03274385553631392,0.017202694920677622,0.020011697907375305,0.016377512288063868,0.03186490937663677,0.05433830616414924,0.5321630597469196
2,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,9,4.607400219786268,0.8061538222215425,0.5883322089929622,0.7881307872654221,0.797868279764225,0.8407292729614175,11315,3559,9923,2139,26937,13455,13482,0.8711651479186575,0.7621195394096124,0.87806869539023,0.9050344136994731,0.8468941755197632,26455,2940,29362,4787,63545,31243,32302,5,0.054645353108215694,0.1134301496218259,0.07162793804336669,0.14235222971380015,0.057316177597166444,0.023867094565393158,0.02440774154127067,0.015636302760140382,0.042445495897807835,0.07614916807866169,1.002050473705822
3,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.7830020394249624,9.122507184282401,43.98203486768769,False,interpolate,0.7023297173951742,0.6978855189809161,2.6627877979411516,16.7,9,3.1344624612991745,0.7846601341086111,0.6670099949905655,0.8124591881681873,0.9856494021444611,0.652146293976257,8771,128,13353,4683,26937,13455,13482,0.7763331992183364,0.6765041431533029,0.8177496978609111,0.9888844865312201,0.6390430462119829,19965,223,32079,11277,63545,31243,32302,5,0.014510862405851893,0.04923400367918731,0.04303655783938273,0.01141499990368168,0.02129030927636555,0.008014878549088495,0.013515481746941406,0.014979823460493256,0.00497191699302978,0.010014036436376472,0.051048206782235615
4,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.218235038098384,3.2711320399465458,32.32974440805856,False,interpolate,0.7288942712151384,0.8600023490869851,3.474794522398886,16.7,9,3.261034981648907,0.777753228351193,0.6559468688328709,0.8070088310601242,0.977184972944649,0.6464834542545437,8695,206,13276,4759,26937,13455,13482,0.7709264482477668,0.6681078904635139,0.8136725681895914,0.9835219700952138,0.6339374019363475,19806,331,31971,11436,63545,31243,32302,5,0.015742419195571344,0.0450493512620757,0.04204360326634908,0.018583869168630654,0.0231748626963769,0.008101847830680346,0.00971457240530236,0.013376903202388178,0.007965444719308053,0.008799208356671197,0.07187866710988795
5,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,0.7711336821738416,1.0647606485674472,2.583716546867296,16.7,9,3.818811474751704,0.7367055230186738,0.602835402252466,0.7765624432383259,0.9530174739718398,0.6018748507208016,8095,418,13064,5359,26937,13455,13482,0.7294282512276873,0.6175308672477883,0.7853633230232452,0.9670125634554869,0.5856037406813462,18296,623,31679,12946,63545,31243,32302,5,0.021925901639338212,0.03745339611185939,0.04502843109214462,0.04143151427639979,0.030412149522423926,0.012257246795313426,0.008714865524663804,0.013164177819779407,0.016731448298409553,0.010871243378893086,0.15907618263891982
6,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.093961451449189,7.741811867011698,36.69697235814567,False,interpolate,0.14539057336469688,0.8125271256861001,3.6791549390926734,16.7,9,3.2692852411522337,0.8749823146172023,0.7460829429112026,0.8769073937393754,0.8853196259201314,0.8674744367722693,11670,1572,11909,1784,26937,13455,13482,0.8953391044961367,0.7983457298452057,0.8995209325878928,0.914212758010349,0.8773738940763411,27413,2582,29720,3830,63545,31243,32302,5,0.03098640163776688,0.014306374311125426,0.008303019374652642,0.06273400367293909,0.015365331475579802,0.013972951271496567,0.011913225905422752,0.005236764529221735,0.02272224270569232,0.006194679932991281,0.05572679583864934
7,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.43005832076979883,5.598970683967641,40.57945814783125,True,interpolate,0.7032493069856901,0.3241240872348895,3.702435472325697,16.7,9,2.800400763439949,0.8085434731134704,0.6964047177997601,0.8299498037610228,0.9915539110245646,0.6828352241895216,9184,78,13403,4270,26937,13455,13482,0.8032026692068776,0.7087114345354799,0.8367860326825562,0.9946280033440047,0.6736733108213603,21047,113,32189,10195,63545,31243,32302,5,0.011667715051555599,0.050787273131337136,0.04116477779216158,0.007255341116093379,0.018226709254716995,0.010273732821460343,0.013607661495232206,0.012930739672707938,0.0026651601069254374,0.013932218910751588,0.09039211990219215
8,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.20600051657540086,8.810044304388121,37.222297617348154,False,interpolate,0.8565889662439512,0.877858090690217,9.397493798660726,16.7,9,2.6096319997579287,0.7951241938284508,0.6837019991054685,0.8211816369169256,0.9965089966659899,0.6616737186504221,8901,31,13451,4554,26937,13455,13482,0.7893241527633001,0.6948146074639787,0.8271839296831107,0.9977251418604391,0.6529927397741139,20400,46,32256,10842,63545,31243,32302,5,0.013600707838761819,0.050026509335174836,0.04162946782690666,0.0029069930508331095,0.018858455091561612,0.006760592270589651,0.01856993679490923,0.017321398060386933,0.0012676598322438626,0.009284312132524133,0.021486655637419597
9,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.9782987358140613,14.15627709791369,28.471959494147846,True,interpolate,0.5313122473974108,1.4306248678755549,8.361092211585662,16.7,9,4.4883657385349505,0.7643924856291396,0.6186386621810726,0.7922928512175893,0.9270616670907428,0.6529588664991689,8781,738,12743,4674,26937,13455,13482,0.7658175238185209,0.6463106225771262,0.8070428331661882,0.9518873250425444,0.6408336355196211,20024,1015,31287,11219,63545,31243,32302,5,0.019853502816483463,0.026640918475173494,0.034335544242908925,0.05926506792684287,0.03132688158898625,0.018072207930713808,0.009238433920002596,0.005704716836441584,0.022911563661759685,0.019525114700164995,0.27617234009995034
