trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,5,2.5600387860965146,0.9464372543690217,0.4919464682263297,0.9038975802225494,0.9222920632413387,0.9741707551489478,76803,6726,4578,2030,90138,78833,11305,0.9511120047281171,0.5039649078866397,0.9119023668179633,0.9293988617092361,0.9739703014560954,183586,13943,10971,4893,213394,188479,24915,10,0.021700976505475103,0.16269348120211893,0.037928049838543414,0.049702837507675277,0.015007066824334283,0.008335011826183389,0.034093866146818516,0.013173721958507245,0.006311022311713881,0.014386016323195933,0.2033571773424176
1,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,5,2.735827015706982,0.9359789987829588,0.5100495848998592,0.8890201776335953,0.9400673120457865,0.9364008448365837,73865,5028,6276,4967,90138,78833,11305,0.9438798773609417,0.5552499177453046,0.9025593379949489,0.9496560844868063,0.9389563039095545,176983,9374,15540,11496,213394,188479,24915,10,0.022553807971323496,0.1568164103733004,0.035731703703032185,0.04862860448920854,0.05015250912737424,0.020221086197279935,0.06608584662005765,0.032263486092763485,0.008348446223791361,0.03787409372012092,0.30586073622310445
2,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,5,2.4860225789624977,0.9316318710489547,0.5326211276675004,0.8846316666537772,0.9473484041374844,0.9217369057452058,72752,4252,7052,6081,90138,78833,11305,0.9435299623773726,0.5865227220076294,0.903060842656766,0.9586774012553473,0.9305187753561238,175355,7639,17275,13124,213394,188479,24915,10,0.03977860648586708,0.18466439925863856,0.05982255009967855,0.04205282868206882,0.07225823753884392,0.024613008792549924,0.07342804362093666,0.03742103746642297,0.017521276452920734,0.0467344308376136,0.4442806450910316
3,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,5,2.2047887764401044,0.9504533509989977,0.4981323264634111,0.9100186821145732,0.9118194555644287,0.9938346051748,78348,7732,3572,484,90138,78833,11305,0.9559136463449125,0.5225195734706245,0.9191065392975025,0.9199976665951353,0.9948140410130126,187504,16317,8598,974,213394,188479,24915,10,0.023444932152005802,0.16068632056574403,0.04084128511586556,0.04385854603834059,0.0025405624308906306,0.006961051454647727,0.04203340810390329,0.011849686905491284,0.011665693354734757,0.001904354928803132,0.09461823372509477
4,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,5,2.2951678562258087,0.9587705399881145,0.6019870158594933,0.9257710536927286,0.9249796512759809,0.9958954174914887,78512,6440,4864,321,90138,78833,11305,0.9637946070347662,0.6336750399236386,0.9339709714918305,0.9335546386444333,0.9962885939501926,187780,13426,11488,699,213394,188479,24915,10,0.020370654291333397,0.16518380315979536,0.03521516233453625,0.03642854525057504,0.0026777071605968016,0.009663452995694823,0.07518973675173306,0.017328071076296397,0.01896368642586494,0.0013806834411239006,0.060427762877804755
5,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,5,2.136939696198084,0.930306348022666,0.20233846254586654,0.872760682063616,0.8890659270480514,0.9765900547713352,76983,9700,1604,1849,90138,78833,11305,0.9351641547988419,0.20381477973224554,0.8804928094986975,0.8964400200103645,0.9775255784875737,184255,21316,3598,4223,213394,188479,24915,10,0.019350936042992175,0.029513281968744937,0.03219749271666349,0.036743006958343837,0.007213412815649495,0.009328851504404552,0.02864687972057256,0.015665287711810954,0.015199464842457244,0.006393583260364576,0.1393264466023483
6,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,5,3.1887081864356315,0.9251070333038791,0.370129576206506,0.8690701386913948,0.9200517140809582,0.9306154971014486,73382,6402,4902,5451,90138,78833,11305,0.9285789967624366,0.37025566627718975,0.873563582550763,0.9254263334085063,0.9318292835030355,175640,14165,10749,12839,213394,188479,24915,10,0.016888684960010242,0.04707824579738538,0.02555163238194493,0.027305400771399455,0.012667105073924882,0.007426656284417765,0.02117161262197659,0.011314112802769906,0.012162071531984654,0.005742900153485822,0.009412079891192866
7,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,5,1.2996048257042735e-24,0.930675673608674,-0.0011532951788318755,0.8712815067098129,0.8757797200406818,0.9940731527321264,78369,11242,62,464,90138,78833,11305,0.9354491066517937,-0.0002057577701028128,0.8789904072178661,0.8834824722246907,0.9941355102684873,187370,24768,146,1109,213394,188479,24915,10,0.022883812144455434,0.004102266685823655,0.039486170190547454,0.040227622988550225,0.0031411267994589666,0.010315066405883276,0.00190689196913695,0.018320645669738685,0.018205240676878624,0.0033513679767077434,3.898814168359807e-24
8,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.0471342448226424,10.584458270266733,26.882787063732753,False,interpolate,0.11389284812372608,0.8095022208054473,3.3011524146811047,16.7,5,2.5873961881447225,0.93634258145989,0.4386001654508075,0.8876611653215282,0.9236078173521097,0.950240740447289,74910,6255,5049,3923,90138,78833,11305,0.9404475353853814,0.44523820593297386,0.8939510048731225,0.9309281976750425,0.950288178920314,179132,13309,11605,9346,213394,188479,24915,10,0.015047705051326975,0.04264870395322465,0.023558487536014788,0.030931605704061064,0.012937168889950099,0.0077895616851637265,0.029100280754311043,0.011852440110138081,0.010589365481687278,0.011221465706615308,0.07788639194037907
9,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.218235038098384,3.2711320399465458,32.32974440805856,False,interpolate,0.7288942712151384,0.8600023490869851,3.474794522398886,16.7,5,2.6268146257876497,0.8335506577668956,0.46440152673380464,0.7502862167000101,0.9944884427762501,0.7185029565829246,56694,319,10985,22138,90138,78833,11305,0.829158281396092,0.44719595179727484,0.7412919069958651,0.9930383218630899,0.7120098072508754,134238,943,23971,54241,213394,188479,24915,10,0.028144440802515096,0.06623380915825672,0.03615441661981021,0.003929524765228435,0.04186979348774273,0.015220316381126356,0.030968648921011338,0.018215809574183867,0.0016979571865107003,0.02249583374861356,0.049107403205105545
10,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.48716553992568706,8.961049928411388,31.274604361326055,False,interpolate,0.669813686041186,0.73108301798248,4.688261106738359,16.7,5,2.2475102026321863,0.8626027090989294,0.5135879035231217,0.7887685246643042,0.9967547426125073,0.7611230056393339,60044,196,11108,18788,90138,78833,11305,0.8600207008470233,0.4993828233059099,0.7827751896478177,0.995956379475534,0.7570039419767987,142726,581,24333,45752,213394,188479,24915,10,0.02450130345393111,0.06984857463524043,0.03409354294719202,0.0017877086504748862,0.038399445316079764,0.013793048434180544,0.03099437648697856,0.01673450270712937,0.0008823198945901207,0.021376160678647737,0.06147493968449892
11,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.5952171766261822,0.6377991972450161,19.187991782890304,False,spline,0.4966019208175164,0.5,3.0,16.7,5,3.1474781800950997,0.8696642331488814,0.4937435260284658,0.7965433814184516,0.9858476992221247,0.7791489337909309,61448,904,10400,17384,90138,78833,11305,0.8669210394193809,0.4725604851265395,0.790643172155539,0.9844563359898839,0.7749142238355644,146102,2321,22594,42377,213394,188479,24915,10,0.024659875955940033,0.08078133309025776,0.034825889756207665,0.01074460428405719,0.04155971446259329,0.016270844511416208,0.02401778309919645,0.019411382385506343,0.003940871196119942,0.027002603745793396,0.12398114258656787
12,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.7830020394249624,9.122507184282401,43.98203486768769,False,interpolate,0.7023297173951742,0.6978855189809161,2.6627877979411516,16.7,5,2.5000262056638936,0.8356051841417788,0.4713265079237763,0.753274763104399,0.9959531150027479,0.7207363270040283,56879,234,11070,21954,90138,78833,11305,0.8321413267193595,0.4564956566574424,0.7453930165560549,0.9948693129237409,0.7154004468553056,134870,697,24217,53608,213394,188479,24915,10,0.027654657914709606,0.06402703191244515,0.03531365066251707,0.0027302818383843817,0.04137204545298191,0.013372321976536074,0.03180967798920523,0.016534102869366067,0.001291164392756167,0.01986272815652534,0.02660562161602822
13,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.43005832076979883,5.598970683967641,40.57945814783125,True,interpolate,0.7032493069856901,0.3241240872348895,3.702435472325697,16.7,5,2.1852663066245634,0.8595269785360722,0.5094379803488538,0.7847134741068865,0.9971142118342671,0.7561442925632221,59665,174,11130,19168,90138,78833,11305,0.8574568505019948,0.49623913624552446,0.7792799759446336,0.9962775373493583,0.7528051709197892,141919,531,24383,46560,213394,188479,24915,10,0.024428370415173917,0.06758358248822977,0.033466185542428556,0.0017835196748028973,0.03814928272867667,0.012449102778360832,0.030514046627499715,0.01510662323931799,0.0007475310476380028,0.01920454995566078,0.0386482433364997
14,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.2709268346386577,5.603040542990925,29.585196276082414,False,spline,0.49954924529094347,0.5,3.0,16.7,5,2.8205202906126106,0.8828441940372057,0.5244583116732072,0.8157465351470744,0.9894298440518602,0.7978061508778198,62949,682,10622,15884,90138,78833,11305,0.8816851902695163,0.5086912521842917,0.8113831439364623,0.9876110976602679,0.7964185204147815,150120,1885,23029,38358,213394,188479,24915,10,0.02211864172889826,0.07404277746005344,0.030827148195145152,0.0059463624170107785,0.03687257086987197,0.00928056480054193,0.034671553319410055,0.01252457737513491,0.0026138576471088242,0.015304651186366099,0.049140724552830285
15,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.013319276323433,3.4020129293809207,31.31412822010251,False,spline,0.8504248306855041,0.5,3.0,16.7,5,2.666982070445908,0.7808123026848429,0.41219535810042685,0.6862920779769843,0.9972285028269399,0.642979865014997,50755,144,11160,28078,90138,78833,11305,0.774727117097005,0.3970794249737407,0.6745961201750883,0.9962453788095198,0.634083999473798,119537,452,24462,68942,213394,188479,24915,10,0.034980287147148494,0.05842617720320189,0.04057797192104995,0.0021781457627575622,0.04789587680846666,0.015804622352132536,0.03299413601742039,0.019982632064438465,0.0009790698852671143,0.021492166825469023,0.07940591800292131
16,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.3399010070990618,14.63081817701257,20.685494512334547,False,interpolate,0.2574014660226591,0.8266270764304857,4.1502948638268435,16.7,5,2.8823448352829137,0.9009744098286804,0.4754037597346631,0.8372339031989305,0.9603749063916659,0.8498224068791181,67001,2818,8486,11832,90138,78833,11305,0.9025618949869921,0.47557996232836725,0.8393558685345021,0.9662673674786696,0.8474574587066913,159785,5609,19305,28694,213394,188479,24915,10,0.01683929160225312,0.06188547909874749,0.024606492016298172,0.023691738582655542,0.03435399666103049,0.017618411518837324,0.030065768545642208,0.023968081063101505,0.005971698923233499,0.03332450526782766,0.1712057425372355
17,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.1448586718371005,7.702818645352014,40.94160650001377,False,spline,0.4569022030059774,0.5,3.0,16.7,5,2.122706342504827,0.9253132727250721,0.6264493010926696,0.8775852657382084,0.9908497732554409,0.8683475130572699,68479,636,10668,10354,90138,78833,11305,0.9261105237872755,0.6224326915236611,0.87796103721411,0.9917963719042486,0.8687904819851638,163788,1359,23555,24691,213394,188479,24915,10,0.014124352715043304,0.07079719758607694,0.022102520643957083,0.006102912756721137,0.026213186917129875,0.010597390148408097,0.027624091717111793,0.014222672809915628,0.0013917163964842975,0.018922079374213675,0.08192176755519542
18,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.5177692655120505,10.569726507627612,40.451146446737816,True,interpolate,0.3871899176532416,1.8957878590651573,1.3594821621494144,16.7,5,3.0681150106502937,0.8868681382358755,0.46807905725252785,0.8177302332053749,0.9681985587647137,0.8193208924390385,64607,2167,9137,14226,90138,78833,11305,0.8863934608353496,0.457950080358333,0.8163031519352548,0.9702060102640416,0.8169826616750253,154047,4783,20131,34432,213394,188479,24915,10,0.017800383433791513,0.07689366627032071,0.025510507224415988,0.019117797239557456,0.03460491358940232,0.021612915231812014,0.030872761488329747,0.028382893521644872,0.006952857057398269,0.039703883630573845,0.19334653617618783
