trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.5945810822947672,0.0,0.0,0,0,21358,11484,32842,11484,21358,0.0,0.0,0.6668846326608326,0.0,0.0,0,0,54959,26670,81630,26670,54959,5,0.0,0.0,0.17023819215920383,0.0,0.0,0.0,0.0,0.047225038193641225,0.0,0.0,0.0
1,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,3.42581452019918,0.7665228371549133,0.651144643775516,0.8404246007557064,0.8652029250788373,0.691411734857056,7940,1318,20040,3544,32842,11484,21358,0.7640613266885588,0.681216999666483,0.8628645574245082,0.8810035443150026,0.674801715364435,17999,2443,52516,8671,81630,26670,54959,5,0.039209331069213385,0.035441987649371696,0.03808751691022279,0.0893039157533457,0.022843409823936553,0.021004598319980014,0.016660641303825836,0.008360110198452175,0.03304618004938598,0.017438199089803062,0.13093663338662112
2,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,6.098729203508138,0.6928763535098159,0.5425409285275078,0.7731602161361847,0.7775279381279228,0.6653498725451958,7642,3192,18165,3842,32842,11484,21358,0.7409260326086698,0.6550775995573824,0.850471075243577,0.8683498531849656,0.6552021221643634,17474,2840,52119,9196,81630,26670,54959,5,0.047902629253400976,0.07805640706730402,0.05934212261773238,0.18989181694292054,0.0822187759402951,0.0375083082482257,0.021517593759235825,0.019004528500932975,0.04743046887236596,0.08471556265434224,1.4829810382802613
3,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,4.079773223611366,0.7781657208767485,0.6630719753683704,0.8455582990349241,0.8655525163422284,0.7105279222461912,8160,1344,20014,3324,32842,11484,21358,0.7841691454090216,0.705805687832698,0.872990973165588,0.8923703004943185,0.6996693224906675,18661,2253,52706,8008,81630,26670,54959,5,0.02845420459349791,0.020903527592837076,0.03699627358741022,0.07785677781803674,0.02643338893716626,0.01746956213203969,0.011235683375564,0.010660045703151195,0.020149066182037365,0.021190898605590456,0.2417370578811803
4,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,2.859183180702236,0.7971556204582446,0.6948709209762125,0.8594364645592496,0.9012379337908694,0.7171668363972762,8234,948,20409,3249,32842,11484,21358,0.7934358626848168,0.7194576398684369,0.8788254614625044,0.9058868340452685,0.7062249504907231,18839,1959,53000,7830,81630,26670,54959,5,0.023525607683157073,0.03534749737393877,0.03978624921134054,0.06485671248862233,0.023022571087550327,0.016674385901293047,0.005347465036938482,0.00931049134208537,0.010206713963140853,0.024991682818669144,0.21244535574958254
5,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,5.3442420617902915,0.732337846287596,0.5943021899118609,0.7983394824246985,0.8009446577467001,0.7130475308034441,8189,2954,18404,3295,32842,11484,21358,0.7791238215957004,0.7001945766485247,0.8693675171422427,0.8834551847003949,0.705489194801793,18816,2653,52306,7854,81630,26670,54959,5,0.049999302538815474,0.08007236255867971,0.056231459165979665,0.1845947338181403,0.07827675514921803,0.034982980439766366,0.02651799825574992,0.019084757741040723,0.04215885512306651,0.08521761779965498,1.447445055995042
6,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.1862634507582837,1.0249276197887989,44.47962295385453,True,median,0.5,3.0,16.7,1,1,4.272655859318627,0.7517819764395582,0.619810052597183,0.821679471386761,0.8181539402803439,0.7103701771003937,8159,2149,19208,3325,32842,11484,21358,0.7789798889824245,0.6983241771267951,0.8696064923561504,0.8836383456501888,0.6989282260981728,18640,2495,52464,8029,81630,26670,54959,5,0.03802616110603016,0.04125981987722116,0.04005594262181762,0.12752538816978384,0.047672867488862736,0.02479581333679521,0.016981535822756216,0.013669187541959164,0.026618474912654455,0.04777195154160637,0.5729254878321546
7,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,6.11545568325179,0.7173033593600848,0.5787998860498923,0.7968126006435126,0.8057570010688275,0.6719286254689977,7717,2449,18909,3767,32842,11484,21358,0.7550169900006092,0.6755619393224873,0.8592829417758464,0.8894227359124558,0.6615327613647606,17643,2307,52652,9026,81630,26670,54959,5,0.03740825388365178,0.056502369873643266,0.05042977449595037,0.1575363109807101,0.0669625908405216,0.03160734490427689,0.01827191847153505,0.01708723119957616,0.0388250260753609,0.0675374779864666,1.1455417176243037
8,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,3.8859038914017794,0.7584953494297194,0.6384723776747612,0.8350959688938093,0.8551279708984094,0.6845443430977903,7862,1405,19952,3621,32842,11484,21358,0.761208257321317,0.6778049870752866,0.8612140470941807,0.879531335155237,0.6713658505927336,17906,2472,52487,8764,81630,26670,54959,5,0.038544176899237,0.0263632223526427,0.03713834442605415,0.08674162956162414,0.024501826546704887,0.018543814108758317,0.013803718210822217,0.009028098240101732,0.0348892146465231,0.015029851717027832,0.14081140220846083
9,tmd_s300_d3.pkl,0.3,magtrack,fft,3,300,1.1653951866256764,8.622404808209064,31.06420908626452,True,interpolate,1.928400135539771,4.940800335336261,16.7,1,1,3.4720236480661497,0.77178007000739,0.6600040462788213,0.8448791089620771,0.8763761870190565,0.6917811528907524,7945,1175,20182,3539,32842,11484,21358,0.7688110103713058,0.689921515591122,0.8661191033610514,0.8924460720399606,0.6755161780800878,18017,2186,52773,8653,81630,26670,54959,5,0.03731224067301711,0.03170127286189591,0.03696444077460808,0.07966096507950254,0.022615848981922648,0.017890844169251054,0.014157751219384581,0.00895150627863901,0.032919919049487885,0.011846877133100425,0.06591927843359364
