trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.897486950648376,0.0,0.0,0,0,25992,2317,28309,2317,25992,0.0,0.0,0.8973240647497345,0.0,0.0,0,0,50326,5486,55812,5486,50326,5,0.0,0.0,0.05156259036004525,0.0,0.0,0.0,0.0,0.021223800604226593,0.0,0.0,0.0
1,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,5.162981072740469,0.5806722302039298,0.5568171597983576,0.9287201506320788,0.6665780065726243,0.5423397732501657,1256,819,25172,1061,28309,2317,25992,0.6422601730784537,0.617903011683862,0.9372294627542745,0.7573069281977532,0.5598537509569292,3072,1020,49305,2414,55812,5486,50326,5,0.0768816354023396,0.08339357304139992,0.013044334692598226,0.20588058497269077,0.04606854395949205,0.04261349841949891,0.046975597734230795,0.008650829538710228,0.08653210397612031,0.028669321629432996,0.5716848508367077
2,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,5.375554152412275,0.6068500913662345,0.5823457534906868,0.9322575038639412,0.6826654520686924,0.5711350648858687,1323,781,25210,994,28309,2317,25992,0.6779944337845237,0.6580043594192887,0.9437405041606975,0.8029722941798306,0.5883926549988936,3229,810,49515,2257,55812,5486,50326,5,0.0698548512179103,0.06819666965301849,0.014907369909824494,0.17309272185978733,0.053835566897198595,0.03088440163738465,0.030766995533664895,0.006861132239394371,0.06125905286566112,0.030044564695576117,0.5464994055173792
3,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,0.1144245471540157,12.466810048510784,27.020713930832514,True,median,0.5,3.0,16.7,1,1,3.8295431997360523,0.6879454512890526,0.6696427486651637,0.9471989598055505,0.7825013168967054,0.6272296289314209,1453,474,25517,864,28309,2317,25992,0.742437638996155,0.7290693781315755,0.9549722088028274,0.87890155217084,0.6431281607336173,3529,489,49836,1957,55812,5486,50326,5,0.04834836541087419,0.04779852881907271,0.014436584614689526,0.1362770466240002,0.041597876649179764,0.021759595013498077,0.01949952215510548,0.005884307851128632,0.034047993318697366,0.02215634608840203,0.3479405623036768
4,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,9.159455720307099,0.5059169401704182,0.5064040997051558,0.8932087814254682,0.698678025127739,0.4924703365011284,1138,2075,23916,1178,28309,2317,25992,0.641743984727348,0.6416187972090222,0.9426830854667733,0.87102666329655,0.5187240596252727,2849,469,49857,2637,55812,5486,50326,5,0.13492397210581517,0.13384154956263036,0.0741074406355207,0.28538367285714833,0.11682238153830908,0.05359278222578169,0.03582807945412076,0.008187993079596017,0.0505674207185745,0.09828060312654019,2.346241748056405
5,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,7.50581231086247,0.5593583435082327,0.5507414731886885,0.9018923965891238,0.6945549631515494,0.5619994753510844,1300,1953,24038,1017,28309,2317,25992,0.6982460858267094,0.6914330716517505,0.949916394432248,0.8819644295566924,0.5838253446648543,3205,442,49883,2280,55812,5486,50326,5,0.14651163754602672,0.1358285168685245,0.0676687288828654,0.26830083229931223,0.10309443358900784,0.049593109243898516,0.03909516972420981,0.00760427721712263,0.02222992490000989,0.08399866518490978,1.8320346067633106
6,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,7.685525338245014,0.5278646886809766,0.5123970008343013,0.8911827147376137,0.6332895996675264,0.5509320183102094,1274,2321,23670,1043,28309,2317,25992,0.6670473473061052,0.6536410526561772,0.9435399145876268,0.824051075349572,0.5689652897080097,3124,703,49622,2362,55812,5486,50326,5,0.14649770473289359,0.13496756615879044,0.07624391307202324,0.262067167729684,0.10524934570023954,0.046579663980652365,0.03497635194461323,0.007489122101659405,0.04891884262288781,0.08840035819068484,1.7519238781932949
7,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,4.162640650153782,0.6615658622720392,0.649497681109704,0.9451048554369166,0.8173842515142221,0.5623848262431984,1302,326,25665,1014,28309,2317,25992,0.6925470886032038,0.6823138092504648,0.9481398759187275,0.8693149563529807,0.575670296809281,3159,473,49852,2327,55812,5486,50326,5,0.03839903835796723,0.04171388653427306,0.01875744565320466,0.12086101165265327,0.029477515484327345,0.02261596430347961,0.018542390748547202,0.00855086070742504,0.016770227093724607,0.02425306173378452,0.34472748652598234
8,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,4.337102781704761,0.5911245369156402,0.5663634547753252,0.9297329642073284,0.666964635771298,0.5580052344948718,1292,845,25146,1024,28309,2317,25992,0.6447006229230604,0.6170563786005522,0.9362195229673036,0.7382479233283468,0.575014571437202,3155,1167,49158,2331,55812,5486,50326,5,0.08573491345641483,0.09295995979402868,0.012858206946431054,0.21083729953151112,0.03504520425596569,0.046501144104054155,0.05278618780944315,0.009213334973000453,0.09655767578700768,0.025524053331769027,0.3414046899869884
9,tmd_s60_d3.pkl,0.3,magtrack,fft,3,60,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,1.6939424951628737,5.569918861635276,16.7,1,1,7.545425018162426,0.48742468491897617,0.4866783072537776,0.9134062945656034,0.6717510947937748,0.453384989241965,1046,984,25007,1271,28309,2317,25992,0.5869479313605446,0.5862354112192983,0.9342767979695037,0.8259529854676545,0.4731597534242783,2600,662,49663,2886,55812,5486,50326,5,0.04337283771581251,0.06359384221302501,0.021332508306077958,0.27842287751192907,0.11080010655025678,0.08155703278378748,0.06107045480900115,0.01481485593854534,0.10193085096413733,0.10958046445655409,3.4611877904913375
