trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.5945427962449594,0.0,0.0,0,0,12812,6890,19703,6890,12812,0.0,0.0,0.6668679830370083,0.0,0.0,0,0,32972,16001,48973,16001,32972,5,0.0,0.0,0.17027528107852255,0.0,0.0,0.0,0.0,0.047231311174911236,0.0,0.0,0.0
1,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,6.570635885368171,0.7116472415274089,0.5659053351559292,0.7863930994053387,0.7824885862130555,0.6881013310633962,4740,1875,10937,2149,19703,6890,12812,0.7602187781802283,0.6756836279015257,0.8592888190475152,0.8728477068186649,0.6804644961002408,10889,1688,31283,5112,48973,16001,32972,5,0.057682386772363425,0.08091756485359411,0.05689534128006716,0.18480426892102647,0.06909649634836328,0.02829490366059559,0.014844371086816827,0.015682627425431035,0.046808906673673795,0.07210473202533582,1.3198509636099682
2,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,3.9837110181141293,0.7818458979630323,0.66395015695652,0.8491877592008438,0.8430363860184397,0.7326191826032509,5049,995,11817,1841,19703,6890,12812,0.790303202785646,0.7073007231854238,0.8736887396491877,0.8711552162292321,0.7239473935832157,11584,1738,31234,4417,48973,16001,32972,5,0.04654038259143128,0.02012884576323282,0.021059627294548963,0.09428525533987962,0.025984602282961844,0.0194053242553874,0.016924596303336512,0.005655990251898046,0.04212410848550555,0.011757618921842475,0.1421976839796925
3,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,5.94278190557402,0.7589409202896151,0.6309522233631953,0.8212902734688546,0.8242526855706321,0.7295074738899923,5027,1444,11368,1863,19703,6890,12812,0.8004718466945328,0.7297919367945264,0.8820652154082811,0.9085823846387238,0.7205470436574648,11530,1220,31752,4471,48973,16001,32972,5,0.048005118633984725,0.07300383166567116,0.04886482836456597,0.16359739373431234,0.057412764434047144,0.027552541724136494,0.02098217231708926,0.016694206971044727,0.03375692651484405,0.06624288933428318,1.2686833623861884
4,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,4.2442796594668994,0.796251013655348,0.6820187638761614,0.855618128664133,0.8530431463623879,0.7512658944198515,5177,952,11860,1713,19703,6890,12812,0.8097821569621552,0.7340429187628342,0.8849470160364342,0.8891839036877391,0.7442504086589299,11909,1496,31475,4092,48973,16001,32972,5,0.03381614205101965,0.015046812404523727,0.027781364301291873,0.08506948058578294,0.027164062479969105,0.01770984753053351,0.01163495365613519,0.00802966619333401,0.0280889177399071,0.025916544463702625,0.315168599623752
5,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,0.1144245471540157,12.466810048510784,27.020713930832514,True,median,0.5,3.0,16.7,1,1,3.1143519512398465,0.8458758319152754,0.7582172649815301,0.891093762286809,0.9156853068756854,0.7871870558501961,5424,513,12299,1465,19703,6890,12812,0.8484113125006267,0.7884957584558188,0.9078931114656171,0.9289554119542457,0.7808022863039757,12494,956,32016,3507,48973,16001,32972,5,0.022274216125240765,0.01989732055942862,0.02509783752849314,0.049487442379723245,0.01548915019584897,0.010937562401024123,0.0072262549180543,0.007937405371586999,0.014392956505874105,0.011381361612792632,0.10960382850798937
6,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.1862634507582837,1.0249276197887989,44.47962295385453,True,median,0.5,3.0,16.7,1,1,4.791418118061462,0.7680060269526818,0.644139742341842,0.8348122224414096,0.8335190791431641,0.723349924945841,4985,1145,11667,1905,19703,6890,12812,0.7945813025334825,0.7201744591939552,0.8786574497941831,0.8994872672073164,0.7137645299948939,11421,1300,31671,4580,48973,16001,32972,5,0.03770103528307005,0.03429071640438279,0.0349976594056274,0.11589479530947557,0.04141232268669195,0.022211927806402777,0.014236720868484692,0.011589078128375356,0.029051569659681226,0.04350060721941634,0.5857917102907302
7,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,3.0439223133795874,0.8220022971756125,0.7293684480895343,0.877826265392275,0.9225414188711551,0.7416412510109339,5111,433,12379,1779,19703,6890,12812,0.8155124027685338,0.7485359966711753,0.8906898164690841,0.920350247324769,0.7321774954592026,11716,1015,31956,4285,48973,16001,32972,5,0.028593113270340857,0.031093123820915856,0.030822845780677354,0.04684671648019036,0.01920686225161214,0.012516336939189108,0.006832904589013188,0.008270366410429362,0.019615121386424295,0.008829351260335183,0.006797765068310745
8,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,6.7789674758265575,0.7446023392233236,0.6154312726687788,0.8194701959523693,0.8281083315665121,0.6900383262172392,4754,1176,11636,2135,19703,6890,12812,0.7712460194612725,0.6938146738869799,0.8673434175011447,0.8967905749639657,0.6788532260561231,10863,1277,31695,5138,48973,16001,32972,5,0.03674766133566441,0.04266321961547246,0.041444684134506575,0.12813146946976547,0.042857225960663305,0.02245039603789461,0.013660904275143609,0.014285384187797472,0.02779179024153179,0.04443603449229711,0.8300730314867772
9,tmd_s300_d5.pkl,0.3,magtrack,fft,5,300,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,3.5634517871711457,0.7905879409149132,0.6804494076566707,0.8563560023348173,0.8666884055738272,0.7293626285601398,5026,815,11997,1864,19703,6890,12812,0.7929313100188929,0.7143282391711966,0.876703070864659,0.8856129313842775,0.7182858575668696,11494,1501,31470,4507,48973,16001,32972,5,0.04413222867534673,0.029477033196812115,0.025612604356634053,0.08789170963108599,0.018697451290792724,0.019905370803765258,0.018152386520280474,0.005855052198054471,0.03941055594963498,0.010685539859960947,0.05733963099306441
