trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,13,2.5600387860965146,0.9528896987966725,0.5431420887565155,0.914884218964534,0.923163976310363,0.9870244425828829,77813,6782,4522,1020,90138,78833,11305,0.9563171618737336,0.5355987147302119,0.9205595680675259,0.9278673049736975,0.9866488441309199,185968,14468,10446,2511,213394,188479,24915,10,0.026665389002523972,0.20663468719124914,0.0473367214986327,0.05516436259142922,0.009923732180202495,0.005186861564793663,0.06619026869148377,0.007983622694770902,0.005922301997073861,0.009865997556611978,0.2033571773424176
1,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,13,2.735827015706982,0.9404054433603296,0.5486518855647954,0.8968664765707318,0.9453051290507318,0.9400581132181616,74151,4585,6719,4681,90138,78833,11305,0.9487205108720623,0.6077355490272535,0.9113089309274116,0.9556157647873057,0.9428123013288061,177712,8242,16672,10766,213394,188479,24915,10,0.021945754535308355,0.15455613160998008,0.034384667000485813,0.045863909749630435,0.05266317412330937,0.023005184576461456,0.10490443563661016,0.03753026669640812,0.012619681056962529,0.04095006372187217,0.30586073622310445
2,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,13,2.4860225789624977,0.9485452730350848,0.6160735832876235,0.9119662055952981,0.9490354869633076,0.9528678171356946,75191,4243,7061,3642,90138,78833,11305,0.959868310531937,0.6830109737439785,0.930325587651262,0.959953900118899,0.9614360772764192,181176,7640,17274,7303,213394,188479,24915,10,0.03547799418683361,0.19797056344965336,0.055539157546297575,0.041372487592341765,0.0670511662197807,0.02351111952801221,0.08833136442873196,0.03711163238688257,0.017197734235286657,0.046481263235475044,0.4442806450910316
3,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,13,2.2951678562258087,0.9491401688440965,0.4758670803118713,0.9070695839625872,0.9040062098283489,0.9999019997509497,78825,8452,2852,7,90138,78833,11305,0.9550052156238605,0.5068649849038328,0.9168611665797772,0.9142183599531097,0.9998644197305504,188453,17757,7157,25,213394,188479,24915,10,0.02060333052731041,0.1006803461001,0.03524500695877612,0.03678211312397546,0.00011913128610557094,0.011057366821590557,0.0979962844316172,0.020097468550610453,0.020480129870550076,0.00016286478486399617,0.060427762877804755
4,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,13,2.2047887764401044,0.961176756871694,0.6368132304592279,0.9301344177597256,0.9299931123579407,0.9959770972492675,78516,6090,5214,317,90138,78833,11305,0.9664372049183434,0.6599343590014314,0.9389356600785213,0.9378751336174773,0.9968480523966253,187886,12457,12458,592,213394,188479,24915,10,0.024969959475635885,0.19217792485824006,0.043795432094997554,0.04716309819813283,0.002137299616983147,0.005909762077168947,0.05557428034163598,0.010232361987216103,0.010364495104740783,0.0015532098553621117,0.09461823372509477
5,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,13,1.2996048257042735e-24,0.9330968297112691,-0.006268644787457217,0.8754518984116709,0.8757570696832445,0.9996142804855987,78803,11305,0,30,90138,78833,11305,0.9378981404707571,-0.005357459178249052,0.8832327875825039,0.883457038556597,0.9997141737728128,188425,24914,0,54,213394,188479,24915,10,0.023104269694068313,0.0019030684934378754,0.04008076149015122,0.040200709028168594,0.00023221553466822218,0.01017427495065429,0.0014513417340463867,0.01817753296933688,0.018214390918178478,0.00017355959340399586,3.898814168359807e-24
6,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.5952171766261822,0.6377991972450161,19.187991782890304,False,spline,0.4966019208175164,0.5,3.0,16.7,13,3.1474781800950997,0.8742678814723798,0.5170255020430676,0.8037545587950723,0.9911718304865147,0.7832696870925562,61771,565,10739,17061,90138,78833,11305,0.871609947736745,0.49640963169617824,0.7980515400679553,0.9890662407326364,0.7796187064535595,146991,1635,23279,41488,213394,188479,24915,10,0.02692088500752237,0.08831333802518467,0.038666805193544006,0.00751108673425891,0.04465138414125547,0.018108193662526206,0.02081618883590151,0.02244143583438318,0.0030401072276913894,0.029778006001527142,0.12398114258656787
7,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,13,2.136939696198084,0.9329130465633135,0.23703366657391384,0.8774833351515781,0.8912627528738822,0.9797054168585124,77226,9514,1790,1607,90138,78833,11305,0.9382119225138889,0.24514554892506557,0.8861014039863383,0.8992118814559349,0.9808944619284627,184892,20755,4159,3587,213394,188479,24915,10,0.01888942990031972,0.042044577702161,0.031464779868799066,0.03651236625736191,0.008027832115978963,0.008710679765226801,0.04827002327886737,0.014500095304339836,0.014228507336609787,0.007597096892056522,0.1393264466023483
8,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,13,3.1887081864356315,0.9359270502417155,0.3985851262057625,0.8862756738380076,0.9163598023643095,0.9567935697872751,75439,6923,4381,3393,90138,78833,11305,0.9395839249099331,0.398719383415703,0.8913108290032756,0.921581738293502,0.958391101846173,180644,15389,9525,7835,213394,188479,24915,10,0.017292825113115286,0.056213710538396376,0.027223633653750447,0.029021698041786795,0.009200728347479011,0.007569715626753737,0.021437603081136295,0.012176698441749003,0.0128856972746106,0.004565227945278315,0.009412079891192866
9,tmd_s0_d5.pkl,0.3,magtrack,fft,5,0,1.1972906543384023,14.835171976775321,22.063703391700223,False,interpolate,0.5086744557589467,1.0543570451393782,9.977335408040044,16.7,13,2.860355232073431,0.8621767430587004,0.5073094016206123,0.7879312113999966,0.9945754274253474,0.7620227769450216,60112,332,10972,18721,90138,78833,11305,0.8607241815781187,0.4934104212008618,0.783590381981081,0.9935961041044052,0.7596354600849597,143228,929,23985,45251,213394,188479,24915,10,0.028257149376218697,0.07719717914872369,0.03949847065207478,0.0036554186238062715,0.04395328883681364,0.017078033871879617,0.027875839937414597,0.020749683168899153,0.0017818894699381206,0.0271521807318873,0.11936910320961754
