trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,9,2.869373366723392,0.8364929778304218,0.5357050921278156,0.7718876498245925,0.7593637593594871,0.9565306041512228,28381,10689,8577,1298,48947,29680,19266,0.8601846632096478,0.5699707119877487,0.8050668700730237,0.7806423766719222,0.9583513476169395,66474,18722,22565,2881,110645,69356,41288,10,0.08837495691059347,0.18242543153659008,0.11862324640425695,0.14772336289598162,0.02358219775682736,0.016064508053672117,0.047168451886023005,0.014204386069733827,0.019740936329485335,0.02346129892879314,0.279274151597165
1,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,9,3.197323726200677,0.8331140682469022,0.5802547311104551,0.7926834571248309,0.8439266225810005,0.8441570469130013,25034,5728,13538,4645,48947,29680,19266,0.8768251491655785,0.6891686250799627,0.8524563861485172,0.9062284484741149,0.8515801325913672,59077,6153,35134,10278,110645,69356,41288,10,0.04392513541038807,0.13157371794115086,0.05622653130232506,0.13166421588897992,0.06213195264757934,0.02791050846689149,0.029066334318105094,0.02108276147154672,0.011009000334653638,0.05787124761693004,0.3894716243624462
2,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,9,3.5027686203536517,0.8050156657736134,0.5360604564345168,0.763061365705344,0.8478397484566612,0.7947957849752709,23559,5601,13664,6120,48947,29680,19266,0.8601871578726609,0.6850165358698297,0.8412797517520344,0.9381801662268139,0.800027585021166,55512,3849,37439,13844,110645,69356,41288,10,0.034344158248688854,0.14952783131988798,0.05205185208915827,0.1447855617664653,0.082934624456361,0.03927395025791733,0.04097865201900067,0.029716587395481168,0.0261500605750942,0.08225131514764136,0.724601776968015
3,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,9,3.467526595514163,0.8310959692280747,0.5575387085413379,0.7794427782852995,0.8136056183198104,0.882166092536866,26152,7578,11688,3527,48947,29680,19266,0.87501055681331,0.6694287988402852,0.8459793328381675,0.8665654750116001,0.8871017771541719,61554,9469,31819,7802,110645,69356,41288,10,0.047070867663944166,0.14968407538937542,0.06529831202784116,0.14609088282056756,0.07979552810367588,0.04295637445301261,0.06640767204263284,0.03923694593032464,0.016278934269241763,0.08115058233785023,0.9019351104626055
4,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,9,3.993669177273007,0.8127621594779612,0.5463295722543727,0.7613718853630147,0.8239957394721606,0.8472386140040935,25097,7203,12062,4583,48947,29680,19266,0.8687556359215597,0.6956398891694979,0.84882609410745,0.9063211370208079,0.8483178985346729,58882,6535,34752,10474,110645,69356,41288,10,0.026150700149849906,0.12370790755273287,0.043589407121252574,0.14951114324840978,0.1267329128960399,0.055981963036182976,0.06371484461768792,0.04575976093633479,0.03610681593360718,0.12843068161239396,1.3860191260556924
5,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,9,1.4965853097970054,0.771175373731546,0.1762055371366135,0.6471458943068314,0.6413621465385876,0.9827268262986429,29166,17482,1784,514,48947,29680,19266,0.7833384535455445,0.18969350229403587,0.659276441783434,0.651529171323327,0.9845377805610174,68285,36940,4348,1070,110645,69356,41288,10,0.07530243366725849,0.03806245779273597,0.09288126528468221,0.10141542006382356,0.006713493895292168,0.0332622764084082,0.03835420210253258,0.040377643825527554,0.045165878894439425,0.005302319270232309,0.08618912220751447
6,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,9,4.006953256518465,0.8231428976244993,0.5787263214023335,0.7936248874399434,0.8677522732083454,0.7869713246251397,23343,3759,15506,6337,48947,29680,19266,0.8338367707633607,0.5871756039169915,0.8017189689481677,0.8786137108246491,0.7937722612134553,55059,7626,33662,14296,110645,69356,41288,10,0.0291435795518804,0.056760108639334436,0.026072519418752,0.07104722800859825,0.028198902354229193,0.014579474990462308,0.035640983284367794,0.010463619160787927,0.016012876823605245,0.021750767656886966,0.1845873947166759
7,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,9,1772723.9038467351,0.4849315558376235,0.24953533831519384,0.5453471304352968,0.8223357851252322,0.3468476380526669,10286,2461,16804,19394,48947,29680,19266,0.49351659896471506,0.2592248364837203,0.547956595403305,0.8406970552455746,0.3502979676871882,24297,4770,36518,45059,110645,69356,41288,10,0.03850006986160162,0.0845211347209207,0.060207028661136135,0.1180248043757722,0.03268965820153133,0.01343402803562207,0.030377351040548357,0.024653238920878735,0.05576869367473954,0.016047778525057763,3838733.6599899875
8,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.5952171766261822,0.6377991972450161,19.187991782890304,False,spline,0.4966019208175164,0.5,3.0,16.7,9,3.575710870799823,0.7898035107693335,0.6158607799554338,0.7798670580550832,0.9723776365479564,0.6656009687959226,19743,562,18704,9937,48947,29680,19266,0.7923184654872805,0.6119842624796352,0.778670941198188,0.9659152849580647,0.6717191651747518,46588,1640,39648,22767,110645,69356,41288,10,0.029216721523412606,0.07267766712449272,0.04559080197226216,0.023933771404000853,0.03549157053110139,0.01437146972891705,0.03073617225920181,0.016013170162535437,0.00940865343568488,0.01701094011782405,0.10657925937828401
9,tmd_s900_d3.pkl,0.3,magtrack,fft,3,900,1.2709268346386577,5.603040542990925,29.585196276082414,False,spline,0.49954924529094347,0.5,3.0,16.7,9,2.990216289196229,0.8236079670172718,0.6577874548106579,0.8099122865231931,0.9742408099004913,0.7138351914575791,21175,560,18706,8505,48947,29680,19266,0.8257944767877712,0.6551317471379756,0.8090361785666718,0.9679638517006486,0.7201431027251534,49947,1651,39637,19409,110645,69356,41288,10,0.02623437529706818,0.07073811189009076,0.041006447721963206,0.021057794447755317,0.0330217156783579,0.01266805658316355,0.029568412659269856,0.014427660576091102,0.008584024399347098,0.016018251031960827,0.065609397996932
