trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.47517484262465715,0.0,0.0,0,0,13482,13455,26937,13455,13482,0.0,0.0,0.5040580236132153,0.0,0.0,0,0,32302,31243,63545,31243,32302,5,0.0,0.0,0.12019951361828629,0.0,0.0,0.0,0.0,0.04785839448000913,0.0,0.0,0.0
1,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,5.641112186287119,0.7458940745295204,0.513591388238712,0.7407152836888974,0.8051580273121399,0.7323449624925809,9857,3281,10201,3597,26937,13455,13482,0.7945222951460802,0.6563039004086839,0.8192214005146408,0.8971445953153669,0.7287270870448987,22763,2945,29357,8480,63545,31243,32302,5,0.029952070623648002,0.10062983713681704,0.05965556816588668,0.1574996341627544,0.0989235205322386,0.04859721354991633,0.03650660507472048,0.03021496425816628,0.05306646548251525,0.11927336954751029,1.8364715223630643
2,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,3.8985150790285275,0.8155383203468693,0.6479106279675836,0.823463801595488,0.8841745485572249,0.7592465760637654,10216,1394,12087,3238,26937,13455,13482,0.831227389865164,0.7066246136083371,0.8482897890353052,0.9226912192415359,0.7571236573760097,23653,1997,30305,7589,63545,31243,32302,5,0.017394368599537892,0.03510322167907954,0.02387916222481712,0.054333472997817246,0.021607172828380886,0.014184596837011128,0.016942442733764104,0.01363648510767125,0.016332382389467045,0.028573561685547998,0.285710295692395
3,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,3.7531339971030304,0.8007055632000167,0.6317435207934079,0.8131288181944522,0.8849305749481882,0.7327738712074674,9859,1322,12160,3595,26937,13455,13482,0.8112532779860271,0.6786153526470531,0.8328592914177317,0.916631392742287,0.7281613795799728,22748,2083,30219,8494,63545,31243,32302,5,0.019804625429731534,0.024457966744196386,0.02185003092060087,0.0535130027826411,0.014890499469418457,0.01304436176659925,0.010816017970348648,0.010608909441219777,0.021342678798742753,0.020753288627701247,0.17548101357677826
4,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.1144245471540157,12.466810048510784,27.020713930832514,True,median,0.5,3.0,16.7,1,1,2.8080661283320523,0.8576283501047246,0.7263431834354909,0.8632778407946102,0.9297440710867985,0.7961654481998134,10711,814,12667,2743,26937,13455,13482,0.863075681087577,0.7584400153249947,0.8753154305373286,0.9449623451607199,0.7942740744379839,24815,1445,30857,6427,63545,31243,32302,5,0.011417469562670137,0.03782952211377465,0.022651478770800048,0.023121526529877905,0.009401175316085397,0.005862530663644646,0.015627571138970977,0.010147647848704965,0.00678011741243222,0.006785197134588189,0.04922898463133948
5,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,5.460316439803284,0.7595132921216573,0.5284432672732661,0.7519877128624683,0.8036051775637979,0.7531550351797137,10138,3280,10202,3316,26937,13455,13482,0.8098518784904651,0.6747679501944763,0.830006950580745,0.8969052380841651,0.7516800493633454,23479,2980,29322,7763,63545,31243,32302,5,0.03437712324265441,0.09840637979869128,0.058984999819109145,0.15018886221486769,0.08772413348504945,0.04348528285868249,0.03587909712847744,0.02833610004293044,0.048550267187770814,0.11054264393408535,1.575804759658249
6,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,3.302774523559274,0.8079875952625579,0.6506799128548959,0.8219305161702903,0.9008725606238915,0.7335842986184476,9869,1111,12370,3585,26937,13455,13482,0.8151907272598355,0.6852160930363118,0.8362665861160273,0.9201568373433087,0.7319711400187603,22868,1995,30307,8374,63545,31243,32302,5,0.021976372527651257,0.019137930256471005,0.018704541372615964,0.04968974480601724,0.014315360872374063,0.01035154797100401,0.006397353388535931,0.007119349635866914,0.022162785542855803,0.009818467128398664,0.06577560354027258
7,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,4.740208494744373,0.7898085748825544,0.578638084971588,0.7851346346908434,0.8295344628690211,0.7744735314168458,10425,2635,10847,3029,26937,13455,13482,0.8321290736330085,0.7072184146040288,0.8482682982872358,0.911049892036216,0.7725772431861951,24132,2464,29838,7111,63545,31243,32302,5,0.03072682731963291,0.08699460435480638,0.04894764326390198,0.12679028869341163,0.06471389400169267,0.037644078287410294,0.042287630064208645,0.029834218188813346,0.028117420021148056,0.08423318633702137,1.3205352808281858
8,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,1.9250895475986676,2.502281427268799,44.310757899985916,True,interpolate,1.6939424951628737,5.569918861635276,16.7,1,1,3.5331275352385036,0.7818073413329254,0.6002347812126206,0.7954034134383825,0.8588820469459619,0.722037921225508,9712,1714,11767,3742,26937,13455,13482,0.7970730979273579,0.6494755546325511,0.81987371332407,0.8932912039779068,0.7198944626090555,22492,2697,29605,8750,63545,31243,32302,5,0.029486040164362116,0.017555543940305125,0.013118639866444374,0.08552908624442401,0.01866224240276404,0.01992988670455804,0.014082692770728822,0.004264428096897058,0.028314130504790827,0.020379563941859184,0.17013860345973936
9,tmd_s600_d5.pkl,0.3,magtrack,fft,5,600,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,2.661811691637573,0.8352551443205293,0.6992196826725386,0.8455324189363449,0.9289713806038147,0.7597907193570674,10220,799,12682,3234,26937,13455,13482,0.8345030921592208,0.7148637241660192,0.8522146487681297,0.9330687449275011,0.7548164767969034,23584,1690,30612,7658,63545,31243,32302,5,0.011917285603688424,0.02915430905280891,0.022857552686484418,0.0377429172463206,0.015424138193016955,0.008546719834446128,0.009261567543268704,0.007627330821947359,0.0061552874489234355,0.011009259992665244,0.09982776824124671
