trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,sliding_window_threshold,guard_band,noise_band,target_frequency,sliding_window_length,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,0.7096090323344545,9.985001568845146,27.583642472433816,False,median,0.10685855054822052,0.5,3.0,16.7,13,4.863098652337371,0.7053014065908195,0.6889110308644979,0.9185829803249428,0.6149142067835307,0.8881330361483082,575,468,5337,72,6453,647,5806,0.6561085108499096,0.6261744042324786,0.8978094549555872,0.5326632831411342,0.8640842119991202,1305,1187,11139,205,13837,1510,12327,10,0.13092549133658224,0.12416142323692658,0.03777122679819824,0.20413064574634746,0.035985556122854895,0.051432082757716456,0.04542729274378649,0.022180022898669292,0.06908412373889569,0.0217947330200417,0.36591287721691923
1,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,1.151236372782532,12.19696412018378,26.70987002519614,True,median,0.31256008273082303,0.5,3.0,16.7,13,5.843540677731644,0.7884943818369196,0.7680353943160522,0.9533994710334424,0.783637996896343,0.8121201251714176,525,171,5634,121,6453,647,5806,0.7625285820456436,0.7332239075871986,0.9462583748304649,0.7576716422568996,0.7710450961110411,1164,383,11943,345,13837,1510,12327,10,0.07583039708619878,0.07988613901617961,0.015577412667778784,0.1533029427844675,0.04340103357939172,0.033439202523719534,0.03401445353171193,0.009887189604332162,0.06096120815217443,0.03346060650237482,0.5330900209877831
2,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,1.0411770538233565,7.02051765332155,42.291059367884316,True,median,0.22712560722014194,0.5,3.0,16.7,13,8.913227802928057,0.7242562727534432,0.6998997475380013,0.9382345030323247,0.7200538447965358,0.7620415592453399,493,236,5569,154,6453,647,5806,0.700082659769728,0.6644241619634277,0.932144036649192,0.7043125209303318,0.7051239475356513,1065,467,11859,445,13837,1510,12327,10,0.07857790633276641,0.0779236865383701,0.013217943831552906,0.1704909574522527,0.07088421098157326,0.03439377964495755,0.033653087137963014,0.013566143390198057,0.07306802043337332,0.060012963467310824,2.346584707096293
3,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,0.8060700248946817,11.102244441078836,30.861966733505643,True,median,0.4394115689678597,0.5,3.0,16.7,13,6.528309549675006,0.7854405063582457,0.7644494144550495,0.9547419009304161,0.8329552712879209,0.7515870110336429,486,109,5696,160,6453,647,5806,0.759919104228447,0.7364413849431124,0.9507409391938548,0.8330789060426811,0.6997450066076844,1057,214,12112,453,13837,1510,12327,10,0.05269055450304924,0.05809739008156587,0.013132549546454464,0.11756060163107777,0.03556749748774747,0.030845016216710687,0.030507301187125947,0.007132343372218831,0.04496809234045888,0.032489298940870416,0.4892007759736097
4,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,0.45346637315910154,10.58391162064007,34.81335827188842,True,median,0.15779047227472845,0.5,3.0,16.7,13,7.148623432702398,0.7944293107529311,0.7739318960897492,0.9543341242704514,0.7666360554791429,0.8399749362749451,543,187,5618,103,6453,647,5806,0.7993408274628162,0.7741833896849066,0.9539783969433296,0.7813897830739394,0.8203559280177913,1239,352,11974,271,13837,1510,12327,10,0.07070966338690123,0.07025297938652808,0.011717907309345054,0.13533975145215674,0.03064167942729608,0.02485007419306969,0.02417533576398127,0.007416687981324923,0.045124609566280886,0.02831300946804928,0.6139902947266381
5,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,0.3015215480737748,10.25463433483635,17.13819872238248,False,spline,0.17633956214399485,0.5,3.0,16.7,13,5.586756606429184,0.8016189482515761,0.782627801854562,0.9574383900943328,0.85654847721396,0.7623444021573251,493,94,5712,154,6453,647,5806,0.7543477173001907,0.7267133635046331,0.947616092612987,0.798119863330202,0.7165527442767159,1082,277,12049,427,13837,1510,12327,10,0.057839426072041844,0.0648866315718713,0.016257797346514353,0.11749789038574947,0.04848278339704966,0.02878667859271325,0.029276121977969388,0.009648031486661381,0.04421681741375268,0.031675430654450484,0.47869768756957076
6,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,1.4343546821808433,12.724174322091937,22.296808897031184,False,spline,0.1264114525679899,0.5,3.0,16.7,13,6.43270245271727,0.7103346874931322,0.6867184795773276,0.9242581608132033,0.6632861945296369,0.8179806793720367,529,373,5432,118,6453,647,5806,0.6379855628235688,0.5968797094352111,0.9004250796111135,0.5474556639946324,0.7764265724252452,1173,1016,11310,337,13837,1510,12327,10,0.13903994591824514,0.14002724787756304,0.04181448190181902,0.22294418290061307,0.038078896490261194,0.05236165133362081,0.050233489661253024,0.021581762709701503,0.07853058168013968,0.041198867601510675,0.6682519693913261
7,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,0.6505156463512732,14.183438813143733,25.320075251278002,False,interpolate,0.18384654187991548,0.7160777651244039,5.8807561248635185,16.7,13,4.277508022598218,0.7598323653605193,0.7372421040568425,0.9435165552353695,0.7250986071985099,0.8250332833822673,534,251,5554,113,6453,647,5806,0.6999771195726373,0.6635824349033996,0.9242500718593973,0.6349859958841118,0.7861690507998399,1187,707,11619,322,13837,1510,12327,10,0.11119245334711327,0.11331135422803955,0.02624089667854443,0.18160661261811456,0.038197661133452895,0.04487019401178975,0.043684034681060135,0.015398809497543053,0.07281846582951135,0.02335239963509399,0.3132884567347407
8,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,1.9637594557148688,13.358306791316046,18.696142837573188,True,spline,0.2885496036585776,0.5,3.0,16.7,13,0.6277181847278112,0.2039636013904559,-0.04103337159118649,0.12364347187321578,0.11560586237009111,0.9767312508887555,632,5756,49,15,6453,647,5806,0.20114948710292063,-0.05599550535284129,0.12189547921033564,0.11265536220326795,0.976705621683552,1475,12163,163,35,13837,1510,12327,10,0.06790287422809121,0.03612165614594467,0.04852766560044315,0.04248102119038022,0.033456366709467986,0.039879346481241196,0.027555923334770336,0.027250896995283956,0.02520253115676165,0.017715186049950257,1.2803986109011332
9,tmd_s60_d10.pkl,0.3,magtrack,fft,10,60,1.9782987358140613,14.15627709791369,28.471959494147846,True,interpolate,0.5313122473974108,1.4306248678755549,8.361092211585662,16.7,13,13.120707445054155,0.5689302108222535,0.5750851719587611,0.9223652111680147,0.8455560654958753,0.4548115146299104,294,80,5725,353,6453,647,5806,0.5583250470067893,0.5843601641568975,0.9287833177278797,0.9355716825049811,0.409178742615077,618,59,12267,891,13837,1510,12327,10,0.052355604452550254,0.029219385567059025,0.027303555689129063,0.15660681258658998,0.10400081928129172,0.07230711891814423,0.038545955294108925,0.014106245049204639,0.07475908987864695,0.09149136556270669,4.386734026193101
