trial_number,dataset_file,test_frac,seed,method,duration,trainride_start_seconds,signal_delta,spectrum_min_freq,spectrum_max_freq,harmonics_mask,noise_model,guard_band,noise_band,target_frequency,sliding_window_length,sliding_window_threshold,snr_threshold,f1_test,mcc_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,samples_test,samples_trainride_test,samples_no_trainride_test,f1_train,mcc_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,samples_train,samples_trainride_train,samples_no_trainride_train,n_runs,f1_test_std,mcc_test_std,accuracy_test_std,precision_test_std,recall_test_std,f1_train_std,mcc_train_std,accuracy_train_std,precision_train_std,recall_train_std,snr_threshold_std
0,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.6921408352953906,15.16199740225414,18.672485343263528,False,interpolate,0.6705141552687582,4.489553961052377,16.7,1,1,1.0,0.0,0.0,0.4190791724834577,0.0,0.0,0,0,14994,19092,34086,19092,14994,0.0,0.0,0.39960272147308884,0.0,0.0,0,0,30791,45509,76300,45509,30791,5,0.0,0.0,0.11450814256168795,0.0,0.0,0.0,0.0,0.048619832349978236,0.0,0.0,0.0
1,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.617092725132549,13.292852710668166,23.599236128050215,False,median,0.5,3.0,16.7,1,1,3.4207440812290115,0.811057107840724,0.6024232065845793,0.7990923712219713,0.8770172944647838,0.7581042954733965,14474,2153,12841,4618,34086,19092,14994,0.8347937194086696,0.6547666831931538,0.8203782152801882,0.9252879023171179,0.7608225092975728,34625,2804,27986,10884,76300,45509,30791,5,0.01939660099537437,0.030517396302959073,0.01690278813219439,0.06547912803968854,0.026048585478064202,0.015097196274916527,0.012093349071661463,0.009509970306973176,0.0156057695016899,0.02277975546709388,0.19021505803040567
2,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,0.1144245471540157,12.466810048510784,27.020713930832514,True,median,0.5,3.0,16.7,1,1,2.61886486864677,0.8579505847350068,0.6937423289946858,0.847660435390883,0.9222788387756967,0.8033943115033308,15339,1334,13659,3752,34086,19092,14994,0.8747110636536626,0.7326393466434798,0.8615481762667372,0.9534216580304378,0.8081496659836077,36778,1798,28992,8731,76300,45509,30791,5,0.012463782339088004,0.04383170794589568,0.019612011961435322,0.0397061708157886,0.017450642127812298,0.009398448388558347,0.018602271516819455,0.009876861855640746,0.007506568696658891,0.01488236254399007,0.14116063175687757
3,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.6214773094993618,16.187979070224525,24.879324456362887,True,median,0.5,3.0,16.7,1,1,3.520352165271761,0.8221058979313218,0.6084297180120484,0.806362116741121,0.8679249186075999,0.7874686685854699,15035,2496,12497,4056,34086,19092,14994,0.8537187362364087,0.6866599373498044,0.8386778160431062,0.9296566109403883,0.7903540217533124,35968,2745,28045,9541,76300,45509,30791,5,0.024900037266195715,0.04848107529127659,0.02304233600254574,0.07780354329507332,0.038137614153325325,0.019588660588690028,0.02354400769035299,0.017623568963304227,0.017285037301133923,0.03586367085681107,0.35940174674500497
4,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.5707452873733294,12.703560927260266,32.07443077484393,False,median,0.5,3.0,16.7,1,1,4.036436693268281,0.7886244257397544,0.46223469520482485,0.7497533750739798,0.7719483162732175,0.8350968408391143,15950,5492,9502,3141,34086,19092,14994,0.8451772576957906,0.6533899109464332,0.8219749736581073,0.8760060474936091,0.831166395168624,37819,5878,24912,7690,76300,45509,30791,5,0.053966957073551106,0.09627851028651488,0.052714445581380366,0.1208462722604658,0.10162354492581539,0.05086350266773083,0.06604417229512657,0.04871903329995275,0.06827667431281748,0.10427541338680377,1.6342313205581889
5,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.3502752616417444,8.371616823669275,41.10242739620316,False,interpolate,1.0657622575714754,4.6908590490499344,16.7,1,1,3.1493663733858406,0.8152056260129135,0.6280238478548799,0.8086512958706529,0.909208650680997,0.739752191233493,14124,1444,13550,4968,34086,19092,14994,0.8298604133803267,0.655483093173217,0.8170772311086593,0.935694949723012,0.7456798025037346,33935,2344,28447,11574,76300,45509,30791,5,0.016386389471735353,0.031513452145090604,0.019369689809134297,0.04232339370638581,0.011648824330696441,0.007404002675688041,0.009910581058240052,0.006710671394856865,0.017415981250104826,0.005948000732964716,0.04352519102683348
6,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.55372181801314,9.854831489220818,42.24432800941566,True,median,0.5,3.0,16.7,1,1,3.983446621446602,0.7976411884263388,0.4798132526558711,0.7573994541237687,0.7702250019597526,0.8570397524963667,16370,5668,9325,2721,34086,19092,14994,0.8566407392750373,0.6741986441210186,0.8328900636377436,0.8750729702523916,0.8545144637793026,38881,6119,24671,6628,76300,45509,30791,5,0.054421451928722414,0.09142932115809695,0.0537927631478256,0.11935770229936078,0.10502815222879162,0.048521336329105116,0.06589696967055032,0.04736516453385851,0.07001605881892241,0.10553374487866837,1.5509848107574902
7,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,0.3931385851545807,11.787815100859182,38.526847862803415,False,median,0.5,3.0,16.7,1,1,3.6721188655773567,0.8128088321437165,0.5343416277791772,0.7817467313414609,0.8070165066732391,0.841345346805447,16068,4462,10531,3023,34086,19092,14994,0.8667458109512562,0.7042505185205864,0.8484179312222182,0.9073174516174616,0.8381179478895204,38137,4153,26637,7372,76300,45509,30791,5,0.0431583557166609,0.08920205810205986,0.04287947898741444,0.11535134123574754,0.0839435991071463,0.044226579644454346,0.06530529212513839,0.04488491263816512,0.050620060855991675,0.08619669720390939,1.455930189701095
8,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,1.1862634507582837,1.0249276197887989,44.47962295385453,True,median,0.5,3.0,16.7,1,1,3.77018511137522,0.7963246308679678,0.5503357469926983,0.7721654746095921,0.8345500785950758,0.7811418715465482,14915,3576,11417,4177,34086,19092,14994,0.847031741785757,0.6822250678988104,0.8341305687083957,0.9317125848529371,0.7801482867182287,35503,2660,28130,10006,76300,45509,30791,5,0.03020556577937553,0.07180468192749875,0.03766664836864671,0.11805556645537182,0.07006608310755232,0.037946875261371006,0.04735367548724331,0.03377628139181025,0.023636986558545438,0.0691668015601095,0.7241308165055812
9,tmd_s900_d5.pkl,0.3,magtrack,fft,5,900,0.11445425002231943,14.440364717049036,26.41464339418345,True,interpolate,1.2896210183658716,3.888513514900524,16.7,1,1,2.48572955205464,0.8363825258591415,0.6685787114118795,0.8283569647364274,0.9271679523326564,0.7632254751197961,14571,1181,13812,4520,34086,19092,14994,0.8484018782633707,0.6853601696825684,0.8353898561342392,0.9434198105448923,0.7709111665024155,35085,2105,28686,10424,76300,45509,30791,5,0.010020765985978449,0.04136390121389504,0.025571595018266682,0.03757935858939712,0.021363468710109766,0.009300171030638186,0.01480565577521704,0.005084072306993004,0.00545778601298863,0.01479887342070859,0.15182532134441612
