seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first60_5s_window5_10Hz.pkl,0.5822916666666667,0.6760904684975767,0.2018909277483061,0.5521108179419525,0.871875,0.29270833333333335,0.6955445544554455,0.5,1674,1358,562,246,3840
7467074,all_coloc_first60_5s_window1_10Hz.pkl,0.5774161735700197,0.6640533124264995,0.18072655600874182,0.5510735198438517,0.8353057199211046,0.31952662721893493,0.659877800407332,0.5,1694,1380,648,334,4056
7467074,all_coloc_first0_10s_window5_60Hz.pkl,0.6751474926253688,0.6962068965517242,0.3537109789543351,0.653821243523316,0.7444690265486725,0.6058259587020649,0.7033390410958904,0.5,14133,7483,11501,4851,37968
7467074,all_coloc_first60_10s_window10_10Hz.pkl,0.6255208333333333,0.703749484960857,0.29563298240065916,0.5821404226312201,0.8895833333333333,0.3614583333333333,0.7660044150110376,0.5,854,613,347,106,1920
7467074,all_coloc_first60_10s_window1_10Hz.pkl,0.5976331360946746,0.6630883567299752,0.21191808368694823,0.5703125,0.7919132149901381,0.40335305719921105,0.6596774193548387,0.5,803,605,409,211,2028
7467074,all_coloc_first300_10s_window10_10Hz.pkl,0.6441558441558441,0.7086139666784828,0.3214872852059227,0.5999399759903962,0.8653679653679653,0.42294372294372296,0.7585403726708074,0.5,3998,2666,1954,622,9240
7467074,all_coloc_first60_10s_window50_10Hz.pkl,0.5442708333333334,0.6805403431909456,0.1697154559972937,0.5238898257448005,0.9708333333333333,0.11770833333333333,0.8014184397163121,0.5,932,847,113,28,1920
7467074,all_coloc_first600_10s_window50_10Hz.pkl,0.531203007518797,0.6763560861666235,0.14117545091158681,0.5164486722156163,0.9796992481203007,0.08270676691729323,0.8029197080291971,0.5,7818,7320,660,162,15960
7467074,all_coloc_first600_10s_window5_10Hz.pkl,0.6694862155388471,0.7198767988954383,0.36329919567651014,0.624642890056216,0.8493734335839599,0.4895989974937343,0.7647289097670777,0.5,6778,4073,3907,1202,15960
7467074,all_coloc_first60_10s_window5_10Hz.pkl,0.6354166666666666,0.7018739352640545,0.30256786360128396,0.5936599423631124,0.8583333333333333,0.4125,0.7443609022556391,0.5,824,564,396,136,1920
7467074,all_coloc_first300_5s_window5_10Hz.pkl,0.5873376623376624,0.6841974490641047,0.2211760579145839,0.5541320096592434,0.8940476190476191,0.2806277056277056,0.7259238521836506,0.5,8261,6647,2593,979,18480
7467074,all_coloc_first60_5s_window10_20Hz.pkl,0.5677083333333334,0.6729708431836091,0.17696068870657347,0.541191381495564,0.8895833333333333,0.24583333333333332,0.6900584795321637,0.5,1708,1448,472,212,3840
7467074,all_coloc_first600_5s_window5_10Hz.pkl,0.587437343358396,0.6884330565216362,0.2296818369904709,0.5530467176036796,0.9115914786967418,0.2632832080200501,0.7486192766791377,0.5,14549,11758,4202,1411,31920
7467074,all_coloc_first600_5s_window1_10Hz.pkl,0.5828450520833334,0.6805912115849555,0.2095159082277606,0.5513913008359921,0.8888671875,0.27682291666666664,0.7135425406947474,0.5,13653,11108,4252,1707,30720
7467074,all_coloc_first600_5s_window10_20Hz.pkl,0.5672305764411028,0.6837599011034293,0.1989281395252161,0.5387057210879446,0.9357142857142857,0.1987468671679198,0.755597903763697,0.5,14934,12788,3172,1026,31920
7467074,all_coloc_first600_5s_window10_10Hz.pkl,0.5775375939849624,0.686169098652517,0.21489978637415103,0.5458180606464512,0.9236842105263158,0.23139097744360904,0.7519853390348198,0.5,14742,12267,3693,1218,31920
7467074,all_coloc_first600_5s_window50_20Hz.pkl,0.5227756892230576,0.671653051106848,0.10807034641832217,0.5119442710215885,0.9761904761904762,0.0693609022556391,0.7444519166106254,0.5,15580,14853,1107,380,31920
