dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
all_coloc_first10_5s_window50_60Hz.pkl,ddtw,1,364,790,311655,5,10,50,60.0,2.468866276506573,0.3,magtrack,mcc,10,256,0.0786368829911843,0.013536707117893001,0.99758080498783,0.9416666666666667,0.006823339446714182,5.0,0.4,302582.8,733.6,0.0645160791406795,0.012535480867501938,0.9942688383865006,0.7,0.006338808865512054,2.0,0.8,56510.0,325.4,56838.2,0.07220155242178913,0.015623745341706309,0.00456622899693459,2.918955710728268e-05,0.11814539065631523,0.002314437692846784,1.61245154965971,0.8000000000000002,7895.474106093946,27.155846515989886,0.03650238810833556,0.008195376603619983,0.00014931234081246833,0.40688518719112343,0.00416243444429622,1.2649110640673518,1.32664991614216,3383.692184581807,26.982216365599026,3409.913600078454,0.01110809616777648,1.1900815490779921,23.648,0.2115
all_coloc_first10_5s_window100_60Hz.pkl,ddtw,1,363,788,310078,5,10,100,60.0,1.4449282003614345,0.3,magtrack,mcc,10,256,0.07199378677590454,0.013325352520889617,0.9975564971931181,0.8752380952380954,0.006752839430589059,5.0,2.6,301797.6,736.8,0.06578522507200288,0.01366638171051356,0.9942942945177183,0.675,0.006926698021765226,2.2,1.0,55887.8,320.0,56211.0,0.09079602984718123,0.014440078662177851,0.005897968818996906,2.662612148337466e-05,0.224868820414387,0.003037509878429355,2.23606797749979,5.9363288318623315,7139.83673762923,23.103246525109842,0.03810273157591355,0.0086692582221134,0.00013384613045835413,0.41907636535600523,0.004410277028434993,1.4,2.04939015319192,3046.4085674774487,23.13438998547401,3068.4470665142653,0.01743702188159921,0.9097430740776641,23.71,0.2107
all_coloc_first10_5s_window150_60Hz.pkl,ddtw,1,363,788,310078,5,10,150,60.0,1.8108196817627131,0.3,magtrack,mcc,10,256,0.08136770407880087,0.01913169365331284,0.9975611327611673,0.6971428571428572,0.009706927663753024,7.2,3.4,301796.8,734.6,0.06645644436314271,0.013690204578934315,0.9943019406061723,0.6666666666666667,0.006926698021765226,2.2,0.6,55888.2,320.0,56211.0,0.11052312406681523,0.013641510067663488,0.004256345703852742,2.4413170892085305e-05,0.1373576360505884,0.002177246540906356,1.6,1.8,7139.508957904598,22.663627247199422,0.03798506311838049,0.008687974878361471,0.00012328840260144607,0.3872983346207417,0.004410277028434993,1.4,0.9165151389911681,3045.8387941583514,23.13438998547401,3068.4470665142653,0.017630047719667658,0.42291528681227425,22.389,0.2119
all_coloc_first30_5s_window1_10Hz.pkl,ddtw,1,355,831,344865,5,30,1,10.0,10.678710438084323,0.3,magtrack,mcc,10,256,0.06822777639312656,0.012665051122305935,0.9974202578104988,0.8178571428571428,0.006407071748146592,5.6,2.4,339033.6,874.6,0.05898544904086127,0.011903021318407868,0.9938864952035317,0.6452380952380953,0.006042755219106475,2.2,1.8,60660.6,371.6,61036.2,0.10767662946750475,0.011253214324579286,0.005821738294286235,2.139536681524879e-05,0.2002549395553741,0.0029853307683258717,2.4979991993593593,2.9393876913398134,6087.921865464438,23.152537657889688,0.03269860293057502,0.007631122928833792,0.00011661739971480048,0.40159122276773135,0.0039104563724450415,1.4,3.026549190084311,2568.518491270795,22.570777567465417,2589.5604955281506,0.013762711093230729,4.28042377693175,22.852,0.1187
all_coloc_first30_5s_window5_10Hz.pkl,ddtw,1,362,845,356590,5,30,5,10.0,8.851099838345986,0.3,magtrack,mcc,10,256,0.06705455437163971,0.010327099142102194,0.9974624982262388,0.9228571428571428,0.005201825724817219,4.6,1.0,347828.0,884.0,0.06453407802399123,0.01175576396844774,0.9941278146683483,0.75,0.005939201733263898,2.2,0.6,63909.6,377.2,64289.6,0.10145463858117734,0.011054999395329662,0.0036447867555125953,2.4869900884163887e-05,0.1752199783595653,0.0018533142498573366,1.5620499351813308,2.4083189157584592,6162.471517175556,23.28948260481542,0.03427927319526218,0.007441150715911227,0.00012370963399671063,0.4031128874149275,0.003779914515320706,1.4,1.2806248474865698,2661.733540383034,23.361506800718143,2683.6784904306255,0.023913693497504312,3.6923501738721107,23.137,0.1256
all_coloc_first30_5s_window10_10Hz.pkl,ddtw,1,362,845,356590,5,30,10,10.0,7.73723057158027,0.3,magtrack,mcc,10,256,0.06521886954243036,0.00944812037348305,0.997463077517511,0.9466666666666667,0.004753395231543675,4.2,0.4,347828.6,884.4,0.06453407802399123,0.01175576396844774,0.9941278146683483,0.75,0.005939201733263898,2.2,0.6,63909.6,377.2,64289.6,0.10646376926911885,0.012509964774298471,0.003884853998786778,2.4896602308002573e-05,0.11075498483890767,0.001969060742303607,1.661324772583615,0.8000000000000002,6162.429718869012,23.354656923192,0.03427927319526218,0.007441150715911227,0.00012370963399671063,0.4031128874149275,0.003779914515320706,1.4,1.2806248474865698,2661.733540383034,23.361506800718143,2683.6784904306255,0.024881477430352992,2.9834273781462795,23.381,0.1218
all_coloc_first30_5s_window1_20Hz.pkl,ddtw,1,355,831,344865,5,30,1,20.0,9.10312452056279,0.3,magtrack,mcc,10,256,0.0649513134601751,0.009096361858746054,0.9974220608713272,0.975,0.004573875776610495,4.0,0.2,339035.8,876.2,0.06507809654854581,0.011971792880908248,0.9939097477030749,0.7333333333333333,0.006042755219106475,2.2,0.4,60662.0,371.6,61036.2,0.06668504848564663,0.013121067682141644,0.0036415671093929115,2.2493047628733442e-05,0.075,0.0018395644410960084,1.5491933384829668,0.6000000000000001,6086.605651756979,22.599999999999998,0.03760927205088448,0.007732014774293655,0.0001261783520300271,0.41633319989322654,0.0039104563724450415,1.4,1.2000000000000002,2568.1668170116986,22.570777567465417,2589.5604955281506,0.009610305674356728,3.3588622141964173,24.838,0.2448
all_coloc_first30_5s_window5_20Hz.pkl,ddtw,1,362,845,356590,5,30,5,20.0,9.03614360946403,0.3,magtrack,mcc,10,256,0.06450227983657307,0.009014297439981911,0.997463077517511,0.9800000000000001,0.0045340969859296405,4.0,0.2,347828.8,884.6,0.06767297436555172,0.011780183992867763,0.9941342921913435,0.8,0.005939201733263898,2.2,0.2,63910.0,377.2,64289.6,0.06498711030545977,0.013315120880644534,0.004174008888035865,2.4896602308002573e-05,0.05999999999999999,0.002114516337237744,1.7888543819998317,0.6000000000000001,6162.620494562358,23.563531144546225,0.03640196292057769,0.0074749813776144895,0.00013065354156566354,0.4,0.003779914515320706,1.4,0.6000000000000001,2661.3554441299266,23.361506800718143,2683.6784904306255,0.015430766795710232,2.982357401156829,25.64,0.2492
all_coloc_first30_5s_window10_20Hz.pkl,ddtw,1,362,845,356590,5,30,10,20.0,9.3905134282351,0.3,magtrack,mcc,10,256,0.0651103461978543,0.009872557006787682,0.9974619495495451,0.9228571428571429,0.004972693477157711,4.4,1.0,347828.0,884.2,0.06408102653967314,0.01274945113234767,0.9941118665961091,0.73,0.006500999486072886,2.4,1.8,63908.4,377.0,64289.6,0.07345533670004718,0.012611674242152975,0.004011326497355881,2.640407937576355e-05,0.1752199783595653,0.002036878013737255,1.7435595774162693,2.4083189157584592,6161.857706893271,23.159447316376095,0.03421308057072656,0.009196352795243116,0.00012207017012214291,0.4196427051671457,0.004804134928025918,1.7435595774162693,4.237924020083418,2662.492336139205,23.583892808440257,2683.6784904306255,0.017135025340659433,4.019780306718473,26.814,0.2545
all_coloc_first30_5s_window50_20Hz.pkl,ddtw,1,362,845,356590,5,30,50,20.0,9.328278551153636,0.3,magtrack,mcc,10,256,0.07776805233467385,0.014760267361398216,0.9974670898260174,0.8483333333333334,0.007452786183908292,6.6,1.4,347827.6,882.0,0.08380208766733359,0.015917839583781474,0.9941496210811543,0.9,0.008035747987499963,3.0,0.0,63910.2,376.4,64289.6,0.13631353232937254,0.015477812953101034,0.0046824521326898514,2.6110384532470443e-05,0.136106575888162,0.002378319240157172,2.009975124224178,1.2806248474865698,6162.236788699376,23.25510696599781,0.031085369729017577,0.007130861280167522,0.00012840232615508228,0.30000000000000004,0.003610332655949933,1.3416407864998738,0.0,2661.5441307631927,23.251666606933792,2683.6784904306255,0.021504016996051045,1.6939135810808612,28.101,0.2535
all_coloc_first30_5s_window1_40Hz.pkl,ddtw,1,355,831,344865,5,30,1,40.0,12.560073252390586,0.3,magtrack,mcc,10,256,0.06454854578719142,0.008648989531335029,0.9974220608713272,1.0,0.004346085343808673,3.8,0.0,339036.0,876.4,0.06820287929755721,0.011982873520261136,0.9939162776756492,0.8,0.006042755219106475,2.2,0.0,60662.4,371.6,61036.2,0.061277644457758504,0.01297681106504005,0.003329079812023737,2.2493047628733442e-05,0.0,0.0016797187482845163,1.4,0.0,6086.585643856496,22.570777567465417,0.03680683867097477,0.007729935480376014,0.00012350092427495745,0.4,0.0039104563724450415,1.4,0.0,2568.200428315516,22.570777567465417,2589.5604955281506,0.009623180845235519,1.0142283018122547,28.978,0.4978
all_coloc_first30_5s_window5_40Hz.pkl,ddtw,1,362,845,356590,5,30,5,40.0,11.442485150133464,0.3,magtrack,mcc,10,256,0.06450227983657307,0.009014297439981911,0.997463077517511,0.9800000000000001,0.0045340969859296405,4.0,0.2,347828.8,884.6,0.06767297436555172,0.011780183992867763,0.9941342921913435,0.8,0.005939201733263898,2.2,0.2,63910.0,377.2,64289.6,0.05602520875354944,0.013315120880644534,0.004174008888035865,2.4896602308002573e-05,0.05999999999999999,0.002114516337237744,1.7888543819998317,0.6000000000000001,6162.620494562358,23.563531144546225,0.03640196292057769,0.0074749813776144895,0.00013065354156566354,0.4,0.003779914515320706,1.4,0.6000000000000001,2661.3554441299266,23.361506800718143,2683.6784904306255,0.011860727049898448,3.8685970451335896,30.748,0.5296
all_coloc_first30_5s_window10_40Hz.pkl,ddtw,1,362,845,356590,5,30,10,40.0,9.851155744260263,0.3,magtrack,mcc,10,256,0.06435467114806838,0.009825848728174477,0.9974585656456479,0.9266666666666667,0.004961576976227967,4.4,2.2,347826.8,884.2,0.0628018992197046,0.01266677006080098,0.9941016588411188,0.72,0.006500999486072886,2.4,2.4,63907.8,377.0,64289.6,0.062302611184064695,0.01275044802253248,0.0038352883076801995,3.2658672329072256e-05,0.22000000000000003,0.0019772101372633106,1.7435595774162693,6.6000000000000005,6160.333770178367,22.776303475322766,0.03410824670920283,0.009025806973800538,0.0001268715198526363,0.43081318457076034,0.004804134928025918,1.7435595774162693,7.200000000000001,2663.8200314585815,23.583892808440257,2683.6784904306255,0.013254516640263662,4.27505232777009,27.829,0.469
all_coloc_first30_5s_window50_40Hz.pkl,ddtw,1,362,845,356590,5,30,50,40.0,7.382825786877068,0.3,magtrack,mcc,10,256,0.06634367836569746,0.010338065170928182,0.997463077517511,0.8883333333333333,0.005205071189512127,4.6,0.8,347828.2,884.0,0.06771543004383744,0.011780183992867763,0.9941372852175924,0.8,0.005939201733263898,2.2,0.0,63910.2,377.2,64289.6,0.121383760294325,0.011738222365952723,0.0037148155886297988,2.4896602308002573e-05,0.14143117682384523,0.0018853193336497505,1.5620499351813308,0.9797958971132712,6162.427473001204,23.375200533899168,0.03632267711889784,0.0074749813776144895,0.00012748104968953784,0.4,0.003779914515320706,1.4,0.0,2661.5441307631927,23.361506800718143,2683.6784904306255,0.019110464602611805,2.95203918295801,29.997,0.4899
all_coloc_first30_5s_window100_40Hz.pkl,ddtw,1,361,843,354903,5,30,100,40.0,5.38732572922075,0.3,magtrack,mcc,10,256,0.07399834287451999,0.011239369208092494,0.997473049900765,1.0,0.005654860699953441,5.0,0.0,347715.8,881.0,0.0651124892562078,0.011653606466299288,0.994035039501411,0.75,0.005878177512203183,2.2,0.2,62952.0,377.8,63332.2,0.16449659646228004,0.012838654883685099,0.0036655591364438927,1.814385690552616e-05,0.0,0.001853780912947312,1.61245154965971,0.0,6435.547930052266,21.98635940759634,0.03621178344048843,0.007383674055064309,9.471442868901193e-05,0.4031128874149275,0.0037331130950426427,1.4,0.6000000000000001,2728.8013485777965,22.153103620034823,2749.908427566271,0.01728218630725759,2.1050414603580845,25.758,0.454
all_coloc_first30_5s_window150_40Hz.pkl,ddtw,1,361,843,354903,5,30,150,40.0,5.7525961742242995,0.3,magtrack,mcc,10,256,0.08392021709554114,0.016121187700976126,0.9974764823290467,0.8800000000000001,0.008139277457744249,7.2,1.0,347714.8,878.8,0.08242590200185637,0.01678935812362856,0.9940472956388152,0.8333333333333334,0.008490880434307659,3.2,0.4,62951.8,376.8,63332.2,0.18968650396420322,0.014533359899540502,0.0041494972745162685,1.8435558726542302e-05,0.1264471782559377,0.002110420677169383,1.8330302779823358,1.0,6435.785652117385,22.00363606316011,0.03545062317278557,0.008486932939720993,9.353017676203922e-05,0.3415650255319866,0.0043075689714862034,1.6,1.2000000000000002,2729.1306234770077,21.985449733858072,2749.908427566271,0.020867430254261677,0.548488292237855,26.292,0.455
all_coloc_first30_5s_window1_60Hz.pkl,ddtw,1,352,698,243253,5,30,1,60.0,15.826609401733075,0.3,magtrack,mcc,10,256,0.08235939652913815,0.013898091047057632,0.997608772727997,1.0,0.007002964297170573,4.0,0.0,237698.2,569.8,0.08078625073336841,0.016696917414871223,0.9945022157502299,0.8,0.008448552764187326,2.0,0.0,43427.4,240.2,43669.6,0.0647605120512872,0.014254391025102335,0.004552306181693038,3.183731567162269e-05,0.0,0.002308665760526697,1.2649110640673518,0.0,5401.22663475622,16.430459518832695,0.043315206827642234,0.010779692152155372,0.0001800574964149791,0.4,0.005484823229486039,1.2649110640673518,0.0,2286.869834511794,16.430459518832695,2301.0492910843955,0.00741396363881625,0.8897684958909431,23.411,0.4593
