dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
regional_coloc_first10_5s_window1_10Hz.pkl,ddtw,1,90,187,17391,5,10,1,10.0,3.9859307045541192,0.3,magtrack,mcc,10,256,0.17585551277561567,0.0657078508699454,0.9914384822170472,0.9800000000000001,0.03429711429870907,5.2,0.2,16829.8,145.2,0.08582812275241716,0.029242424242424243,0.9792183086110429,0.5,0.015064102564102563,1.0,0.0,3039.2,64.6,3104.8,0.20739297377293503,0.04492015893876926,0.03062516651350189,0.00013504525290047327,0.05999999999999999,0.016421066629053013,2.5612496949731396,0.6000000000000001,408.6176207654291,4.915282290977803,0.08595601465451636,0.029395891843934173,0.0007375729680534859,0.5,0.01514741012617576,1.0,0.0,175.75710511953707,5.517245689653489,181.17659893043583,0.027212933371310342,1.1878542705368462,7.736,0.0021
regional_coloc_first10_5s_window5_10Hz.pkl,ddtw,1,91,189,17766,5,10,5,10.0,4.42349968061341,0.3,magtrack,mcc,10,256,0.19206516320256284,0.07782506434236963,0.9916756584247413,0.9800000000000001,0.04089217514057074,6.2,0.2,17145.0,143.8,0.08217364361983283,0.027106471796874275,0.9790044747063209,0.5,0.013932028932028934,1.0,0.2,3127.0,67.0,3195.2,0.206344294461165,0.05101289820007012,0.03469582793595966,0.00013393539196314636,0.05999999999999999,0.018646844462702216,2.891366458960192,0.6000000000000001,466.3580169783725,5.4,0.0829840811491533,0.027186288998256886,0.0007771902785556355,0.5,0.013975382637497601,1.0,0.6000000000000001,193.36856000911834,6.082762530298219,199.84233785662136,0.0480063529879738,1.0888762098106028,8.4,0.002
regional_coloc_first10_5s_window10_10Hz.pkl,ddtw,1,91,189,17766,5,10,10,10.0,4.268336201492544,0.3,magtrack,mcc,10,256,0.19206516320256284,0.07782506434236963,0.9916756584247413,0.9800000000000001,0.04089217514057074,6.2,0.2,17145.0,143.8,0.08217364361983283,0.027106471796874275,0.9790044747063209,0.5,0.013932028932028934,1.0,0.2,3127.0,67.0,3195.2,0.208052531598292,0.05101289820007012,0.03469582793595966,0.00013393539196314636,0.05999999999999999,0.018646844462702216,2.891366458960192,0.6000000000000001,466.3580169783725,5.4,0.0829840811491533,0.027186288998256886,0.0007771902785556355,0.5,0.013975382637497601,1.0,0.6000000000000001,193.36856000911834,6.082762530298219,199.84233785662136,0.05487021009473461,1.0753215852027374,8.154,0.0019
regional_coloc_first10_5s_window1_20Hz.pkl,ddtw,1,90,187,17391,5,10,1,20.0,6.277293009728937,0.3,magtrack,mcc,10,256,0.16500860897774752,0.0734169401997276,0.9913452340964792,0.824642857142857,0.03951076118923803,6.0,2.6,16827.4,144.4,0.08582812275241716,0.029242424242424243,0.9792183086110429,0.5,0.015064102564102563,1.0,0.0,3039.2,64.6,3104.8,0.15158073690780705,0.03518478667860774,0.03800602620657977,0.00014522029772938582,0.18386059770313787,0.0214950756955389,3.3466401061363023,2.8354893757515653,407.5802252317941,4.882622246293481,0.08595601465451636,0.029395891843934173,0.0007375729680534859,0.5,0.01514741012617576,1.0,0.0,175.75710511953707,5.517245689653489,181.17659893043583,0.02699064131163478,2.070350652132569,8.174,0.0038
regional_coloc_first10_5s_window5_20Hz.pkl,ddtw,1,91,189,17766,5,10,5,20.0,8.103492916902294,0.3,magtrack,mcc,10,256,0.18175520975831114,0.09491357763161307,0.991538365608109,0.6954761904761904,0.05156215475071342,7.8,4.2,17141.0,142.2,0.0836957510199033,0.048640699523052465,0.9782677190240119,0.3593406593406593,0.03061156561156561,2.2,3.8,3123.4,65.8,3195.2,0.1427317146961567,0.041335386309758054,0.03131983578606665,0.00020242442239008798,0.16597970670702114,0.017448271453695832,2.749545416973504,2.891366458960192,465.13675408421557,5.249761899362675,0.08382026001520355,0.06132419624315249,0.0020210337291114927,0.43417163826307725,0.04210136436784461,3.026549190084311,7.613146524269712,192.47659597987493,5.96322060635023,199.84233785662136,0.030222125356896907,1.6657671136180632,7.518,0.0037
regional_coloc_first10_5s_window10_20Hz.pkl,ddtw,1,91,189,17766,5,10,10,20.0,5.59820794429987,0.3,magtrack,mcc,10,256,0.18961794485549593,0.07763377952954525,0.9916640923826409,0.9666666666666668,0.04092870482093604,6.2,0.4,17144.8,143.8,0.08254306208538274,0.027106471796874275,0.9790671313479251,0.5,0.013932028932028934,1.0,0.0,3127.2,67.0,3195.2,0.14690976436072722,0.04875966072275928,0.036165742532252194,0.00011775372932283292,0.06666666666666665,0.019703532106506307,3.026549190084311,0.8000000000000002,466.4703205992853,5.617828762075256,0.08260837506857467,0.027186288998256886,0.0007226875624900607,0.5,0.013975382637497601,1.0,0.0,193.3643193559763,6.082762530298219,199.84233785662136,0.027794987458512162,1.291229486503892,7.774,0.0034
regional_coloc_first10_5s_window50_20Hz.pkl,ddtw,1,91,189,17766,5,10,50,20.0,4.474675666599042,0.3,magtrack,mcc,10,256,0.2078241758358871,0.10501708254141828,0.9916272088123381,0.8152097902097903,0.05716832471112222,8.6,3.4,17141.8,141.4,0.17167286881920812,0.0911465368571184,0.9795542672520223,0.6714285714285715,0.05034594887536065,3.6,1.0,3126.2,64.4,3195.2,0.2593396148239629,0.03461961321204972,0.028797492488799196,0.00023018579325611327,0.2055080402698338,0.017377686770721042,2.6907248094147422,4.903060268852505,468.71351591350555,6.26418390534633,0.10741759253847294,0.07245933565454435,0.0007224246003598879,0.3875617133214439,0.04178857165654558,3.2000000000000006,1.61245154965971,192.68305581965427,5.12249938994628,199.84233785662136,0.05218422712592149,0.5082159988467739,7.788,0.0036
regional_coloc_first10_5s_window1_40Hz.pkl,ddtw,1,90,187,17391,5,10,1,40.0,7.427333346880384,0.3,magtrack,mcc,10,256,0.14316336927780624,0.05030353465454933,0.9912630262280118,0.8863636363636364,0.026501399465019553,4.0,2.0,16828.0,146.4,0.08582812275241716,0.029242424242424243,0.9792183086110429,0.5,0.015064102564102563,1.0,0.0,3039.2,64.6,3104.8,0.1401354393882611,0.02019787190429572,0.019843751096968277,0.00023969214288580473,0.22930905919326253,0.01164534607564293,1.7888543819998317,4.381780460041329,408.4291860286187,5.425863986500215,0.08595601465451636,0.029395891843934173,0.0007375729680534859,0.5,0.01514741012617576,1.0,0.0,175.75710511953707,5.517245689653489,181.17659893043583,0.028608937339429208,4.0021727673551215,8.891,0.0082
regional_coloc_first10_5s_window5_40Hz.pkl,ddtw,1,91,189,17766,5,10,5,40.0,7.384227765167128,0.3,magtrack,mcc,10,256,0.1436615773182226,0.05692305702512399,0.9913871173652575,0.8171328671328671,0.030605715707022373,4.6,3.6,17141.6,145.4,0.08254306208538274,0.027106471796874275,0.9790671313479251,0.5,0.013932028932028934,1.0,0.0,3127.2,67.0,3195.2,0.13985861034098654,0.022084586311581725,0.024707548411098647,0.0003092451005091896,0.2597777387852732,0.014761382562123495,2.2,6.3118935352238,467.31556789818154,6.636264009214823,0.08260837506857467,0.027186288998256886,0.0007226875624900607,0.5,0.013975382637497601,1.0,0.0,193.3643193559763,6.082762530298219,199.84233785662136,0.02409567701716575,3.2943484732045443,8.195,0.0088
regional_coloc_first10_5s_window10_40Hz.pkl,ddtw,1,91,189,17766,5,10,10,40.0,7.0944500238176165,0.3,magtrack,mcc,10,256,0.17948058804898318,0.08762516513087179,0.9915735975517379,0.7913095238095237,0.04743302562158429,7.2,3.0,17142.2,142.8,0.08254306208538274,0.027106471796874275,0.9790671313479251,0.5,0.013932028932028934,1.0,0.0,3127.2,67.0,3195.2,0.14860492479601412,0.04437287439640243,0.04031329627218805,0.00018978210399835937,0.16296836392908703,0.022452183807866195,3.4871191548325386,2.569046515733026,464.5767536155894,5.15363949069005,0.08260837506857467,0.027186288998256886,0.0007226875624900607,0.5,0.013975382637497601,1.0,0.0,193.3643193559763,6.082762530298219,199.84233785662136,0.030047010872126738,1.7100332540470167,8.372,0.0085
