dataset_file,distance_function,radius,n_segment_ids,n_ids,n_calculated_pairs,duration,trainride_start_seconds,window_size,sampling_rate,threshold,test_frac,seed,metric,n_runs,n_workers,mcc_train,f1_train,accuracy_train,precision_train,recall_train,TP_train,FP_train,TN_train,FN_train,mcc_test,f1_test,accuracy_test,precision_test,recall_test,TP_test,FP_test,TN_test,FN_test,n_pairs_test,mrr_test,mcc_train_std,f1_train_std,accuracy_train_std,precision_train_std,recall_train_std,TP_train_std,FP_train_std,TN_train_std,FN_train_std,mcc_test_std,f1_test_std,accuracy_test_std,precision_test_std,recall_test_std,TP_test_std,FP_test_std,TN_test_std,FN_test_std,n_pairs_test_std,mrr_test_std,threshold_std,total_distance_time_s,total_cpu_hours
long_distance_coloc_first10_5s_window1_10Hz.pkl,ddtw,1,267,651,211575,5,10,1,10.0,2.8503211509398634,0.3,magtrack,mcc,10,256,0.047135808312538836,0.00837807276762777,0.9963271713368025,0.8161700703046535,0.00461596766666564,3.4,24.6,206904.4,737.8,0.008293373185099977,0.0033553569115170366,0.9916094242205287,0.057999999999999996,0.0018519921224056963,0.6,4.8,37442.6,312.2,37760.2,0.06696345501652382,0.009234548200804658,0.006457413876851168,0.0002725543969683421,0.36779872953025355,0.004263511604669016,3.104834939252004,58.556297697173456,2590.291535715623,12.375782803523986,0.017584988499796127,0.007036021323968058,0.0003220741527404428,0.1492514656544451,0.003964801833370146,1.2806248474865698,13.746272221951667,1081.5855213527961,10.057832768544126,1097.3777654025982,0.009475659705685537,1.6943845398186572,16.343,0.0238
long_distance_coloc_first10_5s_window5_10Hz.pkl,ddtw,1,273,663,219453,5,10,5,10.0,2.695545370131841,0.3,magtrack,mcc,10,256,0.04653071679961563,0.0080151780264509,0.9963349159000938,0.8180240320427237,0.004811263825154944,3.6,43.6,214510.2,745.4,0.005392424382053009,0.002381036743081884,0.9918563159079963,0.026666666666666665,0.0012500488300324231,0.4,2.8,38891.0,316.6,39210.8,0.06688412062367453,0.010077562132346563,0.006573110859476478,0.0005551074260303847,0.3647152992727607,0.005585170612414075,4.17612260356422,123.00829240339856,2469.7850027887043,11.833849753989613,0.010918487354808482,0.004762178937658085,0.00014442420641853294,0.055377492419453826,0.002500158696860306,0.8000000000000002,5.878775382679627,1037.8937325179297,10.772186407596186,1049.6644035119034,0.00742804451077571,1.6098378388039882,15.518,0.022
long_distance_coloc_first10_5s_window10_10Hz.pkl,ddtw,1,273,663,219453,5,10,10,10.0,2.571245716568072,0.3,magtrack,mcc,10,256,0.04640138768691627,0.007930003923860935,0.9963172276599804,0.8177191906805641,0.004811263825154944,3.6,47.4,214506.4,745.4,0.0057140953735027086,0.0023882512297711558,0.991861241773717,0.030000000000000006,0.0012500488300324231,0.4,2.6,38891.2,316.6,39210.8,0.06936320362335023,0.010348529591317438,0.006324644171866166,0.0006080175396620052,0.3653683471796562,0.005585170612414075,4.17612260356422,134.39062467300315,2471.100613087213,11.833849753989613,0.011682091068788073,0.00477674186389096,0.0001457203217388879,0.0640312423743285,0.002500158696860306,0.8000000000000002,5.660388679233963,1038.1596023733537,10.772186407596186,1049.6644035119034,0.004881227438542296,1.584510822123574,15.66,0.0252
long_distance_coloc_first10_5s_window1_20Hz.pkl,ddtw,1,267,651,211575,5,10,1,20.0,4.519943778920752,0.3,magtrack,mcc,10,256,0.04556537798852728,0.007528511554919753,0.9963201649985246,0.8103819139596137,0.004069519579233945,3.0,25.6,206903.4,738.2,0.009582508225767547,0.0035513024986709198,0.9916916174767139,0.05357142857142857,0.0018406302075443116,0.6,1.6,37445.8,312.2,37760.2,0.06816368702677274,0.012456904735021207,0.004453425463424171,0.00024070642138863163,0.3792521813074676,0.002827264310989291,2.04939015319192,51.20781190404449,2593.958835448242,11.84736257569591,0.019644516656708976,0.007536466002385938,9.370404174994146e-05,0.10744006397493802,0.003916893696941752,1.2806248474865698,3.32264954516723,1084.8684528549993,9.937806599043874,1097.3777654025982,0.006329081699805832,2.427867001031369,15.51,0.0471
long_distance_coloc_first10_5s_window5_20Hz.pkl,ddtw,1,273,663,219453,5,10,5,20.0,4.454524618738248,0.3,magtrack,mcc,10,256,0.04574735549436017,0.008571204189971746,0.99629470817381,0.8082312125790387,0.005082956079769401,3.8,52.2,214501.6,745.2,0.0062031351464947575,0.0033585496282770313,0.9917930297473843,0.027692307692307693,0.0018711668424547835,0.6,5.6,38888.2,316.4,39210.8,0.06232401207469621,0.011639304721255935,0.006509755438023063,0.0004887202415414385,0.38354151815945015,0.004864502299893193,3.627671429443411,106.67502050620848,2491.6347725940896,11.872657663724663,0.012486600640638631,0.007024745955498929,0.0002866479413843755,0.06184538843766702,0.0039856966511909245,1.2806248474865698,14.333178293735132,1033.072872550625,10.725670142233538,1049.6644035119034,0.0048063410390131725,2.484345641004921,16.686,0.05
long_distance_coloc_first10_5s_window10_20Hz.pkl,ddtw,1,273,663,219453,5,10,10,20.0,3.816381495231038,0.3,magtrack,mcc,10,256,0.045920580431985,0.008648765789112885,0.9963115141311057,0.8087545298493228,0.005082956079769401,3.8,48.6,214505.2,745.2,0.005122452360354313,0.0033068783068783067,0.991762874478051,0.01825396825396825,0.0018711668424547835,0.6,6.8,38887.0,316.4,39210.8,0.06567722676450333,0.011292575225668055,0.006670857612138292,0.00045207524223578045,0.3824932252751862,0.004864502299893193,3.627671429443411,98.75241769192287,2489.7399382264807,11.872657663724663,0.010254509300637336,0.0069302576176876905,0.00032079068851969584,0.03757079485252262,0.0039856966511909245,1.2806248474865698,15.803797012110728,1032.410092937879,10.725670142233538,1049.6644035119034,0.005849320236911736,2.1793624680936112,18.407,0.053
long_distance_coloc_first10_5s_window50_20Hz.pkl,ddtw,1,273,663,219453,5,10,50,20.0,2.472637914496141,0.3,magtrack,mcc,10,256,0.06867559364970105,0.009562559776720726,0.9965379677322437,1.0,0.004805380850240889,3.6,0.0,214553.8,745.4,0.015555131589737925,0.002484567901234568,0.991901042647204,0.2,0.0012500488300324231,0.4,1.0,38892.8,316.6,39210.8,0.0792557332371417,0.008510038934873433,0.0021129204566638733,2.1553003570075762e-05,0.0,0.001064963030166511,0.8,0.0,2455.698263223721,10.772186407596186,0.031596765168916026,0.004969255615456113,0.0001327497386375572,0.4000000000000001,0.002500158696860306,0.8000000000000002,2.4083189157584592,1039.6638687575903,10.772186407596186,1049.6644035119034,0.011419957335618578,0.0738234036009375,16.04,0.048
long_distance_coloc_first10_5s_window1_40Hz.pkl,ddtw,1,267,651,211575,5,10,1,40.0,10.729353992399535,0.3,magtrack,mcc,10,256,0.04302292215947352,0.00644465893426677,0.9843637805047143,0.8012053756071973,0.020300382605924094,14.8,2476.4,204452.6,726.4,0.0007224787981608176,0.0027150239940937617,0.9855600520971317,0.0017525125628140704,0.008547947280715043,2.8,245.0,37202.4,310.0,37760.2,0.04561265303233574,0.017456450653915878,0.0022316091911505774,0.03041925584834592,0.3975895323116962,0.04233281477244086,30.727186659373814,6232.539437500575,7970.543973907928,37.61701742562799,0.003544341735307281,0.006507542073241474,0.015413676417651725,0.0038831544490321927,0.02364607146285163,7.756287771866127,614.4495097239479,890.5435643470789,9.50789145920377,1097.3777654025982,0.0052409164828849985,10.600898471862076,17.936,0.0861
long_distance_coloc_first10_5s_window5_40Hz.pkl,ddtw,1,273,663,219453,5,10,5,40.0,8.30318673873653,0.3,magtrack,mcc,10,256,0.04344124154907044,0.006754063171498739,0.9842838030050578,0.8015821191415938,0.022201005645636807,16.6,2643.4,211910.4,732.4,0.002318597587868557,0.003776153153746514,0.9857760558906946,0.003702749140893471,0.0100472674713856,3.2,245.6,38648.2,313.8,39210.8,0.05027556118808424,0.016249706679051592,0.0030254813097114063,0.0341858365227432,0.39683746967695616,0.05182211930514668,38.76132092692405,7382.828728881633,7997.384012288018,40.77057762651886,0.004642827127910021,0.007621022346261811,0.01720279703189599,0.007953345444453704,0.026263467164835547,8.35224520712844,686.3776220128393,1192.0649143398189,13.340164916521834,1049.6644035119034,0.0068613749834904635,8.089692260016722,17.863,0.1001
long_distance_coloc_first10_5s_window10_40Hz.pkl,ddtw,1,273,663,219453,5,10,10,40.0,4.567470816275153,0.3,magtrack,mcc,10,256,0.0451294503340689,0.007350257135814853,0.9963968399565013,0.8095819459859415,0.00401056231287848,3.0,29.6,214524.2,746.0,0.006214117449414884,0.0023645114040594267,0.9918425884420973,0.03958333333333333,0.0012500488300324231,0.4,3.4,38890.4,316.6,39210.8,0.06145764041575881,0.012877661588714156,0.004101000824031022,0.00029057575001981633,0.38085595499744945,0.002748600773604538,2.04939015319192,62.971739693294175,2473.3765503861314,11.278297743897348,0.01387470876690019,0.004734806019619103,0.00017976388771961886,0.09967394761588069,0.002500158696860306,0.8000000000000002,8.946507698538015,1035.4982568792668,10.772186407596186,1049.6644035119034,0.007113918479114805,2.4612392550452618,18.301,0.0964
